# Irene Model output file: ../../unitTests/Legacy/Ax8max_atEpoch_Diff.AE8.output_mean_fluence.txt
# Irene Software Version:  1.58.001
#
# Model type:               AE8
# Particle species:         e-
# Flux type:                1PtDiff
# Flux direction:           Omnidirectional
# Environment settings:     Current Epoch; Activity Level: Max
# Energy levels (MeV):       0.04 0.07 0.1 0.25 0.5 0.75 1 1.5 2 2.5 3 3.5 4 4.5 5 5.5 6 6.5 7 7.5 8
#
# Accumulation mode:        Cumulative
#
# Time format:              Modified Julian Date
# Coordinate system:        GEI (Geocentric Equatorial Inertial) Cartesian in Earth radii
# Data Delimiter:           comma
#
# datetime(mjd),posx(Re),posy(Re),posz(Re),fluence,fluence,fluence,fluence,fluence,fluence,fluence,fluence,fluence,fluence,fluence,fluence,fluence,fluence,fluence,fluence,fluence,fluence,fluence,fluence,fluence(#/cm^2/MeV)
53219.02916667,1.30004065,2.86168446,-0.73058466,9.41387106e+11,6.60033706e+11,5.24130587e+11,9.59520849e+10,2.67831110e+10,1.06780296e+10,5.98821922e+09,3.06020607e+09,1.29703797e+09,8.17828039e+08,3.50128586e+08,1.60168304e+08,5.95605342e+07,1.88379607e+07,5.21572419e+06,1.20076486e+06,2.01688647e+05,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.02986111,1.28707747,2.89356762,-0.71961671,9.74563648e+11,6.83356575e+11,5.41470494e+11,9.96390095e+10,2.78330892e+10,1.10688175e+10,6.23302166e+09,3.17032016e+09,1.34407470e+09,8.50634148e+08,3.62461357e+08,1.65548698e+08,6.13111383e+07,1.93993928e+07,5.35075101e+06,1.22782202e+06,2.06175648e+05,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.03055556,1.27390601,2.92498195,-0.70853199,1.00818641e+12,7.06989716e+11,5.58944170e+11,1.03391547e+11,2.89010206e+10,1.14668378e+10,6.48036095e+09,3.28290399e+09,1.39193290e+09,8.83812908e+08,3.74808009e+08,1.70953249e+08,6.30649764e+07,1.99606608e+07,5.48564122e+06,1.25474882e+06,2.10566391e+05,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.03125000,1.26053177,2.95593122,-0.69733473,1.04224534e+12,7.30925963e+11,5.76546705e+11,1.07208589e+11,2.99865894e+10,1.18719728e+10,6.73016366e+09,3.39792551e+09,1.44059664e+09,9.17353891e+08,3.87166890e+08,1.76380813e+08,6.48217789e+07,2.05217093e+07,5.62038256e+06,1.28154517e+06,2.14864933e+05,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.03194444,1.24696101,2.98641920,-0.68602853,1.07673830e+12,7.55163829e+11,5.94274663e+11,1.11090380e+11,3.10898395e+10,1.22842512e+10,6.98239521e+09,3.51540723e+09,1.49006648e+09,9.51252728e+08,3.99535215e+08,1.81830229e+08,6.65811484e+07,2.10824103e+07,5.75494275e+06,1.30820433e+06,2.19072254e+05,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.03263889,1.23319893,3.01644949,-0.67461718,1.11166378e+12,7.79702077e+11,6.12122119e+11,1.15037696e+11,3.22109422e+10,1.27037669e+10,7.23700466e+09,3.63540181e+09,1.54034915e+09,9.85503617e+08,4.11906304e+08,1.87299119e+08,6.83421683e+07,2.16424371e+07,5.88923904e+06,1.33470673e+06,2.23185349e+05,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.03333333,1.21925132,3.04602571,-0.66310412,1.14701438e+12,8.04535523e+11,6.30085834e+11,1.19049694e+11,3.33496571e+10,1.31304301e+10,7.49394036e+09,3.75788409e+09,1.59143200e+09,1.02009897e+09,4.24279898e+08,1.92786907e+08,7.01047619e+07,2.22017985e+07,6.02327493e+06,1.36105579e+06,2.27208656e+05,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.03402778,1.20512321,3.07515099,-0.65149297,1.18278325e+12,8.29659271e+11,6.48160061e+11,1.23126063e+11,3.45058728e+10,1.35642131e+10,7.75313394e+09,3.88285940e+09,1.64330851e+09,1.05502977e+09,4.36651812e+08,1.98291783e+08,7.18683295e+07,2.27603051e+07,6.15700372e+06,1.38724228e+06,2.31142810e+05,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.03472222,1.19081978,3.10382911,-0.63978701,1.21896717e+12,8.55070973e+11,6.66340966e+11,1.27266899e+11,3.56795897e+10,1.40051285e+10,8.01454469e+09,4.01034438e+09,1.69597731e+09,1.09029062e+09,4.49019245e+08,2.03812543e+08,7.36324688e+07,2.33178305e+07,6.29039389e+06,1.41325997e+06,2.34988763e+05,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.03541667,1.17634606,3.13206335,-0.62798955,1.25556178e+12,8.80767716e+11,6.84627173e+11,1.31471670e+11,3.68706546e+10,1.44531170e+10,8.27814546e+09,4.14032211e+09,1.74942986e+09,1.12587722e+09,4.61383333e+08,2.09349192e+08,7.53973017e+07,2.38744477e+07,6.42346462e+06,1.43911564e+06,2.38751174e+05,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.03611111,1.16170690,3.15985701,-0.61610356,1.29256338e+12,9.06746774e+11,7.03014764e+11,1.35740395e+11,3.80790514e+10,1.49081855e+10,8.54389193e+09,4.27280706e+09,1.80366366e+09,1.16178384e+09,4.73741287e+08,2.14900505e+08,7.71624258e+07,2.44300310e+07,6.55618482e+06,1.46480329e+06,2.42430958e+05,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.03680556,1.14690686,3.18721324,-0.60413250,1.32996818e+12,9.33005264e+11,7.21499711e+11,1.40073074e+11,3.93047556e+10,1.53703371e+10,8.81173960e+09,4.40781266e+09,1.85867605e+09,1.19800450e+09,4.86090327e+08,2.20465261e+08,7.89274395e+07,2.49844559e+07,6.68852375e+06,1.49031711e+06,2.46029057e+05,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
