# Irene Model output file: ../../unitTests/Legacy/Ax8min_NatEpochSaa_Diff.AE8.output_mean_fluence.txt
# Irene Software Version:  1.58.001
#
# Model type:               AE8
# Particle species:         e-
# Flux type:                1PtDiff
# Flux direction:           Omnidirectional
# Environment settings:     Fixed Epoch; SAA Shifted; Activity Level: Min
# Energy levels (MeV):       0.04 0.07 0.1 0.25 0.5 0.75 1 1.5 2 2.5 3 3.5 4 4.5 5 5.5 6 6.5 7 7.5 8
#
# Accumulation mode:        Cumulative
#
# Time format:              Modified Julian Date
# Coordinate system:        GEI (Geocentric Equatorial Inertial) Cartesian in Earth radii
# Data Delimiter:           comma
#
# datetime(mjd),posx(Re),posy(Re),posz(Re),fluence,fluence,fluence,fluence,fluence,fluence,fluence,fluence,fluence,fluence,fluence,fluence,fluence,fluence,fluence,fluence,fluence,fluence,fluence,fluence,fluence(#/cm^2/MeV)
53219.02083333,1.43685460,2.44106636,-0.85146738,2.15730869e+11,1.36635299e+11,5.36631819e+10,1.52202610e+10,3.52954615e+09,1.69617508e+09,1.27468530e+09,4.89108407e+08,2.86522186e+08,1.19117959e+08,6.73179192e+07,4.36069977e+07,2.37334661e+07,1.03399596e+07,3.44177032e+06,8.18168986e+05,1.30870554e+05,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.02152778,1.42694265,2.47889157,-0.84226174,2.26043184e+11,1.43275168e+11,5.63941211e+10,1.60032145e+10,3.74565274e+09,1.76233762e+09,1.34152047e+09,5.17345714e+08,3.00889376e+08,1.26105703e+08,7.10668188e+07,4.58463840e+07,2.48891332e+07,1.08139932e+07,3.57874483e+06,8.48077392e+05,1.35740720e+05,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.02222222,1.41673201,2.51619773,-0.83287968,2.36535591e+11,1.50039671e+11,5.91878488e+10,1.68041443e+10,3.97164926e+09,1.82718472e+09,1.40993886e+09,5.46558462e+08,3.15549104e+08,1.33310399e+08,7.49284023e+07,4.81336025e+07,2.60663383e+07,1.12940316e+07,3.71614214e+06,8.77868898e+05,1.40621023e+05,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.02291667,1.40623164,2.55298955,-0.82332732,2.47203352e+11,1.56925781e+11,6.20432722e+10,1.76227370e+10,4.20754433e+09,1.89068708e+09,1.47991411e+09,5.76742270e+08,3.30495108e+08,1.40730292e+08,7.89015120e+07,5.04676787e+07,2.72645412e+07,1.17798551e+07,3.85392192e+06,9.07541611e+05,1.45509849e+05,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.02361111,1.39545046,2.58927141,-0.81361047,2.58042630e+11,1.63931284e+11,6.49599658e+10,1.84588677e+10,4.45354206e+09,1.95275070e+09,1.55143750e+09,6.07909263e+08,3.45723468e+08,1.48366956e+08,8.29866598e+07,5.28480781e+07,2.84833402e+07,1.22712210e+07,3.99199990e+06,9.37078008e+05,1.50403916e+05,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.02430556,1.38439666,2.62504771,-0.80373478,2.69050546e+11,1.71054894e+11,6.79382636e+10,1.93126277e+10,4.71007603e+09,2.01321144e+09,1.62452024e+09,6.40090743e+08,3.61232994e+08,1.56225860e+08,8.71862799e+07,5.52747552e+07,2.97224846e+07,1.27678610e+07,4.13024722e+06,9.66445261e+05,1.55298217e+05,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.02500000,1.37307870,2.66032286,-0.79370542,2.80224038e+11,1.78294914e+11,7.09779504e+10,2.01839516e+10,4.97737345e+09,2.07198449e+09,1.69915879e+09,6.73301390e+08,3.77020935e+08,1.64309172e+08,9.15011813e+07,5.77473383e+07,3.09816584e+07,1.32695726e+07,4.26859501e+06,9.95629931e+05,1.60190038e+05,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.02569444,1.36150411,2.69510108,-0.78352791,2.91558666e+11,1.85648464e+11,7.40779284e+10,2.10725228e+10,5.25542102e+09,2.12905783e+09,1.77532629e+09,7.07535518e+08,3.93081156e+08,1.72614864e+08,9.59300567e+07,6.02648663e+07,3.22603477e+07,1.37761651e+07,4.40701920e+06,1.02463449e+06,1.65078424e+05,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.02638889,1.34968075,2.72938677,-0.77320693,3.03050990e+11,1.93113582e+11,7.72378547e+10,2.19782385e+10,5.54442994e+09,2.18435018e+09,1.85301575e+09,7.42806262e+08,4.09410191e+08,1.81144719e+08,1.00473484e+08,6.28268685e+07,3.35581908e+07,1.42874254e+07,4.54545139e+06,1.05344601e+06,1.69960717e+05,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.02708333,1.33761568,2.76318386,-0.76274752,3.14699605e+11,2.00690805e+11,8.04601218e+10,2.29017774e+10,5.84559658e+09,2.23746607e+09,1.93229386e+09,7.79206925e+08,4.26013373e+08,1.89916250e+08,1.05139730e+08,6.54345407e+07,3.48752284e+07,1.48029311e+07,4.68361259e+06,1.08198462e+06,1.74826126e+05,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
