# Legacy Model output file: ../../unitTests/Legacy/Ax8min_NatEpoch_Diff.AP8.output_mean_flux.txt
# Irene Software Version:  1.58.001
#
# Model type:               AP8
# Particle species:         H+
# Flux type:                1PtDiff
# Flux direction:           Omnidirectional
# Environment settings:     Fixed Epoch; unshifted SAA; Activity Level: Min
# Energy levels (MeV):       0.1 0.2 0.4 0.6 0.8 1 2 4 6 8 10 15 20 30 50 60 80 100 150 200 250
#
# Time format:              Modified Julian Date
# Coordinate system:        GEI (Geocentric Equatorial Inertial) Cartesian in Earth radii
# Data Delimiter:           comma
#
# datetime(mjd),posx(Re),posy(Re),posz(Re),flux,flux,flux,flux,flux,flux,flux,flux,flux,flux,flux,flux,flux,flux,flux,flux,flux,flux,flux,flux,flux(#/cm^2/s/MeV)
53219.25486111,1.55306771,1.60316628,-0.97971387,4.04296992e+08,2.60324000e+08,1.11262472e+08,5.68593240e+07,3.10449020e+07,2.21821720e+07,1.63107350e+06,5.07037656e+04,5.35191211e+03,1.20686450e+03,3.63328094e+02,4.03120804e+01,7.47496080e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.25555556,1.55134339,1.65195881,-0.97543807,4.30059520e+08,2.80406016e+08,1.16953568e+08,6.01615400e+07,3.40817400e+07,2.30415460e+07,1.62474712e+06,4.76420820e+04,5.14763721e+03,1.09919409e+03,3.30207245e+02,3.45569191e+01,6.20402050e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.25625000,1.54904571,1.70014095,-0.97080173,4.54866976e+08,3.00980672e+08,1.22800944e+08,6.34851160e+07,3.64522360e+07,2.42308960e+07,1.61793600e+06,4.47264727e+04,4.96242871e+03,1.00235339e+03,3.00687897e+02,2.97301292e+01,5.20934010e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.25694444,1.54619538,1.74771691,-0.96581884,4.79162080e+08,3.22587584e+08,1.28981848e+08,6.69240160e+07,3.88633760e+07,2.54664640e+07,1.60561012e+06,4.26507148e+04,4.77185645e+03,9.13760437e+02,2.73915894e+02,2.55963268e+01,4.42009974e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.25763889,1.54281250,1.79469064,-0.96050289,5.10067104e+08,3.42991648e+08,1.36535648e+08,6.98827920e+07,4.03213560e+07,2.65414360e+07,1.58904300e+06,4.11484531e+04,4.49576660e+03,8.32839905e+02,2.46809692e+02,2.17272511e+01,3.62368083e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.25833333,1.53891575,1.84106683,-0.95486706,5.63356800e+08,3.61572896e+08,1.45381072e+08,7.26396800e+07,4.11086720e+07,2.77511080e+07,1.59031700e+06,4.07562930e+04,4.26269336e+03,7.79197815e+02,2.26559845e+02,1.88772488e+01,3.01605654e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.25902778,1.53452317,1.88684989,-0.94892328,6.32831296e+08,3.80455392e+08,1.54610704e+08,7.54635600e+07,4.18263960e+07,2.89291980e+07,1.60481500e+06,4.02815469e+04,4.03973950e+03,7.27737854e+02,2.07663483e+02,1.64179420e+01,2.50093150e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.25972222,1.52965187,1.93204451,-0.94268348,7.04535744e+08,3.99169344e+08,1.64005056e+08,7.82892080e+07,4.24610000e+07,3.00621160e+07,1.62950112e+06,3.97504336e+04,3.83219409e+03,6.79775452e+02,1.90519608e+02,1.43482313e+01,2.07034206e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.26041667,1.52431834,1.97665542,-0.93615849,7.62888640e+08,4.26608768e+08,1.73612960e+08,8.11492480e+07,4.30339280e+07,3.11682660e+07,1.66526600e+06,3.92023164e+04,3.64136572e+03,6.35534729e+02,1.75073761e+02,1.26133413e+01,1.69741130e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.26111111,1.51853842,2.02068747,-0.92935930,7.98999680e+08,4.62080864e+08,1.81333136e+08,8.39067520e+07,4.38018720e+07,3.19538440e+07,1.68663575e+06,3.78082695e+04,3.40214160e+03,5.75938110e+02,1.56845764e+02,1.09254255e+01,1.38821650e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.26180556,1.51232703,2.06414537,-0.92229596,8.25347392e+08,4.97258656e+08,1.87106112e+08,8.65080000e+07,4.47666480e+07,3.24285640e+07,1.68359712e+06,3.58160234e+04,3.13272485e+03,5.09036316e+02,1.37837387e+02,9.32010269e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.26250000,1.50569861,2.10703415,-0.91497818,8.53056256e+08,5.29289056e+08,1.95647952e+08,8.91583920e+07,4.57042160e+07,3.28783740e+07,1.67596575e+06,3.39422656e+04,2.88028027e+03,4.49956451e+02,1.21187820e+02,7.94591093e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.26319444,1.49866681,2.14935852,-0.90741524,8.81441344e+08,5.54741376e+08,2.08413520e+08,9.17894640e+07,4.65917320e+07,3.32941000e+07,1.66446788e+06,3.22266934e+04,2.65050513e+03,3.99102478e+02,1.06982765e+02,6.80038309e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.26388889,1.49124498,2.19112365,-0.89961593,9.11233856e+08,5.79914624e+08,2.21772496e+08,9.44605120e+07,4.74487720e+07,3.36828240e+07,1.64892525e+06,3.06063047e+04,2.43565479e+03,3.54022888e+02,9.45135880e+01,5.81946707e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.26458333,1.48344566,2.23233425,-0.89158871,9.41608960e+08,6.04647680e+08,2.31089664e+08,9.98596960e+07,4.82547160e+07,3.40338560e+07,1.62982275e+06,2.91147773e+04,2.24102588e+03,3.15371063e+02,8.38775940e+01,5.00752831e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.26527778,1.47528111,2.27299520,-0.88334207,9.71491008e+08,6.24355840e+08,2.35826576e+08,1.04383392e+08,4.93922280e+07,3.43158520e+07,1.59532425e+06,2.76159629e+04,2.07991479e+03,2.90105194e+02,7.50066299e+01,4.39460135e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.26597222,1.46676293,2.31311134,-0.87488354,1.00214816e+09,6.42898816e+08,2.40240480e+08,1.06590888e+08,5.21293960e+07,3.45499880e+07,1.55704050e+06,2.61254043e+04,1.93526123e+03,2.66890747e+02,6.70409622e+01,3.85840178e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.26666667,1.45790228,2.35268756,-0.86622065,1.03320979e+09,6.60352064e+08,2.44488880e+08,1.08656624e+08,5.44506960e+07,3.49820840e+07,1.51783712e+06,2.48118594e+04,1.81122656e+03,2.46505707e+02,6.01630478e+01,3.37552381e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.26736111,1.44870998,2.39172856,-0.85736062,1.06461504e+09,6.76700608e+08,2.48573120e+08,1.10586824e+08,5.59984720e+07,3.57907360e+07,1.47833825e+06,2.36288770e+04,1.70351770e+03,2.29121780e+02,5.42097549e+01,2.96287942e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.26805556,1.43919623,2.43023904,-0.84831021,1.09756634e+09,6.92259776e+08,2.52429008e+08,1.12318224e+08,5.74617080e+07,3.65723320e+07,1.43448575e+06,2.24520645e+04,1.60387830e+03,2.11952209e+02,4.86527023e+01,2.57377410e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.26875000,1.42937123,2.46822373,-0.83907631,1.12932749e+09,7.03108544e+08,2.56264304e+08,1.13648264e+08,5.83173160e+07,3.71533160e+07,1.38612462e+06,2.11652168e+04,1.48782422e+03,1.93141159e+02,4.31912079e+01,2.20861077e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.26944444,1.41924426,2.50568715,-0.82966506,1.15329626e+09,7.06063680e+08,2.62798848e+08,1.15765584e+08,5.83383400e+07,3.78967000e+07,1.38507925e+06,2.03174180e+04,1.37244678e+03,1.78147827e+02,3.93899841e+01,1.94397461e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.27013889,1.40882471,2.54263404,-0.82008272,1.17674675e+09,7.08331456e+08,2.69334976e+08,1.17843216e+08,5.82912280e+07,3.85874560e+07,1.38367500e+06,1.94605566e+04,1.26020923e+03,1.63635651e+02,3.57632828e+01,1.69806588e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.27083333,1.39812139,2.57906878,-0.81033526,1.19819174e+09,7.09785408e+08,2.75455584e+08,1.19745776e+08,5.81773120e+07,3.91898200e+07,1.38053062e+06,1.86458320e+04,1.15778052e+03,1.50447922e+02,3.25168304e+01,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.27152778,1.38714277,2.61499592,-0.80042802,1.22466637e+09,7.10767552e+08,2.81504384e+08,1.21619144e+08,5.80419720e+07,3.97617680e+07,1.37730062e+06,1.78670938e+04,1.06267896e+03,1.38231262e+02,2.95504589e+01,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.27222222,1.37589716,2.65041986,-0.79036681,1.27975078e+09,7.11253120e+08,2.87274688e+08,1.23398824e+08,5.78879080e+07,4.02833480e+07,1.37398925e+06,1.71443242e+04,9.77036011e+02,1.27252502e+02,2.69209290e+01,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.27291667,1.36439258,2.68534468,-0.78015664,1.33669683e+09,7.15400000e+08,2.92661440e+08,1.24975720e+08,5.76298680e+07,4.07006240e+07,1.36734912e+06,1.64166289e+04,8.95708923e+02,1.16860771e+02,2.44221706e+01,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.27361111,1.35263655,2.71977492,-0.76980271,1.37007232e+09,7.27591872e+08,2.90910720e+08,1.26327536e+08,5.76338920e+07,4.02722640e+07,1.35333700e+06,1.55655186e+04,8.25783264e+02,1.04689140e+02,2.13557835e+01,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.27430556,1.34063661,2.75371453,-0.75930986,1.39816397e+09,7.37442560e+08,2.87718112e+08,1.27439560e+08,5.76104480e+07,3.96274840e+07,1.33318012e+06,1.46846182e+04,7.59915344e+02,9.32236328e+01,1.85059872e+01,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.27500000,1.32839999,2.78716788,-0.74868298,1.42484544e+09,7.45080256e+08,2.86340032e+08,1.28552176e+08,5.76279640e+07,3.90481680e+07,1.31339050e+06,1.38777266e+04,7.00858521e+02,8.34314346e+01,1.61142044e+01,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.27569444,1.31593326,2.82013891,-0.73792629,1.44951040e+09,7.49248064e+08,2.86518240e+08,1.29547120e+08,5.76067880e+07,3.84483240e+07,1.29074425e+06,1.30888193e+04,6.45081482e+02,7.46398621e+01,1.40071402e+01,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.27638889,1.30324350,2.85263153,-0.72704451,1.47216653e+09,7.50319616e+08,2.87980704e+08,1.30422776e+08,5.75462840e+07,3.78288960e+07,1.26550225e+06,1.23206689e+04,5.92594238e+02,6.67486115e+01,1.21486998e+01,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.27708333,1.29033683,2.88464983,-0.71604188,1.49279885e+09,7.51023040e+08,2.87776768e+08,1.32022328e+08,5.74452040e+07,3.71903920e+07,1.23792938e+06,1.15756084e+04,5.43375916e+02,5.96675797e+01,1.05057201e+01,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.27777778,1.27721983,2.91619758,-0.70492215,1.51138010e+09,7.52180928e+08,2.86231392e+08,1.34619968e+08,5.73768080e+07,3.66251480e+07,1.21100625e+06,1.08958535e+04,4.99458038e+02,5.36032066e+01,9.10547161e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.27847222,1.26389817,2.94727838,-0.69368973,1.50684442e+09,7.52166016e+08,2.87002848e+08,1.33964392e+08,5.70998920e+07,3.63664600e+07,1.17337725e+06,1.02304502e+04,4.59221680e+02,4.79223518e+01,7.73689365e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.27916667,1.25037811,2.97789631,-0.68234822,1.50039206e+09,7.51618432e+08,2.87558240e+08,1.33032904e+08,5.70230640e+07,3.60918960e+07,1.13875738e+06,9.63125293e+03,4.23725494e+02,4.29882317e+01,6.60261297e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.27986111,1.23666499,3.00805484,-0.67090140,1.48804070e+09,7.48135744e+08,2.87030944e+08,1.30405144e+08,5.71002440e+07,3.57070920e+07,1.09653662e+06,8.96950684e+03,3.86344391e+02,3.79140663e+01,5.49783897e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.28055556,1.22276463,3.03775741,-0.65935287,1.47809830e+09,7.46827072e+08,2.87324320e+08,1.28558584e+08,5.73223280e+07,3.56488920e+07,1.06585450e+06,8.45674805e+03,3.57070343e+02,3.39990044e+01,4.68117332e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.28125000,1.20868204,3.06700779,-0.64770608,1.46670720e+09,7.45075328e+08,2.87430528e+08,1.26759784e+08,5.73695640e+07,3.56461040e+07,1.03768231e+06,8.00769043e+03,3.31547119e+02,3.05924778e+01,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.28194444,1.19442271,3.09580942,-0.63596465,1.45330688e+09,7.42534656e+08,2.87234816e+08,1.24869496e+08,5.73769640e+07,3.55695480e+07,1.01064381e+06,7.56744971e+03,3.07709137e+02,2.74965000e+01,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.28263889,1.17999137,3.12416546,-0.62413156,1.43930701e+09,7.40070848e+08,2.87060192e+08,1.23132200e+08,5.74532120e+07,3.55200920e+07,9.85262000e+05,7.16677490e+03,2.86265228e+02,2.48226891e+01,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.28333333,1.16539302,3.15207951,-0.61221010,1.42376704e+09,7.34225728e+08,2.84802784e+08,1.21890552e+08,5.74123080e+07,3.54759720e+07,9.49328312e+05,6.61644775e+03,2.58709900e+02,2.17894726e+01,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.28402778,1.15063253,3.17955456,-0.60020342,1.40913946e+09,7.27483072e+08,2.81975200e+08,1.20896440e+08,5.73125840e+07,3.54143080e+07,9.13417375e+05,6.07850488e+03,2.32588501e+02,1.90543308e+01,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.28472222,1.13571431,3.20659421,-0.58811448,1.39602176e+09,7.21474880e+08,2.79519776e+08,1.20090648e+08,5.72930280e+07,3.53880960e+07,8.82321438e+05,5.61025391e+03,2.10153412e+02,1.67575283e+01,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.28541667,1.12064305,3.23320112,-0.57594613,1.38044378e+09,7.13094144e+08,2.76107744e+08,1.18793576e+08,5.69554560e+07,3.51452360e+07,8.45779625e+05,5.11836914e+03,1.87408585e+02,1.45131340e+01,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.28611111,1.10542284,3.25937877,-0.56370119,1.36711590e+09,7.05992448e+08,2.73287808e+08,1.17784808e+08,5.67473680e+07,3.49721600e+07,8.15713688e+05,4.71003418e+03,1.68765060e+02,1.27076292e+01,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.28680556,1.09005792,3.28512996,-0.55138263,1.35291379e+09,6.97880448e+08,2.70085728e+08,1.16582680e+08,5.64027400e+07,3.47001680e+07,7.84324750e+05,4.31080371e+03,1.51011124e+02,1.10122595e+01,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.28750000,1.07455252,3.31045784,-0.53899297,1.33628723e+09,6.87604096e+08,2.65993184e+08,1.14915520e+08,5.57578520e+07,3.42298280e+07,7.48191125e+05,3.90032275e+03,1.33404388e+02,9.35823727e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.28819444,1.05891072,3.33536524,-0.52653472,1.32300314e+09,6.79488640e+08,2.62859312e+08,1.13722624e+08,5.53549640e+07,3.39033680e+07,7.20591625e+05,3.57758374e+03,1.19679115e+02,8.09553337e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.28888889,1.04313630,3.35985482,-0.51401070,1.29324621e+09,6.67993024e+08,2.58308176e+08,1.11600400e+08,5.47209560e+07,3.30647500e+07,6.84033875e+05,3.32083838e+03,1.07842918e+02,6.73611975e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.28958333,1.02723302,3.38392971,-0.50142297,1.26175475e+09,6.56045760e+08,2.53614624e+08,1.09393128e+08,5.40626600e+07,3.21812280e+07,6.47163000e+05,3.08737305e+03,9.71876221e+01,5.55821371e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.29027778,1.01120480,3.40759245,-0.48877433,1.23066957e+09,6.43892352e+08,2.48868480e+08,1.07162128e+08,5.33604160e+07,3.12963880e+07,6.10915938e+05,2.86847900e+03,8.75168381e+01,4.56997490e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.29097222,0.99505493,3.43084584,-0.47606683,1.20178522e+09,6.32516096e+08,2.44484176e+08,1.05127016e+08,5.27299680e+07,3.04940960e+07,5.77917750e+05,2.67585913e+03,7.91954346e+01,3.78005552e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.29166667,0.97878704,3.45369240,-0.46330299,1.17219302e+09,6.20609472e+08,2.39924992e+08,1.03018560e+08,5.20553560e+07,2.96692640e+07,5.44529625e+05,2.48829028e+03,7.13264923e+01,3.09013295e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.29236111,0.96240473,3.47613479,-0.45048484,1.14436096e+09,6.09178112e+08,2.35571296e+08,1.01011824e+08,5.13931000e+07,2.88902120e+07,5.13598219e+05,2.32052637e+03,6.44923630e+01,2.53834581e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.29305556,0.94591113,3.49817554,-0.43761458,1.11817600e+09,5.98225920e+08,2.31416032e+08,9.90990720e+07,5.07413560e+07,2.81532060e+07,4.85001406e+05,2.17012793e+03,5.85383301e+01,2.09564710e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.29375000,0.92930955,3.51981715,-0.42469441,1.09164314e+09,5.87049408e+08,2.27230544e+08,9.71969200e+07,5.01039040e+07,2.74244800e+07,4.56688000e+05,2.02546533e+03,5.29299469e+01,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.29444444,0.91260328,3.54106197,-0.41172636,1.06738387e+09,5.76339584e+08,2.23186432e+08,9.53585120e+07,4.94141600e+07,2.67253500e+07,4.30776438e+05,1.89164673e+03,4.79817543e+01,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.29513889,0.89579545,3.56191251,-0.39871249,1.06532371e+09,5.71092288e+08,2.21176224e+08,9.48370720e+07,4.86962560e+07,2.65153360e+07,4.18976500e+05,1.73667749e+03,4.35122681e+01,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.29583333,0.87888891,3.58237098,-0.38565466,1.06300992e+09,5.65581440e+08,2.19043120e+08,9.42377280e+07,4.79263080e+07,2.62797020e+07,4.07288938e+05,1.59138660e+03,3.94059715e+01,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.29652778,0.86188677,3.60243989,-0.37255493,1.06098234e+09,5.60414400e+08,2.17072368e+08,9.37026880e+07,4.72182120e+07,2.60713400e+07,3.96776281e+05,1.46382812e+03,3.58575478e+01,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.29722222,0.84479203,3.62212126,-0.35941502,1.05784243e+09,5.54084032e+08,2.14556128e+08,9.28890400e+07,4.62982840e+07,2.57623980e+07,3.84558719e+05,1.33070630e+03,3.22262573e+01,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.29791667,0.82760736,3.64141732,-0.34623697,1.05616256e+09,5.49260288e+08,2.12759072e+08,9.24209680e+07,4.56567120e+07,2.55848820e+07,3.75580844e+05,1.22799500e+03,2.94574718e+01,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
