# Irene Model output file: ../../unitTests/Legacy/Ax8min_atEpoch_Diff.AE8.output_mean_fluence.txt
# Irene Software Version:  1.58.001
#
# Model type:               AE8
# Particle species:         e-
# Flux type:                1PtDiff
# Flux direction:           Omnidirectional
# Environment settings:     Current Epoch; Activity Level: Min
# Energy levels (MeV):       0.04 0.07 0.1 0.25 0.5 0.75 1 1.5 2 2.5 3 3.5 4 4.5 5 5.5 6 6.5 7 7.5 8
#
# Accumulation mode:        Cumulative
#
# Time format:              Modified Julian Date
# Coordinate system:        GEI (Geocentric Equatorial Inertial) Cartesian in Earth radii
# Data Delimiter:           comma
#
# datetime(mjd),posx(Re),posy(Re),posz(Re),fluence,fluence,fluence,fluence,fluence,fluence,fluence,fluence,fluence,fluence,fluence,fluence,fluence,fluence,fluence,fluence,fluence,fluence,fluence,fluence,fluence(#/cm^2/MeV)
53219.02847222,1.31278896,2.82932870,-0.74143207,3.37767810e+11,2.15257938e+11,8.65612726e+10,2.44837086e+10,6.52041992e+09,2.21651773e+09,2.05461150e+09,8.43296689e+08,4.49484927e+08,2.02455333e+08,1.12382732e+08,6.91497367e+07,3.71400397e+07,1.57294062e+07,5.08011807e+06,1.17358738e+06,1.97104905e+05,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.02916667,1.30004065,2.86168446,-0.73058466,3.49772175e+11,2.23134625e+11,9.00173422e+10,2.54748592e+10,6.85074009e+09,2.27347981e+09,2.14045142e+09,8.83425461e+08,4.67142625e+08,2.12162656e+08,1.17453175e+08,7.19100752e+07,3.85106190e+07,1.62511991e+07,5.21523366e+06,1.20076486e+06,2.01688647e+05,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.02986111,1.28707747,2.89356762,-0.71961671,3.61844597e+11,2.31080010e+11,9.35444266e+10,2.64868414e+10,7.18040974e+09,2.33770575e+09,2.22846594e+09,9.24256133e+08,4.85156685e+08,2.22122048e+08,1.22608371e+08,7.47131288e+07,3.98947770e+07,1.67748122e+07,5.35026048e+06,1.22782202e+06,2.06175648e+05,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.03055556,1.27390601,2.92498195,-0.70853199,3.73980200e+11,2.39091214e+11,9.71427591e+10,2.75197382e+10,7.50910439e+09,2.40965116e+09,2.31867799e+09,9.65786839e+08,5.03528014e+08,2.32336043e+08,1.27847885e+08,7.75585187e+07,4.12921473e+07,1.73000684e+07,5.48515070e+06,1.25474882e+06,2.10566391e+05,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.03125000,1.26053177,2.95593122,-0.69733473,3.86175159e+11,2.47165354e+11,1.00811354e+11,2.85732728e+10,7.83660715e+09,2.48956950e+09,2.41106782e+09,1.00800536e+09,5.22251508e+08,2.42802182e+08,1.33170093e+08,8.04453143e+07,4.27023131e+07,1.78268677e+07,5.61989204e+06,1.28154517e+06,2.14864933e+05,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.03194444,1.24696101,2.98641920,-0.68602853,3.98425857e+11,2.55300278e+11,1.04550749e+11,2.96476197e+10,8.16261910e+09,2.57795028e+09,2.50566618e+09,1.05091344e+09,5.41329721e+08,2.53523814e+08,1.38575019e+08,8.33733937e+07,4.41250447e+07,1.83550899e+07,5.75445223e+06,1.30820433e+06,2.19072254e+05,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.03263889,1.23319893,3.01644949,-0.67461718,4.10726015e+11,2.63492815e+11,1.08362241e+11,3.07431805e+10,8.48668068e+09,2.67551757e+09,2.60253512e+09,1.09451796e+09,5.60768794e+08,2.64507984e+08,1.44063217e+08,8.63428057e+07,4.55599858e+07,1.88844762e+07,5.88874851e+06,1.33470673e+06,2.23185349e+05,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.03333333,1.21925132,3.04602571,-0.66310412,4.23073042e+11,2.71740828e+11,1.12245082e+11,3.18597432e+10,8.80860566e+09,2.78255250e+09,2.70166011e+09,1.13880969e+09,5.80564790e+08,2.75752794e+08,1.49633447e+08,8.93528377e+07,4.70068477e+07,1.94149826e+07,6.02278440e+06,1.36105579e+06,2.27208656e+05,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.03402778,1.20512321,3.07515099,-0.65149297,4.35461647e+11,2.80041000e+11,1.16199289e+11,3.29973318e+10,9.12803535e+09,2.89959354e+09,2.80305907e+09,1.18378432e+09,6.00717608e+08,2.87260074e+08,1.55284977e+08,9.24029488e+07,4.84652110e+07,1.99464268e+07,6.15651319e+06,1.38724228e+06,2.31142810e+05,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.03472222,1.19081978,3.10382911,-0.63978701,4.47887928e+11,2.88390965e+11,1.20225256e+11,3.41560757e+10,9.44465241e+09,3.02718439e+09,2.90675880e+09,1.22944187e+09,6.21228975e+08,2.99032685e+08,1.61017632e+08,9.54928995e+07,4.99348112e+07,2.04786856e+07,6.28990336e+06,1.41325997e+06,2.34988763e+05,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
