# Irene Model output file: ../../unitTests/Legacy/CRRquiet_atEpoch_Diff.CRRESELE.output_mean_fluence.txt
# Irene Software Version:  1.58.001
#
# Model type:               CRRESELE
# Particle species:         e-
# Flux type:                1PtDiff
# Flux direction:           Omnidirectional
# Environment settings:     Current Epoch; Ap range: 5-7.5
# Energy levels (MeV):       0.65 0.95 1.6 2 2.35 2.75 3.15 3.75 4.55 5.75
#
# Accumulation mode:        Cumulative
#
# Time format:              Modified Julian Date
# Coordinate system:        GEI (Geocentric Equatorial Inertial) Cartesian in Earth radii
# Data Delimiter:           comma
#
# datetime(mjd),posx(Re),posy(Re),posz(Re),fluence,fluence,fluence,fluence,fluence,fluence,fluence,fluence,fluence,fluence(#/cm^2/MeV)
53219.18888889,-1.79355553,0.83946776,1.29962048,3.76248460e+09,2.89452592e+09,6.00653907e+08,1.00145418e+08,2.62530519e+07,6.79773217e+06,2.00690703e+06,2.98420590e+05,5.56630503e+04,1.51438800e+04
53219.18958333,-1.78300744,0.79073942,1.28929966,3.76248463e+09,2.89457736e+09,6.00665215e+08,1.00148458e+08,2.62543355e+07,6.79912375e+06,2.00824917e+06,2.99165850e+05,5.61803102e+04,1.52615400e+04
53219.19027778,-1.77168540,0.74166813,1.27841898,3.76248466e+09,2.89462257e+09,6.00675931e+08,1.00150804e+08,2.62555092e+07,6.80052358e+06,2.00955012e+06,2.99838330e+05,5.67081003e+04,1.53781200e+04
53219.19097222,-1.75956303,0.69226190,1.26696023,3.76248468e+09,2.89466153e+09,6.00686053e+08,1.00152458e+08,2.62565731e+07,6.80193166e+06,2.01080988e+06,3.00438030e+05,5.72464203e+04,1.54936200e+04
53219.19166667,-1.74661257,0.64252998,1.25490504,3.76248469e+09,2.89469941e+09,6.00695017e+08,1.00153716e+08,2.62575884e+07,6.80323996e+06,2.01200007e+06,3.00941370e+05,5.77366803e+04,1.56075000e+04
53219.19236111,-1.73280528,0.59248305,1.24223380,3.76248471e+09,2.89473519e+09,6.00702045e+08,1.00154532e+08,2.62582787e+07,6.80438986e+06,2.01310788e+06,3.01291800e+05,5.81280603e+04,1.57074000e+04
53219.19305556,-1.71811087,0.54213288,1.22892610,3.76248472e+09,2.89476993e+09,6.00708293e+08,1.00155300e+08,2.62586925e+07,6.80548114e+06,2.01420288e+06,3.01585680e+05,5.84686203e+04,1.57949400e+04
53219.19375000,-1.70249717,0.49149297,1.21496045,3.76248474e+09,2.89480573e+09,6.00712931e+08,1.00155684e+08,2.62590386e+07,6.80650285e+06,2.01520722e+06,3.01836660e+05,5.87397303e+04,1.58684700e+04
53219.19444444,-1.68593138,0.44057823,1.20031485,3.76248476e+09,2.89483617e+09,6.00714445e+08,1.00155684e+08,2.62592772e+07,6.80736025e+06,2.01602937e+06,3.01996830e+05,5.88866703e+04,1.59184200e+04
53219.19513889,-1.66837801,0.38940576,1.18496578,3.76248477e+09,2.89486020e+09,6.00714445e+08,1.00155684e+08,2.62594761e+07,6.80812291e+06,2.01675999e+06,3.02109090e+05,5.89788903e+04,1.59588000e+04
53219.19583333,-1.64980067,0.33799457,1.16888875,3.76248479e+09,2.89488268e+09,6.00714445e+08,1.00155684e+08,2.62596352e+07,6.80878987e+06,2.01739905e+06,3.02206650e+05,5.90510103e+04,1.59985200e+04
53219.19652778,-1.63016088,0.28636583,1.15205848,3.76248480e+09,2.89489315e+09,6.00714445e+08,1.00155684e+08,2.62596948e+07,6.80907550e+06,2.01767280e+06,3.02248080e+05,5.90770203e+04,1.60180500e+04
53219.19722222,-1.60941832,0.23454357,1.13444814,3.76248480e+09,2.89489315e+09,6.00714445e+08,1.00155684e+08,2.62596948e+07,6.80907550e+06,2.01767280e+06,3.02248080e+05,5.90770203e+04,1.60180500e+04
53219.19791667,-1.58753061,0.18255493,1.11603010,3.76248480e+09,2.89489315e+09,6.00714445e+08,1.00155684e+08,2.62596948e+07,6.80907550e+06,2.01767280e+06,3.02248080e+05,5.90770203e+04,1.60180500e+04
53219.19861111,-1.56445348,0.13042975,1.09677518,3.76248480e+09,2.89489315e+09,6.00714445e+08,1.00155684e+08,2.62596948e+07,6.80907550e+06,2.01767280e+06,3.02248080e+05,5.90770203e+04,1.60180500e+04
53219.19930556,-1.54014048,0.07820191,1.07665322,3.76248480e+09,2.89489315e+09,6.00714445e+08,1.00155684e+08,2.62596948e+07,6.80907550e+06,2.01767280e+06,3.02248080e+05,5.90770203e+04,1.60180500e+04
53219.20000000,-1.51454341,0.02590909,1.05563253,3.76248480e+09,2.89489315e+09,6.00714445e+08,1.00155684e+08,2.62596948e+07,6.80907550e+06,2.01767280e+06,3.02248080e+05,5.90770203e+04,1.60180500e+04
53219.20069444,-1.48761128,-0.02640586,1.03368063,3.76248480e+09,2.89489315e+09,6.00714445e+08,1.00155684e+08,2.62596948e+07,6.80907550e+06,2.01767280e+06,3.02248080e+05,5.90770203e+04,1.60180500e+04
53219.20138889,-1.45929119,-0.07869585,1.01076328,3.76248480e+09,2.89489315e+09,6.00714445e+08,1.00155684e+08,2.62596948e+07,6.80907550e+06,2.01767280e+06,3.02248080e+05,5.90770203e+04,1.60180500e+04
53219.20208333,-1.42952819,-0.13090752,0.98684565,3.76248480e+09,2.89489315e+09,6.00714445e+08,1.00155684e+08,2.62596948e+07,6.80907550e+06,2.01767280e+06,3.02248080e+05,5.90770203e+04,1.60180500e+04
53219.20277778,-1.39826516,-0.18298123,0.96189132,3.76248480e+09,2.89489315e+09,6.00714445e+08,1.00155684e+08,2.62596948e+07,6.80907550e+06,2.01767280e+06,3.02248080e+05,5.90770203e+04,1.60180500e+04
53219.20347222,-1.36544262,-0.23485026,0.93586295,3.76248480e+09,2.89489315e+09,6.00714445e+08,1.00155684e+08,2.62596948e+07,6.80907550e+06,2.01767280e+06,3.02248080e+05,5.90770203e+04,1.60180500e+04
53219.20416667,-1.33099950,-0.28643976,0.90872269,3.76248480e+09,2.89489315e+09,6.00714445e+08,1.00155684e+08,2.62596948e+07,6.80907550e+06,2.01767280e+06,3.02248080e+05,5.90770203e+04,1.60180500e+04
53219.20486111,-1.29487287,-0.33766606,0.88043179,3.76248480e+09,2.89489315e+09,6.00714445e+08,1.00155684e+08,2.62596948e+07,6.80907550e+06,2.01767280e+06,3.02248080e+05,5.90770203e+04,1.60180500e+04
53219.20555556,-1.25699884,-0.38843593,0.85095116,3.76248480e+09,2.89489315e+09,6.00714445e+08,1.00155684e+08,2.62596948e+07,6.80907550e+06,2.01767280e+06,3.02248080e+05,5.90770203e+04,1.60180500e+04
53219.20625000,-1.21731212,-0.43864468,0.82024187,3.76248480e+09,2.89489315e+09,6.00714445e+08,1.00155684e+08,2.62596948e+07,6.80907550e+06,2.01767280e+06,3.02248080e+05,5.90770203e+04,1.60180500e+04
53219.20694444,-1.17574758,-0.48817554,0.78826563,3.76248480e+09,2.89489315e+09,6.00714445e+08,1.00155684e+08,2.62596948e+07,6.80907550e+06,2.01767280e+06,3.02248080e+05,5.90770203e+04,1.60180500e+04
53219.20763889,-1.13224055,-0.53689870,0.75498525,3.76248480e+09,2.89489315e+09,6.00714445e+08,1.00155684e+08,2.62596948e+07,6.80907550e+06,2.01767280e+06,3.02248080e+05,5.90770203e+04,1.60180500e+04
53219.20833333,-1.08672777,-0.58466914,0.72036539,3.76248480e+09,2.89489315e+09,6.00714445e+08,1.00155684e+08,2.62596948e+07,6.80907550e+06,2.01767280e+06,3.02248080e+05,5.90770203e+04,1.60180500e+04
53219.20902778,-1.03914914,-0.63132659,0.68437406,3.76248480e+09,2.89489315e+09,6.00714445e+08,1.00155684e+08,2.62596948e+07,6.80907550e+06,2.01767280e+06,3.02248080e+05,5.90770203e+04,1.60180500e+04
53219.20972222,-0.98944861,-0.67669309,0.64698314,3.76248480e+09,2.89489315e+09,6.00714445e+08,1.00155684e+08,2.62596948e+07,6.80907550e+06,2.01767280e+06,3.02248080e+05,5.90770203e+04,1.60180500e+04
53219.21041667,-0.93757707,-0.72057258,0.60817005,3.76248480e+09,2.89489315e+09,6.00714445e+08,1.00155684e+08,2.62596948e+07,6.80907550e+06,2.01767280e+06,3.02248080e+05,5.90770203e+04,1.60180500e+04
53219.21111111,-0.88349385,-0.76275003,0.56792002,3.76248480e+09,2.89489315e+09,6.00714445e+08,1.00155684e+08,2.62596948e+07,6.80907550e+06,2.01767280e+06,3.02248080e+05,5.90770203e+04,1.60180500e+04
53219.21180556,-0.82717039,-0.80299065,0.52622740,3.76248480e+09,2.89489315e+09,6.00714445e+08,1.00155684e+08,2.62596948e+07,6.80907550e+06,2.01767280e+06,3.02248080e+05,5.90770203e+04,1.60180500e+04
53219.21250000,-0.76859289,-0.84104015,0.48309800,3.76248480e+09,2.89489315e+09,6.00714445e+08,1.00155684e+08,2.62596948e+07,6.80907550e+06,2.01767280e+06,3.02248080e+05,5.90770203e+04,1.60180500e+04
53219.21319444,-0.70776667,-0.87662528,0.43855239,3.76248480e+09,2.89489315e+09,6.00714445e+08,1.00155684e+08,2.62596948e+07,6.80907550e+06,2.01767280e+06,3.02248080e+05,5.90770203e+04,1.60180500e+04
53219.21388889,-0.64471983,-0.90945583,0.39262792,3.76248480e+09,2.89489315e+09,6.00714445e+08,1.00155684e+08,2.62596948e+07,6.80907550e+06,2.01767280e+06,3.02248080e+05,5.90770203e+04,1.60180500e+04
53219.21458333,-0.57950779,-0.93922777,0.34538219,3.76248480e+09,2.89489315e+09,6.00714445e+08,1.00155684e+08,2.62596948e+07,6.80907550e+06,2.01767280e+06,3.02248080e+05,5.90770203e+04,1.60180500e+04
53219.21527778,-0.51221811,-0.96562720,0.29689540,3.76248480e+09,2.89489315e+09,6.00714445e+08,1.00155684e+08,2.62596948e+07,6.80907550e+06,2.01767280e+06,3.02248080e+05,5.90770203e+04,1.60180500e+04
53219.21597222,-0.44297432,-0.98833689,0.24727351,3.76248480e+09,2.89489315e+09,6.00714445e+08,1.00155684e+08,2.62596948e+07,6.80907550e+06,2.01767280e+06,3.02248080e+05,5.90770203e+04,1.60180500e+04
53219.21666667,-0.37193967,-1.00704420,0.19664977,3.76248480e+09,2.89489315e+09,6.00714445e+08,1.00155684e+08,2.62596948e+07,6.80907550e+06,2.01767280e+06,3.02248080e+05,5.90770203e+04,1.60180500e+04
53219.21736111,-0.29931928,-1.02145043,0.14518584,3.76248480e+09,2.89489315e+09,6.00714445e+08,1.00155684e+08,2.62596948e+07,6.80907550e+06,2.01767280e+06,3.02248080e+05,5.90770203e+04,1.60180500e+04
53219.21805556,-0.22536100,-1.03128249,0.09307163,3.76248480e+09,2.89489315e+09,6.00714445e+08,1.00155684e+08,2.62596948e+07,6.80907550e+06,2.01767280e+06,3.02248080e+05,5.90770203e+04,1.60180500e+04
53219.21875000,-0.15035347,-1.03630352,0.04052345,3.76248480e+09,2.89489315e+09,6.00714445e+08,1.00155684e+08,2.62596948e+07,6.80907550e+06,2.01767280e+06,3.02248080e+05,5.90770203e+04,1.60180500e+04
53219.21944444,-0.07462268,-1.03632565,-0.01221952,3.76248480e+09,2.89489315e+09,6.00714445e+08,1.00155684e+08,2.62596948e+07,6.80907550e+06,2.01767280e+06,3.02248080e+05,5.90770203e+04,1.60180500e+04
53219.22013889,0.00147617,-1.03122049,-0.06490080,3.76248480e+09,2.89489315e+09,6.00714445e+08,1.00155684e+08,2.62596948e+07,6.80907550e+06,2.01767280e+06,3.02248080e+05,5.90770203e+04,1.60180500e+04
53219.22083333,0.07756671,-1.02092683,-0.11725405,3.76248480e+09,2.89489315e+09,6.00714445e+08,1.00155684e+08,2.62596948e+07,6.80907550e+06,2.01767280e+06,3.02248080e+05,5.90770203e+04,1.60180500e+04
53219.22152778,0.15326375,-1.00545643,-0.16901086,3.76248480e+09,2.89489315e+09,6.00714445e+08,1.00155684e+08,2.62596948e+07,6.80907550e+06,2.01767280e+06,3.02248080e+05,5.90770203e+04,1.60180500e+04
53219.22222222,0.22818511,-0.98489484,-0.21990944,3.76248480e+09,2.89489315e+09,6.00714445e+08,1.00155684e+08,2.62596948e+07,6.80907550e+06,2.01767280e+06,3.02248080e+05,5.90770203e+04,1.60180500e+04
53219.22291667,0.30196431,-0.95939854,-0.26970367,3.76248480e+09,2.89489315e+09,6.00714445e+08,1.00155684e+08,2.62596948e+07,6.80907550e+06,2.01767280e+06,3.02248080e+05,5.90770203e+04,1.60180500e+04
53219.22361111,0.37426105,-0.92918791,-0.31816973,3.76248480e+09,2.89489315e+09,6.00714445e+08,1.00155684e+08,2.62596948e+07,6.80907550e+06,2.01767280e+06,3.02248080e+05,5.90770203e+04,1.60180500e+04
53219.22430556,0.44477163,-0.89453666,-0.36511238,3.76248480e+09,2.89489315e+09,6.00714445e+08,1.00155684e+08,2.62596948e+07,6.80907550e+06,2.01767280e+06,3.02248080e+05,5.90770203e+04,1.60180500e+04
53219.22500000,0.51323377,-0.85576077,-0.41036838,3.76248480e+09,2.89489315e+09,6.00714445e+08,1.00155684e+08,2.62596948e+07,6.80907550e+06,2.01767280e+06,3.02248080e+05,5.90770203e+04,1.60180500e+04
53219.22569444,0.57943198,-0.81320426,-0.45380854,3.76248480e+09,2.89489315e+09,6.00714445e+08,1.00155684e+08,2.62596948e+07,6.80907550e+06,2.01767280e+06,3.02248080e+05,5.90770203e+04,1.60180500e+04
53219.22638889,0.64319673,-0.76722784,-0.49533761,3.76248480e+09,2.89489315e+09,6.00714445e+08,1.00155684e+08,2.62596948e+07,6.80907550e+06,2.01767280e+06,3.02248080e+05,5.90770203e+04,1.60180500e+04
53219.22708333,0.70440419,-0.71819642,-0.53489186,3.76248480e+09,2.89489315e+09,6.00714445e+08,1.00155684e+08,2.62596948e+07,6.80907550e+06,2.01767280e+06,3.02248080e+05,5.90770203e+04,1.60180500e+04
53219.22777778,0.76297260,-0.66646974,-0.57243675,3.76248480e+09,2.89489315e+09,6.00714445e+08,1.00155684e+08,2.62596948e+07,6.80907550e+06,2.01767280e+06,3.02248080e+05,5.90770203e+04,1.60180500e+04
53219.22847222,0.81885736,-0.61239515,-0.60796318,3.76248480e+09,2.89489315e+09,6.00714445e+08,1.00155684e+08,2.62596948e+07,6.80907550e+06,2.01767280e+06,3.02248080e+05,5.90770203e+04,1.60180500e+04
53219.22916667,0.87204640,-0.55630101,-0.64148324,3.76248480e+09,2.89489315e+09,6.00714445e+08,1.00155684e+08,2.62596948e+07,6.80907550e+06,2.01767280e+06,3.02248080e+05,5.90770203e+04,1.60180500e+04
53219.22986111,0.92255509,-0.49849353,-0.67302706,3.76248480e+09,2.89489315e+09,6.00714445e+08,1.00155684e+08,2.62596948e+07,6.80907550e+06,2.01767280e+06,3.02248080e+05,5.90770203e+04,1.60180500e+04
53219.23055556,0.97042049,-0.43925509,-0.70263828,3.76248480e+09,2.89489315e+09,6.00714445e+08,1.00155684e+08,2.62596948e+07,6.80907550e+06,2.01767280e+06,3.02248080e+05,5.90770203e+04,1.60180500e+04
53219.23125000,1.01569689,-0.37884213,-0.73037120,3.76248480e+09,2.89489315e+09,6.00714445e+08,1.00155684e+08,2.62596948e+07,6.80907550e+06,2.01767280e+06,3.02248080e+05,5.90770203e+04,1.60180500e+04
53219.23194444,1.05845210,-0.31748650,-0.75628751,3.76248480e+09,2.89489315e+09,6.00714445e+08,1.00155684e+08,2.62596948e+07,6.80907550e+06,2.01767280e+06,3.02248080e+05,5.90770203e+04,1.60180500e+04
53219.23263889,1.09876318,-0.25539569,-0.78045407,3.76248480e+09,2.89489315e+09,6.00714445e+08,1.00155684e+08,2.62596948e+07,6.80907550e+06,2.01767280e+06,3.02248080e+05,5.90770203e+04,1.60180500e+04
53219.23333333,1.13671396,-0.19275443,-0.80294105,3.76248480e+09,2.89489315e+09,6.00714445e+08,1.00155684e+08,2.62596948e+07,6.80907550e+06,2.01767280e+06,3.02248080e+05,5.90770203e+04,1.60180500e+04
53219.23402778,1.17239186,-0.12972611,-0.82381985,3.76248480e+09,2.89489315e+09,6.00714445e+08,1.00155684e+08,2.62596948e+07,6.80907550e+06,2.01767280e+06,3.02248080e+05,5.90770203e+04,1.60180500e+04
53219.23472222,1.20588665,-0.06645467,-0.84316204,3.76248480e+09,2.89489315e+09,6.00714445e+08,1.00155684e+08,2.62596948e+07,6.80907550e+06,2.01767280e+06,3.02248080e+05,5.90770203e+04,1.60180500e+04
53219.23541667,1.23728858,-0.00306661,-0.86103874,3.76248480e+09,2.89489315e+09,6.00714445e+08,1.00155684e+08,2.62596948e+07,6.80907550e+06,2.01767280e+06,3.02248080e+05,5.90770203e+04,1.60180500e+04
53219.23611111,1.26668697,0.06032757,-0.87751899,3.76248480e+09,2.89489315e+09,6.00714445e+08,1.00155684e+08,2.62596948e+07,6.80907550e+06,2.01767280e+06,3.02248080e+05,5.90770203e+04,1.60180500e+04
53219.23680556,1.29416970,0.12363150,-0.89267014,3.76248480e+09,2.89489315e+09,6.00714445e+08,1.00155684e+08,2.62596948e+07,6.80907550e+06,2.01767280e+06,3.02248080e+05,5.90770203e+04,1.60180500e+04
53219.23750000,1.31982185,0.18676152,-0.90655716,3.76248480e+09,2.89489315e+09,6.00714445e+08,1.00155684e+08,2.62596948e+07,6.80907550e+06,2.01767280e+06,3.02248080e+05,5.90770203e+04,1.60180500e+04
53219.23819444,1.34372646,0.24964528,-0.91924206,3.76248480e+09,2.89489315e+09,6.00714445e+08,1.00155684e+08,2.62596948e+07,6.80907550e+06,2.01767280e+06,3.02248080e+05,5.90770203e+04,1.60180500e+04
53219.23888889,1.36596277,0.31221968,-0.93078447,3.76248480e+09,2.89489315e+09,6.00714445e+08,1.00155684e+08,2.62596948e+07,6.80907550e+06,2.01767280e+06,3.02248080e+05,5.90770203e+04,1.60180500e+04
53219.23958333,1.38660692,0.37443103,-0.94124058,3.76248480e+09,2.89489315e+09,6.00714445e+08,1.00155684e+08,2.62596948e+07,6.80907550e+06,2.01767280e+06,3.02248080e+05,5.90770203e+04,1.60180500e+04
53219.24027778,1.40573204,0.43623258,-0.95066424,3.76248480e+09,2.89489315e+09,6.00714445e+08,1.00155684e+08,2.62596948e+07,6.80907550e+06,2.01767280e+06,3.02248080e+05,5.90770203e+04,1.60180500e+04
53219.24097222,1.42340721,0.49758491,-0.95910645,3.76248480e+09,2.89489315e+09,6.00714445e+08,1.00155684e+08,2.62596948e+07,6.80907550e+06,2.01767280e+06,3.02248080e+05,5.90770203e+04,1.60180500e+04
53219.24166667,1.43969849,0.55845398,-0.96661508,3.76248481e+09,2.89490363e+09,6.00714445e+08,1.00155684e+08,2.62597544e+07,6.80936113e+06,2.01794655e+06,3.02289510e+05,5.91030303e+04,1.60375800e+04
53219.24236111,1.45466882,0.61881106,-0.97323597,3.76248482e+09,2.89492458e+09,6.00714445e+08,1.00155684e+08,2.62598736e+07,6.80993239e+06,2.01849405e+06,3.02372370e+05,5.91550503e+04,1.60766400e+04
53219.24305556,1.46837723,0.67863197,-0.97901180,3.76248484e+09,2.89494706e+09,6.00714445e+08,1.00155684e+08,2.62600327e+07,6.81059935e+06,2.01913311e+06,3.02469930e+05,5.92271703e+04,1.61163600e+04
53219.24375000,1.48088052,0.73789600,-0.98398324,3.76248485e+09,2.89497750e+09,6.00715959e+08,1.00155684e+08,2.62602713e+07,6.81145675e+06,2.01995526e+06,3.02630100e+05,5.93741103e+04,1.61663100e+04
53219.24444444,1.49223176,0.79658667,-0.98818872,3.76248487e+09,2.89501330e+09,6.00720597e+08,1.00156068e+08,2.62606174e+07,6.81247846e+06,2.02095960e+06,3.02881080e+05,5.96452202e+04,1.62398400e+04
53219.24513889,1.50248164,0.85468954,-0.99166405,3.76248489e+09,2.89504805e+09,6.00726845e+08,1.00156836e+08,2.62610312e+07,6.81356974e+06,2.02205460e+06,3.03174960e+05,5.99857803e+04,1.63273800e+04
53219.24583333,1.51167818,0.91219362,-0.99444359,3.76248490e+09,2.89508382e+09,6.00733872e+08,1.00157652e+08,2.62617215e+07,6.81471964e+06,2.02316241e+06,3.03525390e+05,6.03771602e+04,1.64272800e+04
53219.24652778,1.51986643,0.96908950,-0.99655936,3.76248492e+09,2.89512062e+09,6.00741680e+08,1.00158515e+08,2.62626883e+07,6.81592816e+06,2.02428303e+06,3.03932370e+05,6.08193602e+04,1.65395400e+04
53219.24722222,1.52708956,1.02537010,-0.99804166,3.76248493e+09,2.89515794e+09,6.00750462e+08,1.00159740e+08,2.62636798e+07,6.81720259e+06,2.02544025e+06,3.04417830e+05,6.12917702e+04,1.66488300e+04
53219.24791667,1.53338790,1.08103026,-0.99891920,3.76248496e+09,2.89520183e+09,6.00760782e+08,1.00161990e+08,2.62648013e+07,6.81853468e+06,2.02667253e+06,3.05050440e+05,6.17843102e+04,1.67561700e+04
53219.24861111,1.53880007,1.13606589,-0.99921899,3.76248499e+09,2.89525175e+09,6.00771665e+08,1.00164905e+08,2.62660281e+07,6.81985852e+06,2.02794327e+06,3.05751720e+05,6.22667702e+04,1.68645300e+04
53219.24930556,1.54336263,1.19047432,-0.99896676,3.76248502e+09,2.89532558e+09,6.00783714e+08,1.00169171e+08,2.62674161e+07,6.82134076e+06,2.02939254e+06,3.06554160e+05,6.27698402e+04,1.69767300e+04
53219.25000000,1.54710996,1.24425414,-0.99818637,3.76248506e+09,2.89542331e+09,6.00796927e+08,1.00174789e+08,2.62689651e+07,6.82298140e+06,2.03102034e+06,3.07457760e+05,6.32935202e+04,1.70927700e+04
53219.25069444,1.55007487,1.29740504,-0.99690090,3.76248510e+09,2.89551032e+09,6.00811224e+08,1.00182784e+08,2.62712759e+07,6.82483261e+06,2.03282667e+06,3.08439660e+05,6.38107802e+04,1.72057800e+04
53219.25138889,1.55228842,1.34992717,-0.99513184,3.76248515e+09,2.89558661e+09,6.00826604e+08,1.00193155e+08,2.62743484e+07,6.82689439e+06,2.03481153e+06,3.09499860e+05,6.43216203e+04,1.73157600e+04
53219.25208333,1.55378014,1.40182163,-0.99289977,3.76248521e+09,2.89567655e+09,6.00847522e+08,1.00205525e+08,2.62787521e+07,6.82934068e+06,2.03698500e+06,3.10631460e+05,6.48082202e+04,1.74222000e+04
53219.25277778,1.55457794,1.45309031,-0.99022413,3.76248527e+09,2.89578015e+09,6.00873977e+08,1.00219895e+08,2.62844869e+07,6.83217148e+06,2.03934708e+06,3.11834460e+05,6.52705803e+04,1.75251000e+04
53219.25347222,1.55470853,1.50373540,-0.98712299,3.76248533e+09,2.89588374e+09,6.00900433e+08,1.00234265e+08,2.62902218e+07,6.83500228e+06,2.04170916e+06,3.13037460e+05,6.57329402e+04,1.76280000e+04
53219.25416667,1.55419717,1.55375973,-0.98361408,3.76248544e+09,2.89599589e+09,6.00936394e+08,1.00248277e+08,2.62970736e+07,6.83839888e+06,2.04424701e+06,3.14269770e+05,6.61630203e+04,1.77266100e+04
53219.25486111,1.55306771,1.60316628,-0.97971387,3.76248559e+09,2.89611894e+09,6.00983035e+08,1.00262317e+08,2.63052987e+07,6.84250045e+06,2.04706500e+06,3.15587220e+05,6.65811903e+04,1.78268100e+04
53219.25555556,1.55134339,1.65195881,-0.97543807,3.76248585e+09,2.89629355e+09,6.01036531e+08,1.00278086e+08,2.63146957e+07,6.84738937e+06,2.05014483e+06,3.16955940e+05,6.69922503e+04,1.79284800e+04
53219.25625000,1.54904571,1.70014095,-0.97080173,3.76248622e+09,2.89651737e+09,6.01095711e+08,1.00295196e+08,2.63250082e+07,6.85292647e+06,2.05338213e+06,3.18320100e+05,6.73758303e+04,1.80257400e+04
53219.25694444,1.54619538,1.74771691,-0.96581884,3.76248676e+09,2.89675960e+09,6.01185769e+08,1.00318238e+08,2.63364559e+07,6.85928389e+06,2.05674945e+06,3.19686090e+05,6.77488802e+04,1.81189500e+04
53219.25763889,1.54281250,1.79469064,-0.96050289,3.76248749e+09,2.89702023e+09,6.01306707e+08,1.00347212e+08,2.63490389e+07,6.86646163e+06,2.06024679e+06,3.21053910e+05,6.81114003e+04,1.82081100e+04
53219.25833333,1.53891575,1.84106683,-0.95486706,3.76248821e+09,2.89728085e+09,6.01427644e+08,1.00376187e+08,2.63616220e+07,6.87363937e+06,2.06374413e+06,3.22421730e+05,6.84739202e+04,1.82972700e+04
53219.25902778,1.53452317,1.88684989,-0.94892328,3.76248959e+09,2.89754030e+09,6.01582215e+08,1.00407754e+08,2.63767758e+07,6.88197433e+06,2.06748864e+06,3.23837160e+05,6.88529403e+04,1.83855000e+04
53219.25972222,1.52965187,1.93204451,-0.94268348,3.76249164e+09,2.89779858e+09,6.01770418e+08,1.00441914e+08,2.63945004e+07,6.89146651e+06,2.07148032e+06,3.25300200e+05,6.92484602e+04,1.84728000e+04
53219.26041667,1.52431834,1.97665542,-0.93615849,3.76249369e+09,2.89805687e+09,6.01958621e+08,1.00476075e+08,2.64122250e+07,6.90095869e+06,2.07547200e+06,3.26763240e+05,6.96439803e+04,1.85601000e+04
53219.26111111,1.51853842,2.02068747,-0.92935930,3.76249740e+09,2.89837726e+09,6.02184207e+08,1.00521368e+08,2.64336556e+07,6.91140301e+06,2.07966510e+06,3.28225350e+05,7.00376702e+04,1.86427200e+04
53219.26180556,1.51232703,2.06414537,-0.92229596,3.76250278e+09,2.89875976e+09,6.02447176e+08,1.00577793e+08,2.64587923e+07,6.92279947e+06,2.08405962e+06,3.29686530e+05,7.04295303e+04,1.87206600e+04
53219.26250000,1.50569861,2.10703415,-0.91497818,3.76251116e+09,2.89923648e+09,6.02750926e+08,1.00642334e+08,2.64869466e+07,6.93501625e+06,2.08875810e+06,3.31139460e+05,7.08239102e+04,1.87943100e+04
53219.26319444,1.49866681,2.14935852,-0.90741524,3.76252254e+09,2.89980741e+09,6.03095457e+08,1.00714991e+08,2.65181185e+07,6.94805335e+06,2.09376054e+06,3.32584140e+05,7.12208102e+04,1.88636700e+04
53219.26388889,1.49124498,2.19112365,-0.89961593,3.76253404e+09,2.90038538e+09,6.03445379e+08,1.00788877e+08,2.65498763e+07,6.96136879e+06,2.09888016e+06,3.34066380e+05,7.16295902e+04,1.89355500e+04
53219.26458333,1.48344566,2.23233425,-0.89158871,3.76255121e+09,2.90094413e+09,6.03845691e+08,1.00870909e+08,2.65846810e+07,6.97550455e+06,2.10450516e+06,3.35559630e+05,7.20532502e+04,1.90065600e+04
53219.26527778,1.47528111,2.27299520,-0.88334207,3.76257392e+09,2.90147663e+09,6.04291004e+08,1.00959854e+08,2.66219466e+07,6.99018229e+06,2.11051836e+06,3.37026330e+05,7.24799102e+04,1.90741800e+04
53219.26597222,1.46676293,2.31311134,-0.87488354,3.76259662e+09,2.90200913e+09,6.04736316e+08,1.01048799e+08,2.66592123e+07,7.00486003e+06,2.11653156e+06,3.38493030e+05,7.29065702e+04,1.91418000e+04
53219.26666667,1.45790228,2.35268756,-0.86622065,3.76262819e+09,2.90270101e+09,6.05244442e+08,1.01155030e+08,2.66991439e+07,7.02012370e+06,2.12292561e+06,3.39943230e+05,7.33375802e+04,1.92063900e+04
53219.26736111,1.44870998,2.39172856,-0.85736062,3.76266862e+09,2.90355226e+09,6.05815379e+08,1.01278545e+08,2.67417416e+07,7.03597330e+06,2.12970051e+06,3.41376930e+05,7.37729402e+04,1.92679500e+04
53219.26805556,1.43919623,2.43023904,-0.84831021,3.76270905e+09,2.90440351e+09,6.06386317e+08,1.01402061e+08,2.67843393e+07,7.05182290e+06,2.13647541e+06,3.42810630e+05,7.42083002e+04,1.93295100e+04
53219.26875000,1.42937123,2.46822373,-0.83907631,3.76277210e+09,2.90529648e+09,6.07061316e+08,1.01542686e+08,2.68308334e+07,7.06841959e+06,2.14375203e+06,3.44261730e+05,7.46580602e+04,1.93911900e+04
53219.26944444,1.41924426,2.50568715,-0.82966506,3.76285776e+09,2.90623116e+09,6.07840379e+08,1.01700420e+08,2.68812240e+07,7.08576337e+06,2.15153037e+06,3.45730230e+05,7.51222202e+04,1.94529900e+04
