# Irene Model output file: ../../unitTests/Legacy/Ax8min_NatEpoch_Diff.AE8.output_mean_fluence.txt
# Irene Software Version:  1.58.001
#
# Model type:               AE8
# Particle species:         e-
# Flux type:                1PtDiff
# Flux direction:           Omnidirectional
# Environment settings:     Fixed Epoch; unshifted SAA; Activity Level: Min
# Energy levels (MeV):       0.04 0.07 0.1 0.25 0.5 0.75 1 1.5 2 2.5 3 3.5 4 4.5 5 5.5 6 6.5 7 7.5 8
#
# Accumulation mode:        Cumulative
#
# Time format:              Modified Julian Date
# Coordinate system:        GEI (Geocentric Equatorial Inertial) Cartesian in Earth radii
# Data Delimiter:           comma
#
# datetime(mjd),posx(Re),posy(Re),posz(Re),fluence,fluence,fluence,fluence,fluence,fluence,fluence,fluence,fluence,fluence,fluence,fluence,fluence,fluence,fluence,fluence,fluence,fluence,fluence,fluence,fluence(#/cm^2/MeV)
53219.02777778,1.32531611,2.79649642,-0.75215438,3.33105669e+11,2.11829245e+11,8.45734816e+10,2.39098380e+10,6.15479990e+09,2.28179664e+09,2.00265881e+09,8.07501537e+08,4.41035819e+08,1.94241175e+08,1.08445659e+08,6.76800297e+07,3.65667739e+07,1.56227692e+07,5.11302151e+06,1.19093178e+06,1.98731367e+05,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.02847222,1.31278896,2.82932870,-0.74143207,3.45109027e+11,2.19652654e+11,8.79223834e+10,2.48696017e+10,6.47735026e+09,2.33227683e+09,2.08513380e+09,8.45976402e+08,4.58220898e+08,2.03465865e+08,1.13343976e+08,7.03829650e+07,3.79261457e+07,1.61500386e+07,5.25230636e+06,1.21939593e+06,2.03624365e+05,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.02916667,1.30004065,2.86168446,-0.73058466,3.57254246e+11,2.27579020e+11,9.13305369e+10,2.58463138e+10,6.81155234e+09,2.38083622e+09,2.16913069e+09,8.85543782e+08,4.75664715e+08,2.12924915e+08,1.18359507e+08,7.31286894e+07,3.93031409e+07,1.66810168e+07,5.39129031e+06,1.24760573e+06,2.08496783e+05,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.02986111,1.28707747,2.89356762,-0.71961671,3.69501009e+11,2.35587770e+11,9.47996681e+10,2.68406994e+10,7.15120409e+09,2.43157128e+09,2.25484650e+09,9.25958703e+08,4.93396253e+08,2.22611101e+08,1.23470384e+08,7.59147736e+07,4.06949956e+07,1.72146841e+07,5.53011664e+06,1.27564575e+06,2.13313217e+05,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.03055556,1.27390601,2.92498195,-0.70853199,3.81811619e+11,2.43659957e+11,9.83323642e+10,2.78537172e+10,7.49050539e+09,2.48845583e+09,2.34249780e+09,9.67004573e+08,5.11446884e+08,2.32521839e+08,1.28657590e+08,7.87394396e+07,4.20992357e+07,1.77500520e+07,5.66887493e+06,1.30357922e+06,2.18039685e+05,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.03125000,1.26053177,2.95593122,-0.69733473,3.94182697e+11,2.51793640e+11,1.01928963e+11,2.88854825e+10,7.82921526e+09,2.55184129e+09,2.43210680e+09,1.00868177e+09,5.29818153e+08,2.42659611e+08,1.33921013e+08,8.16025142e+07,4.35156287e+07,1.82870004e+07,5.80753194e+06,1.33139900e+06,2.22676751e+05,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.03194444,1.24696101,2.98641920,-0.68602853,4.06609398e+11,2.59985932e+11,1.05589386e+11,2.99359884e+10,8.16704918e+09,2.62208557e+09,2.52368518e+09,1.05098570e+09,5.48509477e+08,2.53025692e+08,1.39259921e+08,8.45034813e+07,4.49437763e+07,1.88253478e+07,5.94603913e+06,1.35909493e+06,2.27224497e+05,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.03263889,1.23319893,3.01644949,-0.67461718,4.19086807e+11,2.68233840e+11,1.09313508e+11,3.10052108e+10,8.50371715e+09,2.69955711e+09,2.61724341e+09,1.09391120e+09,5.67520009e+08,2.63621188e+08,1.44673512e+08,8.74417869e+07,4.63832671e+07,1.93649111e+07,6.08434812e+06,1.38665702e+06,2.31683076e+05,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.03333333,1.21925132,3.04602571,-0.66310412,4.31611337e+11,2.76535230e+11,1.13101583e+11,3.20932391e+10,8.83896039e+09,2.78464647e+09,2.71280200e+09,1.13745769e+09,5.86850845e+08,2.74448320e+08,1.50161550e+08,9.04171850e+07,4.78338455e+07,1.99055665e+07,6.22242613e+06,1.41407849e+06,2.36053167e+05,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.03402778,1.20512321,3.07515099,-0.65149297,4.44180761e+11,2.84888849e+11,1.16954275e+11,3.32002759e+10,9.17255293e+09,2.87776741e+09,2.81039147e+09,1.18162916e+09,6.06505101e+08,2.85510441e+08,1.55724384e+08,9.34297474e+07,4.92954087e+07,2.04472505e+07,6.36025626e+06,1.44135578e+06,2.40335968e+05,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.03472222,1.19081978,3.10382911,-0.63978701,4.56789956e+11,2.93291488e+11,1.20871360e+11,3.43262700e+10,9.50418684e+09,2.97932820e+09,2.91001981e+09,1.22641936e+09,6.26481454e+08,2.96808364e+08,1.61361070e+08,9.64788444e+07,5.07675184e+07,2.09897773e+07,6.49779063e+06,1.46847933e+06,2.44531746e+05,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.03541667,1.17634606,3.13206335,-0.62798955,4.69435191e+11,3.01740841e+11,1.24853014e+11,3.54712912e+10,9.83358603e+09,3.08976186e+09,3.01170598e+09,1.27182685e+09,6.46780641e+08,3.08344095e+08,1.67071250e+08,9.95641656e+07,5.22498984e+07,2.15330219e+07,6.63499707e+06,1.49544273e+06,2.48641268e+05,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.03611111,1.16170690,3.15985701,-0.61610356,4.82115409e+11,3.10235672e+11,1.28898531e+11,3.66351331e+10,1.01606515e+10,3.20924480e+09,3.11543265e+09,1.31784379e+09,6.67399031e+08,3.20115387e+08,1.72853921e+08,1.02685165e+08,5.37423896e+07,2.20769999e+07,6.77189546e+06,1.52225289e+06,2.52669116e+05,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.03680556,1.14690686,3.18721324,-0.60413250,4.94828172e+11,3.18773826e+11,1.33006700e+11,3.78174445e+10,1.04852543e+10,3.33793069e+09,3.22116877e+09,1.36445683e+09,6.88330466e+08,3.32118458e+08,1.78707390e+08,1.05840933e+08,5.52446627e+07,2.26216664e+07,6.90849042e+06,1.54891372e+06,2.56619303e+05,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
