# Legacy Model output file: ../../unitTests/Legacy/Ax8max_atEpoch_Diff.AE8.output_mean_flux.txt
# Irene Software Version:  1.58.001
#
# Model type:               AE8
# Particle species:         e-
# Flux type:                1PtDiff
# Flux direction:           Omnidirectional
# Environment settings:     Current Epoch; Activity Level: Max
# Energy levels (MeV):       0.04 0.07 0.1 0.25 0.5 0.75 1 1.5 2 2.5 3 3.5 4 4.5 5 5.5 6 6.5 7 7.5 8
#
# Time format:              Modified Julian Date
# Coordinate system:        GEI (Geocentric Equatorial Inertial) Cartesian in Earth radii
# Data Delimiter:           comma
#
# datetime(mjd),posx(Re),posy(Re),posz(Re),flux,flux,flux,flux,flux,flux,flux,flux,flux,flux,flux,flux,flux,flux,flux,flux,flux,flux,flux,flux,flux(#/cm^2/s/MeV)
53219.02152778,1.42694265,2.47889157,-0.84226174,4.63055906e+08,3.25793812e+08,2.55427891e+08,4.97165625e+07,1.38621846e+07,5.34783643e+06,3.08792358e+06,1.58008081e+06,6.51905396e+05,4.34792297e+05,1.77795532e+05,7.92048416e+04,2.79484787e+04,8.85527897e+03,2.27262354e+03,4.94021088e+02,8.07592422e+01,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.02222222,1.41673201,2.51619773,-0.83287968,4.71382438e+08,3.31633500e+08,2.58898234e+08,5.07426016e+07,1.41844902e+07,5.44812012e+06,3.18290674e+06,1.59941980e+06,6.63366943e+05,4.45488617e+05,1.80994034e+05,8.03636017e+04,2.81210327e+04,8.92819214e+03,2.27516699e+03,4.90607768e+02,8.07544515e+01,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.02291667,1.40623164,2.55298955,-0.82332732,4.79727562e+08,3.37488312e+08,2.62281906e+08,5.17831289e+07,1.45143604e+07,5.54897412e+06,3.28183252e+06,1.61806177e+06,6.74833923e+05,4.56467377e+05,1.84197678e+05,8.15020599e+04,2.82698040e+04,8.99460506e+03,2.27507997e+03,4.86455411e+02,8.06451663e+01,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.02361111,1.39545046,2.58927141,-0.81361047,4.87859094e+08,3.43191562e+08,2.65568750e+08,5.27986055e+07,1.48368174e+07,5.64726660e+06,3.37885327e+06,1.63617468e+06,6.86003052e+05,4.67197296e+05,1.87316284e+05,8.26081314e+04,2.84156857e+04,9.05921650e+03,2.27528238e+03,4.82610762e+02,8.05446878e+01,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.02430556,1.38439666,2.62504771,-0.80373478,4.95883469e+08,3.48819969e+08,2.68757094e+08,5.38068711e+07,1.51588779e+07,5.74440234e+06,3.47675220e+06,1.65364490e+06,6.97011230e+05,4.77926086e+05,1.90389740e+05,8.36857758e+04,2.85480728e+04,9.11957550e+03,2.27432728e+03,4.78556842e+02,8.03973228e+01,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.02500000,1.37307870,2.66032286,-0.79370542,5.03671812e+08,3.54280625e+08,2.71783125e+08,5.47948633e+07,1.54766055e+07,5.83893896e+06,3.57466504e+06,1.67006763e+06,7.07682129e+05,4.88534637e+05,1.93371231e+05,8.47146072e+04,2.86602802e+04,9.17354012e+03,2.27170753e+03,4.74194676e+02,8.01858380e+01,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.02569444,1.36150411,2.69510108,-0.78352791,5.11806625e+08,3.59978062e+08,2.74767406e+08,5.58480859e+07,1.58207402e+07,5.93828760e+06,3.68367334e+06,1.68584436e+06,7.18782227e+05,5.00080719e+05,1.96479477e+05,8.57458115e+04,2.87325172e+04,9.21754265e+03,2.26405215e+03,4.68243718e+02,7.97737092e+01,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.02638889,1.34968075,2.72938677,-0.77320693,5.19327406e+08,3.65253812e+08,2.77640094e+08,5.68089766e+07,1.61318330e+07,6.02975391e+06,3.78068433e+06,1.70136511e+06,7.29070923e+05,5.10472321e+05,1.99351913e+05,8.67258759e+04,2.88344250e+04,9.26727772e+03,2.26113629e+03,4.64118689e+02,7.95472711e+01,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.02708333,1.33761568,2.76318386,-0.76274752,5.26703625e+08,3.70423781e+08,2.80400844e+08,5.77583594e+07,1.64410605e+07,6.11957178e+06,3.87812183e+06,1.71617151e+06,7.39148743e+05,5.20814453e+05,2.02165161e+05,8.76729889e+04,2.89225559e+04,9.31260014e+03,2.25710368e+03,4.59806025e+02,7.92773217e+01,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.02777778,1.32531611,2.79649642,-0.75215438,5.34072438e+08,3.75582156e+08,2.83102438e+08,5.87189727e+07,1.67507734e+07,6.21264453e+06,3.97085376e+06,1.73355164e+06,7.49604675e+05,5.30792480e+05,2.04703812e+05,8.85582047e+04,2.90044823e+04,9.35179806e+03,2.25306249e+03,4.55729038e+02,7.88364559e+01,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.02847222,1.31278896,2.82932870,-0.74143207,5.41681938e+08,3.80880375e+08,2.85527719e+08,5.98112070e+07,1.70507598e+07,6.33280127e+06,4.01526099e+06,1.77402307e+06,7.63377319e+05,5.37277710e+05,2.05095734e+05,8.90267334e+04,2.90811863e+04,9.35651398e+03,2.25265646e+03,4.53956217e+02,7.72098899e+01,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.02916667,1.30004065,2.86168446,-0.73058466,5.49155438e+08,3.86079406e+08,2.87837281e+08,6.08963359e+07,1.73482988e+07,6.45230566e+06,4.05830908e+06,1.81454785e+06,7.77018433e+05,5.43584717e+05,2.05395844e+05,8.94571075e+04,2.91448746e+04,9.35698318e+03,2.25119638e+03,4.51959670e+02,7.55814761e+01,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.02986111,1.28707747,2.89356762,-0.71961671,5.56729375e+08,3.91349625e+08,2.90159656e+08,6.20011602e+07,1.76509766e+07,6.57396045e+06,4.10177295e+06,1.85592212e+06,7.90872864e+05,5.49952332e+05,2.05696533e+05,8.98893738e+04,2.92085991e+04,9.35742283e+03,2.24969792e+03,4.49946016e+02,7.39852339e+01,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.03055556,1.27390601,2.92498195,-0.70853199,5.64029125e+08,3.96421688e+08,2.92296188e+08,6.30834062e+07,1.79467344e+07,6.69338232e+06,4.14286914e+06,1.89687195e+06,8.04400391e+05,5.56006226e+05,2.05858505e+05,9.02623138e+04,2.92526684e+04,9.35151005e+03,2.24664211e+03,4.47613627e+02,7.23728761e+01,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.03125000,1.26053177,2.95593122,-0.69733473,5.71268938e+08,4.01453250e+08,2.94455000e+08,6.41513477e+07,1.82388965e+07,6.81111768e+06,4.18388867e+06,1.93717883e+06,8.17724182e+05,5.62026611e+05,2.06104233e+05,9.06564789e+04,2.93074188e+04,9.35010529e+03,2.24473619e+03,4.45598304e+02,7.09118694e+01,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.03194444,1.24696101,2.98641920,-0.68602853,5.78496438e+08,4.06475688e+08,2.96476969e+08,6.52416836e+07,1.85361094e+07,6.93149658e+06,4.22383008e+06,1.97887878e+06,8.31270691e+05,5.67934692e+05,2.06173279e+05,9.09907379e+04,2.93382339e+04,9.33992863e+03,2.24060369e+03,4.43040222e+02,6.93321675e+01,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.03263889,1.23319893,3.01644949,-0.67461718,5.85686000e+08,4.11465844e+08,2.98438188e+08,6.63355156e+07,1.88339746e+07,7.05235840e+06,4.26315088e+06,2.02094043e+06,8.44818176e+05,5.73761536e+05,2.06196320e+05,9.13055954e+04,2.93624249e+04,9.32763290e+03,2.23593879e+03,4.40373063e+02,6.77709654e+01,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.03333333,1.21925132,3.04602571,-0.66310412,5.92667375e+08,4.16315750e+08,3.00352375e+08,6.73977422e+07,1.91231914e+07,7.16974902e+06,4.30137305e+06,2.06180225e+06,8.57943665e+05,5.79416992e+05,2.06256866e+05,9.16206894e+04,2.93906975e+04,9.31774712e+03,2.23192453e+03,4.37929183e+02,6.63392767e+01,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.03402778,1.20512321,3.07515099,-0.65149297,5.99628312e+08,4.21142438e+08,3.02121781e+08,6.84812109e+07,1.94173301e+07,7.28968457e+06,4.33841211e+06,2.10404126e+06,8.71273010e+05,5.84942871e+05,2.06140228e+05,9.18751373e+04,2.93948841e+04,9.29913807e+03,2.22570157e+03,4.34953511e+02,6.47991821e+01,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.03472222,1.19081978,3.10382911,-0.63978701,6.06502375e+08,4.25914344e+08,3.03908438e+08,6.95466641e+07,1.97065703e+07,7.40749365e+06,4.37528027e+06,2.14545825e+06,8.84354065e+05,5.90419006e+05,2.06107559e+05,9.21502228e+04,2.94097652e+04,9.28504276e+03,2.22063756e+03,4.32303131e+02,6.33992702e+01,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.03541667,1.17634606,3.13206335,-0.62798955,6.13317750e+08,4.30643688e+08,3.05631750e+08,7.06123750e+07,1.99955879e+07,7.52545557e+06,4.41141113e+06,2.18713232e+06,8.97397217e+05,5.95800903e+05,2.06028671e+05,9.24047318e+04,2.94179935e+04,9.26886082e+03,2.21505332e+03,4.29552287e+02,6.20144121e+01,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.03611111,1.16170690,3.15985701,-0.61610356,6.20069188e+08,4.35324969e+08,3.07288000e+08,7.16784531e+07,2.02843086e+07,7.64349756e+06,4.44680518e+06,2.22903320e+06,9.10396362e+05,6.01086365e+05,2.05903137e+05,9.26390381e+04,2.94194794e+04,9.25058556e+03,2.20895362e+03,4.26702768e+02,6.06450774e+01,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.03680556,1.14690686,3.18721324,-0.60413250,6.26757188e+08,4.39957969e+08,3.08876844e+08,7.27441875e+07,2.05724961e+07,7.76155420e+06,4.48144971e+06,2.27115308e+06,9.23349670e+05,6.06268860e+05,2.05731522e+05,9.28528214e+04,2.94143047e+04,9.23024368e+03,2.20234346e+03,4.23758060e+02,5.92915229e+01,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.03750000,1.13195050,3.21413533,-0.59207889,6.33199562e+08,4.44425156e+08,3.10413844e+08,7.37714766e+07,2.08502656e+07,7.87525977e+06,4.51485156e+06,2.31175464e+06,9.35805542e+05,6.11258911e+05,2.05597260e+05,9.30661926e+04,2.94132214e+04,9.21233654e+03,2.19640112e+03,4.21043515e+02,5.80515377e+01,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.03819444,1.11684235,3.24062626,-0.57994601,6.40089375e+08,4.49190312e+08,3.11830281e+08,7.49107969e+07,2.11569785e+07,8.00187109e+06,4.54875977e+06,2.35771460e+06,9.49522522e+05,6.16410400e+05,2.05166595e+05,9.31969376e+04,2.93730507e+04,9.17894077e+03,2.18644094e+03,4.17269677e+02,5.65378629e+01,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.03888889,1.10158683,3.26668916,-0.56773638,6.46377375e+08,4.53544719e+08,3.13227844e+08,7.59342500e+07,2.14328691e+07,8.11535498e+06,4.58052295e+06,2.39863916e+06,9.61839294e+05,6.21182007e+05,2.04939835e+05,9.33687363e+04,2.93586407e+04,9.15696049e+03,2.17949843e+03,4.14375216e+02,5.53286299e+01,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
