# Legacy Model output file: ../../unitTests/Legacy/Ax8max_atEpoch_Intg.AP8.output_mean_flux.txt
# Irene Software Version:  1.58.001
#
# Model type:               AP8
# Particle species:         H+
# Flux type:                Integral
# Flux direction:           Omnidirectional
# Environment settings:     Current Epoch; Activity Level: Max
# Energy levels (MeV):       0.1 0.2 0.4 0.6 0.8 1 2 4 6 8 10 15 20 30 50 60 80 100 150 200 250
#
# Time format:              Modified Julian Date
# Coordinate system:        GEI (Geocentric Equatorial Inertial) Cartesian in Earth radii
# Data Delimiter:           comma
#
# datetime(mjd),posx(Re),posy(Re),posz(Re),flux,flux,flux,flux,flux,flux,flux,flux,flux,flux,flux,flux,flux,flux,flux,flux,flux,flux,flux,flux,flux(#/cm^2/s)
53219.02361111,1.39545046,2.58927141,-0.81361047,6.50499160e+07,3.71386920e+07,1.44228290e+07,5.47706400e+06,2.42800250e+06,1.14166575e+06,3.20458379e+04,2.80576447e+02,1.30900764e+01,1.52410531e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.02430556,1.38439666,2.62504771,-0.80373478,6.55783600e+07,3.72040720e+07,1.45388140e+07,5.52116350e+06,2.42906900e+06,1.13731812e+06,3.14260742e+04,2.68167114e+02,1.22769289e+01,1.45560312e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.02500000,1.37307870,2.66032286,-0.79370542,6.60501520e+07,3.71792480e+07,1.46118840e+07,5.58111250e+06,2.42155700e+06,1.12848662e+06,3.06464785e+04,2.54944275e+02,1.14474545e+01,1.38101256e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.02569444,1.36150411,2.69510108,-0.78352791,6.62368640e+07,3.70025440e+07,1.46136490e+07,5.63100050e+06,2.39924700e+06,1.11164262e+06,2.97508125e+04,2.40090332e+02,1.05055075e+01,1.28844273e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.02638889,1.34968075,2.72938677,-0.77320693,6.66328680e+07,3.69307040e+07,1.46658890e+07,5.69671250e+06,2.38806175e+06,1.10148688e+06,2.93411309e+04,2.30647324e+02,9.83249283e+00,1.21086347e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.02708333,1.33761568,2.76318386,-0.76274752,6.70207920e+07,3.68547120e+07,1.47157140e+07,5.75792250e+06,2.37692850e+06,1.09170788e+06,2.90111504e+04,2.22538879e+02,9.24343300e+00,1.12894332e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.02777778,1.32531611,2.79649642,-0.75215438,6.73645760e+07,3.68684320e+07,1.47471420e+07,5.80780900e+06,2.36291900e+06,1.09436125e+06,2.86544727e+04,2.14295578e+02,8.66728401e+00,1.02996874e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.02847222,1.31278896,2.82932870,-0.74143207,6.84325600e+07,3.77458320e+07,1.49035840e+07,5.90188000e+06,2.41600925e+06,1.11197462e+06,2.87078809e+04,2.09326813e+02,8.37315941e+00,1.00785708e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.02916667,1.30004065,2.86168446,-0.73058466,6.94381360e+07,3.85768760e+07,1.50437380e+07,5.98918300e+06,2.46553425e+06,1.12820788e+06,2.87083535e+04,2.03986328e+02,8.08263969e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.02986111,1.28707747,2.89356762,-0.71961671,7.03676400e+07,3.93582280e+07,1.51604210e+07,6.06662400e+06,2.51007300e+06,1.14207075e+06,2.86120312e+04,1.97736588e+02,7.76970387e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.03055556,1.27390601,2.92498195,-0.70853199,7.12419040e+07,4.00887560e+07,1.52673780e+07,6.13961650e+06,2.55185825e+06,1.15535400e+06,2.85092070e+04,1.91812531e+02,7.48776102e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.03125000,1.26053177,2.95593122,-0.69733473,7.20350640e+07,4.07637680e+07,1.53502770e+07,6.20215950e+06,2.58822200e+06,1.16613575e+06,2.83118145e+04,1.85104996e+02,7.18556690e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.03194444,1.24696101,2.98641920,-0.68602853,7.27915680e+07,4.14001120e+07,1.54279170e+07,6.26232050e+06,2.62285975e+06,1.17680750e+06,2.81232305e+04,1.78856140e+02,6.91523266e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.03263889,1.23319893,3.01644949,-0.67461718,7.34978000e+07,4.19946760e+07,1.54930840e+07,6.31705550e+06,2.65439150e+06,1.18640000e+06,2.78997930e+04,1.72713730e+02,6.65150738e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.03333333,1.21925132,3.04602571,-0.66310412,7.41530640e+07,4.25464960e+07,1.55759600e+07,6.36626900e+06,2.68275050e+06,1.19488950e+06,2.76428711e+04,1.67449326e+02,6.39430046e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.03402778,1.20512321,3.07515099,-0.65149297,7.47369920e+07,4.30412520e+07,1.57886910e+07,6.40767850e+06,2.70673075e+06,1.20171125e+06,2.73433652e+04,1.62235077e+02,6.14109659e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.03472222,1.19081978,3.10382911,-0.63978701,7.52884000e+07,4.35055400e+07,1.60452710e+07,6.44567600e+06,2.72859950e+06,1.20793262e+06,2.70244570e+04,1.57218155e+02,5.89668846e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.03541667,1.17634606,3.13206335,-0.62798955,7.58056560e+07,4.39335240e+07,1.62920620e+07,6.48152900e+06,2.74889675e+06,1.21401950e+06,2.67222617e+04,1.52775818e+02,5.67778587e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.03611111,1.16170690,3.15985701,-0.61610356,7.61777760e+07,4.42747200e+07,1.65094610e+07,6.50397000e+06,2.76137200e+06,1.21634238e+06,2.62782637e+04,1.47639740e+02,5.42798567e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.03680556,1.14690686,3.18721324,-0.60413250,7.60308000e+07,4.43694200e+07,1.66540350e+07,6.49712550e+06,2.75412925e+06,1.20808512e+06,2.53991406e+04,1.40862488e+02,5.09252310e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.03750000,1.13195050,3.21413533,-0.59207889,7.58647760e+07,4.44524120e+07,1.67863780e+07,6.49694000e+06,2.74476200e+06,1.19890150e+06,2.45329082e+04,1.34242813e+02,4.77331686e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.03819444,1.11684235,3.24062626,-0.57994601,7.54577200e+07,4.44066080e+07,1.68528420e+07,6.48274600e+06,2.72047775e+06,1.18192488e+06,2.34397344e+04,1.26039810e+02,4.39688349e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.03888889,1.10158683,3.26668916,-0.56773638,7.53256080e+07,4.45028080e+07,1.69769740e+07,6.50470550e+06,2.71123100e+06,1.17328275e+06,2.26868359e+04,1.20397293e+02,4.13519573e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.03958333,1.08618785,3.29232703,-0.55545298,7.52109840e+07,4.46124440e+07,1.71042200e+07,6.57010950e+06,2.70214600e+06,1.16478438e+06,2.19597852e+04,1.14989571e+02,3.88846922e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
