# Irene Model output file: ../../unitTests/Legacy/Ax8max_NatEpochSaa_Intg.AE8.output_mean_fluence.txt
# Irene Software Version:  1.58.001
#
# Model type:               AE8
# Particle species:         e-
# Flux type:                Integral
# Flux direction:           Omnidirectional
# Environment settings:     Fixed Epoch; SAA Shifted; Activity Level: Max
# Energy levels (MeV):       0.04 0.07 0.1 0.25 0.5 0.75 1 1.5 2 2.5 3 3.5 4 4.5 5 5.5 6 6.5 7 7.5 8
#
# Accumulation mode:        Cumulative
#
# Time format:              Modified Julian Date
# Coordinate system:        GEI (Geocentric Equatorial Inertial) Cartesian in Earth radii
# Data Delimiter:           comma
#
# datetime(mjd),posx(Re),posy(Re),posz(Re),fluence,fluence,fluence,fluence,fluence,fluence,fluence,fluence,fluence,fluence,fluence,fluence,fluence,fluence,fluence,fluence,fluence,fluence,fluence,fluence,fluence(#/cm^2)
53219.02777778,1.32531611,2.79649642,-0.75215438,8.05282291e+10,6.30562346e+10,4.93761979e+10,1.97789932e+10,8.96259772e+09,5.07169105e+09,3.30737727e+09,1.67934019e+09,7.90563362e+08,3.95617660e+08,1.63236784e+08,6.37461384e+07,2.09779064e+07,5.91399109e+06,1.44043658e+06,2.92658953e+05,4.76952256e+04,7.87050383e+03,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.02847222,1.31278896,2.82932870,-0.74143207,8.34920597e+10,6.53811376e+10,5.11999101e+10,2.05507270e+10,9.31230153e+09,5.26715940e+09,3.43680333e+09,1.74100789e+09,8.20189926e+08,4.10632831e+08,1.68958221e+08,6.58564694e+07,2.16230024e+07,6.09162935e+06,1.47938687e+06,2.99872988e+05,4.88149362e+04,8.01099579e+03,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.02916667,1.30004065,2.86168446,-0.73058466,8.64926991e+10,6.77347876e+10,5.30460726e+10,2.13342318e+10,9.66740901e+09,5.46552085e+09,3.56818889e+09,1.80339711e+09,8.50188935e+08,4.25831329e+08,1.74726814e+08,6.79793909e+07,2.22696523e+07,6.26949016e+06,1.51821439e+06,3.07030877e+05,4.99222827e+04,8.14817296e+03,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.02986111,1.28707747,2.89356762,-0.71961671,8.95297060e+10,7.01167395e+10,5.49142600e+10,2.21296138e+10,1.00277651e+10,5.66668500e+09,3.70134712e+09,1.86662429e+09,8.80524331e+08,4.41162809e+08,1.80523092e+08,7.01114434e+07,2.29174111e+07,6.44736506e+06,1.55692066e+06,3.14127263e+05,5.10105306e+04,8.28156529e+03,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.03055556,1.27390601,2.92498195,-0.70853199,9.26028252e+10,7.25267249e+10,5.68042073e+10,2.29369784e+10,1.03932802e+10,5.87059848e+09,3.83616314e+09,1.93076185e+09,9.11173496e+08,4.56595890e+08,1.86334922e+08,7.22504149e+07,2.35659716e+07,6.62511811e+06,1.59550439e+06,3.21158794e+05,5.20758684e+04,8.41094408e+03,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.03125000,1.26053177,2.95593122,-0.69733473,9.57121633e+10,7.49648097e+10,5.87159522e+10,2.37565070e+10,1.07640196e+10,6.07728952e+09,3.97264597e+09,1.99582151e+09,9.42134865e+08,4.72126906e+08,1.92159957e+08,7.43954908e+07,2.42150382e+07,6.80265682e+06,1.63394276e+06,3.28120481e+05,5.31175307e+04,8.53623992e+03,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.03194444,1.24696101,2.98641920,-0.68602853,9.88570810e+10,7.74304859e+10,6.06490911e+10,2.45880990e+10,1.11399301e+10,6.28672473e+09,4.11076928e+09,2.06179405e+09,9.73401029e+08,4.87751215e+08,1.97996262e+08,7.65459631e+07,2.48643923e+07,6.97992160e+06,1.67222335e+06,3.35010657e+05,5.41356789e+04,8.65753419e+03,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.03263889,1.23319893,3.01644949,-0.67461718,1.02036532e+11,7.99229387e+10,6.26029874e+10,2.54314600e+10,1.15208796e+10,6.49883150e+09,4.25048649e+09,2.12865631e+09,1.00496218e+09,5.03464929e+08,2.03842964e+08,7.87014741e+07,2.55139657e+07,7.15690571e+06,1.71034846e+06,3.41831725e+05,5.51314966e+04,8.77506879e+03,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.03333333,1.21925132,3.04602571,-0.66310412,1.05250562e+11,8.24421848e+10,6.45776426e+10,2.62867573e+10,1.19069269e+10,6.71363419e+09,4.39180391e+09,2.19641891e+09,1.03681615e+09,5.19264156e+08,2.09697684e+08,8.08611928e+07,2.61634614e+07,7.33351751e+06,1.74829581e+06,3.48578967e+05,5.61043089e+04,8.88878771e+03,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.03402778,1.20512321,3.07515099,-0.65149297,1.08498448e+11,8.49876515e+10,6.65726018e+10,2.71538649e+10,1.22980071e+10,6.93109318e+09,4.53469142e+09,2.26507058e+09,1.06895480e+09,5.35143994e+08,2.15558460e+08,8.30243990e+07,2.68126606e+07,7.50969825e+06,1.78605343e+06,3.55250898e+05,5.70543064e+04,8.99877167e+03,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.03472222,1.19081978,3.10382911,-0.63978701,1.11779418e+11,8.75587373e+10,6.85873960e+10,2.80325525e+10,1.26940182e+10,7.15115300e+09,4.67911412e+09,2.33459343e+09,1.10137116e+09,5.51102134e+08,2.21425056e+08,8.51909684e+07,2.74615682e+07,7.68546148e+06,1.82362809e+06,3.61850707e+05,5.79827356e+04,9.10525900e+03,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.03541667,1.17634606,3.13206335,-0.62798955,1.15093434e+11,9.01554060e+10,7.06219942e+10,2.89228743e+10,1.30949772e+10,7.37381959e+09,4.82507205e+09,2.40499060e+09,1.13406397e+09,5.67137156e+08,2.27296820e+08,8.73606623e+07,2.81101116e+07,7.86078863e+06,1.86101648e+06,3.68378447e+05,5.88899856e+04,9.20834901e+03,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.03611111,1.16170690,3.15985701,-0.61610356,1.18439294e+11,9.27767207e+10,7.26756648e+10,2.98244756e+10,1.35007269e+10,7.59900705e+09,4.97251120e+09,2.47623434e+09,1.16702212e+09,5.83244843e+08,2.33172859e+08,8.95331126e+07,2.87582228e+07,8.03567355e+06,1.89822105e+06,3.74836454e+05,5.97771033e+04,9.30824324e+03,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.03680556,1.14690686,3.18721324,-0.60413250,1.21816553e+11,9.54223280e+10,7.47481251e+10,3.07372986e+10,1.39112337e+10,7.82669361e+09,5.12141348e+09,2.54831895e+09,1.20024035e+09,5.99421910e+08,2.39051854e+08,9.17078339e+07,2.94057566e+07,8.21007826e+06,1.93523445e+06,3.81224068e+05,6.06443576e+04,9.40502177e+03,0.00000000e+00,0.00000000e+00,0.00000000e+00
