# Irene Model output file: ../../unitTests/Legacy/Ax8min_NatEpoch_Intg.AE8.output_mean_fluence.txt
# Irene Software Version:  1.58.001
#
# Model type:               AE8
# Particle species:         e-
# Flux type:                Integral
# Flux direction:           Omnidirectional
# Environment settings:     Fixed Epoch; unshifted SAA; Activity Level: Min
# Energy levels (MeV):       0.04 0.07 0.1 0.25 0.5 0.75 1 1.5 2 2.5 3 3.5 4 4.5 5 5.5 6 6.5 7 7.5 8
#
# Accumulation mode:        Cumulative
#
# Time format:              Modified Julian Date
# Coordinate system:        GEI (Geocentric Equatorial Inertial) Cartesian in Earth radii
# Data Delimiter:           comma
#
# datetime(mjd),posx(Re),posy(Re),posz(Re),fluence,fluence,fluence,fluence,fluence,fluence,fluence,fluence,fluence,fluence,fluence,fluence,fluence,fluence,fluence,fluence,fluence,fluence,fluence,fluence,fluence(#/cm^2)
53219.02777778,1.32531611,2.79649642,-0.75215438,2.17483760e+10,1.54378219e+10,1.09612326e+10,5.40624996e+09,2.51251084e+09,1.53229144e+09,1.11361378e+09,5.37156050e+08,2.80917497e+08,1.39456895e+08,7.40291225e+07,3.76543711e+07,1.62854129e+07,5.66752914e+06,1.54289430e+06,3.18647574e+05,5.34499340e+04,9.02569095e+03,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.02847222,1.31278896,2.82932870,-0.74143207,2.25910022e+10,1.60503842e+10,1.14065462e+10,5.62981423e+09,2.61875896e+09,1.58970788e+09,1.16110988e+09,5.60646054e+08,2.92503234e+08,1.45433182e+08,7.69863307e+07,3.90290828e+07,1.68338573e+07,5.83813305e+06,1.58230456e+06,3.25961570e+05,5.45857484e+04,9.16917585e+03,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.02916667,1.30004065,2.86168446,-0.73058466,2.34471448e+10,1.66735977e+10,1.18602037e+10,5.85772833e+09,2.72721652e+09,1.64777883e+09,1.20959478e+09,5.84664233e+08,3.04301171e+08,1.51531837e+08,7.99938489e+07,4.04199168e+07,1.73866698e+07,6.00910237e+06,1.62151769e+06,3.33204060e+05,5.57086817e+04,9.30893051e+03,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.02986111,1.28707747,2.89356762,-0.71961671,2.43159614e+10,1.73073139e+10,1.23224381e+10,6.09011057e+09,2.83792196e+09,1.70721472e+09,1.25903438e+09,6.09142316e+08,3.16305953e+08,1.57741592e+08,8.30438620e+07,4.18251741e+07,1.79430117e+07,6.18028123e+06,1.66055772e+06,3.40374579e+05,5.68123065e+04,9.44462903e+03,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.03055556,1.27390601,2.92498195,-0.70853199,2.51968216e+10,1.79515464e+10,1.27936099e+10,6.32714780e+09,2.95095132e+09,1.76871797e+09,1.30941270e+09,6.34023422e+08,3.28515688e+08,1.64053586e+08,8.61295564e+07,4.32433516e+07,1.85020749e+07,6.35149070e+06,1.69943154e+06,3.47468938e+05,5.78902107e+04,9.57585566e+03,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.03125000,1.26053177,2.95593122,-0.69733473,2.60896898e+10,1.86063210e+10,1.32737827e+10,6.56887853e+09,3.06632711e+09,1.83234593e+09,1.36073593e+09,6.59308456e+08,3.40931060e+08,1.70468050e+08,8.92506420e+07,4.46742448e+07,1.90637457e+07,6.52269227e+06,1.73813115e+06,3.54486374e+05,5.89427597e+04,9.70272853e+03,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.03194444,1.24696101,2.98641920,-0.68602853,2.69944254e+10,1.92715870e+10,1.37629641e+10,6.81531292e+09,3.18405843e+09,1.89814988e+09,1.41300416e+09,6.84995331e+08,3.53551290e+08,1.76984457e+08,9.24064616e+07,4.61174815e+07,1.96278462e+07,6.69382824e+06,1.77664433e+06,3.61425377e+05,5.99702020e+04,9.82534877e+03,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.03263889,1.23319893,3.01644949,-0.67461718,2.79108768e+10,1.99472841e+10,1.42611547e+10,7.06645746e+09,3.30415279e+09,1.96618115e+09,1.46621678e+09,7.11081605e+08,3.66375427e+08,1.83602185e+08,9.55963233e+07,4.75726763e+07,2.01941960e+07,6.86484103e+06,1.81495909e+06,3.68284517e+05,6.09727997e+04,9.94381758e+03,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.03333333,1.21925132,3.04602571,-0.66310412,2.88389878e+10,2.06334226e+10,1.47684072e+10,7.32234518e+09,3.42663034e+09,2.03649963e+09,1.52037882e+09,7.37567578e+08,3.79403853e+08,1.90321311e+08,9.88198732e+07,4.90395998e+07,2.07626764e+07,7.03569220e+06,1.85306783e+06,3.75063177e+05,6.19509308e+04,1.00582482e+04,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.03402778,1.20512321,3.07515099,-0.65149297,2.97788010e+10,2.13300854e+10,1.52848283e+10,7.58303614e+09,3.55152429e+09,2.10917391e+09,1.57550098e+09,7.64456333e+08,3.92638316e+08,1.97142622e+08,1.02077103e+08,5.05181806e+07,2.13332312e+07,7.20636272e+06,1.89096743e+06,3.81761554e+05,6.29050865e+04,1.01687655e+04,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.03472222,1.19081978,3.10382911,-0.63978701,3.07301419e+10,2.20371943e+10,1.58104057e+10,7.84853049e+09,3.67883915e+09,2.18425744e+09,1.63158124e+09,7.91744767e+08,4.06077536e+08,2.04065325e+08,1.05367251e+08,5.20080073e+07,2.19056742e+07,7.37679534e+06,1.92864633e+06,3.88378369e+05,6.38355417e+04,1.02754662e+04,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.03541667,1.17634606,3.13206335,-0.62798955,3.16929368e+10,2.27547454e+10,1.63451823e+10,8.11885669e+09,3.80859288e+09,2.26181295e+09,1.68862359e+09,8.19432658e+08,4.19721638e+08,2.11089362e+08,1.08689905e+08,5.35088294e+07,2.24798834e+07,7.54695214e+06,1.96609737e+06,3.94913136e+05,6.47426787e+04,1.03784575e+04,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.03611111,1.16170690,3.15985701,-0.61610356,3.26670322e+10,2.34826133e+10,1.68890640e+10,8.39396740e+09,3.94076339e+09,2.34184572e+09,1.74661798e+09,8.47515159e+08,4.33568219e+08,2.18213509e+08,1.12044609e+08,5.50204959e+07,2.30558529e+07,7.71685518e+06,2.00333182e+06,4.01369871e+05,6.56278426e+04,1.04779842e+04,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.03680556,1.14690686,3.18721324,-0.60413250,3.36521592e+10,2.42205843e+10,1.74418882e+10,8.67378067e+09,4.07531177e+09,2.42434950e+09,1.80554705e+09,8.75984029e+08,4.47613183e+08,2.25435677e+08,1.15430518e+08,5.65426832e+07,2.36335126e+07,7.88650755e+06,2.04035673e+06,4.07751794e+05,6.64922310e+04,1.05742680e+04,0.00000000e+00,0.00000000e+00,0.00000000e+00
