# Irene Model output file: ../../unitTests/Legacy/Ax8max_NatEpoch_Intg.AP8.output_mean_fluence.txt
# Irene Software Version:  1.58.001
#
# Model type:               AP8
# Particle species:         H+
# Flux type:                Integral
# Flux direction:           Omnidirectional
# Environment settings:     Fixed Epoch; unshifted SAA; Activity Level: Max
# Energy levels (MeV):       0.1 0.2 0.4 0.6 0.8 1 2 4 6 8 10 15 20 30 50 60 80 100 150 200 250
#
# Accumulation mode:        Cumulative
#
# Time format:              Modified Julian Date
# Coordinate system:        GEI (Geocentric Equatorial Inertial) Cartesian in Earth radii
# Data Delimiter:           comma
#
# datetime(mjd),posx(Re),posy(Re),posz(Re),fluence,fluence,fluence,fluence,fluence,fluence,fluence,fluence,fluence,fluence,fluence,fluence,fluence,fluence,fluence,fluence,fluence,fluence,fluence,fluence,fluence(#/cm^2)
53219.02361111,1.39545046,2.58927141,-0.81361047,1.11703119e+11,5.91919792e+10,2.21177495e+10,8.76545523e+09,3.89374626e+09,1.87168554e+09,7.02182183e+07,1.08943279e+06,7.72575899e+04,1.14701221e+04,2.53292202e+03,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.02430556,1.38439666,2.62504771,-0.80373478,1.15836404e+11,6.15132514e+10,2.30368734e+10,9.11618302e+09,4.04839999e+09,1.94482622e+09,7.22858745e+07,1.10757283e+06,7.81218995e+04,1.15669688e+04,2.53292202e+03,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.02500000,1.37307870,2.66032286,-0.79370542,1.20002907e+11,6.38358283e+10,2.39616542e+10,9.47209695e+09,4.20287770e+09,2.01758395e+09,7.43205872e+07,1.12501928e+06,7.89365461e+04,1.16591380e+04,2.53292202e+03,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.02569444,1.36150411,2.69510108,-0.78352791,1.24198126e+11,6.61571944e+10,2.48909214e+10,9.83280763e+09,4.35694910e+09,2.08984731e+09,7.63279985e+07,1.14181117e+06,7.97034450e+04,1.17472772e+04,2.53292202e+03,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.02638889,1.34968075,2.72938677,-0.77320693,1.28404467e+11,6.84688477e+10,2.58203878e+10,1.01962733e+10,4.50978177e+09,2.16122383e+09,7.82951604e+07,1.15785010e+06,8.04163597e+04,1.18307515e+04,2.53292202e+03,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.02708333,1.33761568,2.76318386,-0.76274752,1.32620802e+11,7.07747031e+10,2.67497150e+10,1.05621727e+10,4.66157193e+09,2.23213530e+09,8.02258098e+07,1.17321822e+06,8.10796568e+04,1.19095809e+04,2.53292202e+03,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.02777778,1.32531611,2.79649642,-0.75215438,1.36859034e+11,7.30952117e+10,2.76816986e+10,1.09315613e+10,4.81408975e+09,2.30339983e+09,8.21365998e+07,1.18810675e+06,8.17056051e+04,1.19843081e+04,2.53292202e+03,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.02847222,1.31278896,2.82932870,-0.74143207,1.41117592e+11,7.54423523e+10,2.86159297e+10,1.13040950e+10,4.96822545e+09,2.37509829e+09,8.40300696e+07,1.20253780e+06,8.22972342e+04,1.20546208e+04,2.53292202e+03,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.02916667,1.30004065,2.86168446,-0.73058466,1.45405795e+11,7.78236520e+10,2.95537198e+10,1.16800978e+10,5.12426646e+09,2.44734017e+09,8.59116249e+07,1.21654756e+06,8.28602194e+04,1.21210122e+04,2.53292202e+03,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.02986111,1.28707747,2.89356762,-0.71961671,1.49740902e+11,8.02477151e+10,3.04975758e+10,1.20604157e+10,5.28278111e+09,2.52035090e+09,8.77871684e+07,1.23016983e+06,8.34014933e+04,1.21850695e+04,2.53292202e+03,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
