# Irene Model output file: ../../unitTests/Legacy/CRRquiet_atEpoch_Intg.CRRESPRO.output_mean_fluence.txt
# Irene Software Version:  1.58.001
#
# Model type:               CRRESPRO
# Particle species:         H+
# Flux type:                Integral
# Flux direction:           Omnidirectional
# Environment settings:     Current Epoch; Activity Level: Quiet
# Energy levels (MeV):       1.5 2.1 2.5 2.9 3.6 4.3 5.7 6.8 8.5 9.7 10.7 13.2 16.9 19.4 26.3 30.9 36.3 41.1 47 55 65.7 81.3
#
# Accumulation mode:        Cumulative
#
# Time format:              Modified Julian Date
# Coordinate system:        GEI (Geocentric Equatorial Inertial) Cartesian in Earth radii
# Data Delimiter:           comma
#
# datetime(mjd),posx(Re),posy(Re),posz(Re),fluence,fluence,fluence,fluence,fluence,fluence,fluence,fluence,fluence,fluence,fluence,fluence,fluence,fluence,fluence,fluence,fluence,fluence,fluence,fluence,fluence,fluence(#/cm^2)
53219.02152778,1.42694265,2.47889157,-0.84226174,4.96164687e+07,5.88168180e+06,2.04815208e+06,5.75297961e+05,1.47822542e+05,1.47822542e+05,1.18395192e+04,1.09598070e+04,2.73496557e+03,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.02222222,1.41673201,2.51619773,-0.83287968,5.21142660e+07,6.13489587e+06,2.13238085e+06,5.96775993e+05,1.52695410e+05,1.52695410e+05,1.22414142e+04,1.13255960e+04,2.82434493e+03,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.02291667,1.40623164,2.55298955,-0.82332732,5.46120636e+07,6.38810999e+06,2.21660963e+06,6.18254028e+05,1.57568278e+05,1.57568278e+05,1.26433092e+04,1.16913851e+04,2.91372429e+03,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.02361111,1.39545046,2.58927141,-0.81361047,5.71098609e+07,6.64132406e+06,2.30083839e+06,6.39732061e+05,1.62441146e+05,1.62441146e+05,1.30452042e+04,1.20571741e+04,3.00310364e+03,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.02430556,1.38439666,2.62504771,-0.80373478,5.93825232e+07,6.86758559e+06,2.37564239e+06,6.58379411e+05,1.66685221e+05,1.66685221e+05,1.34058134e+04,1.23832476e+04,3.07945907e+03,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.02500000,1.37307870,2.66032286,-0.79370542,6.16830437e+07,7.09098851e+06,2.44862004e+06,6.75937642e+05,1.70662526e+05,1.70662526e+05,1.37655355e+04,1.27031096e+04,3.15066203e+03,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.02569444,1.36150411,2.69510108,-0.78352791,6.42365577e+07,7.33848545e+06,2.52919612e+06,6.95237438e+05,1.75001856e+05,1.75001856e+05,1.41656564e+04,1.30564758e+04,3.22973646e+03,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.02638889,1.34968075,2.72938677,-0.77320693,6.67900722e+07,7.58598243e+06,2.60977222e+06,7.14537238e+05,1.79341187e+05,1.79341187e+05,1.45657773e+04,1.34098421e+04,3.30881090e+03,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.02708333,1.33761568,2.76318386,-0.76274752,6.93435862e+07,7.83347936e+06,2.69034830e+06,7.33837035e+05,1.83680517e+05,1.83680517e+05,1.49658982e+04,1.37632083e+04,3.38788532e+03,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.02777778,1.32531611,2.79649642,-0.75215438,7.16649645e+07,8.05278096e+06,2.76107687e+06,7.50518207e+05,1.87447346e+05,1.87447346e+05,1.53269419e+04,1.40884645e+04,3.46325858e+03,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
