# Legacy Model output file: ../../unitTests/Legacy/Ax8max_NatEpochSaa_Diff.AE8.output_mean_flux.txt
# Irene Software Version:  1.58.001
#
# Model type:               AE8
# Particle species:         e-
# Flux type:                1PtDiff
# Flux direction:           Omnidirectional
# Environment settings:     Fixed Epoch; SAA Shifted; Activity Level: Max
# Energy levels (MeV):       0.04 0.07 0.1 0.25 0.5 0.75 1 1.5 2 2.5 3 3.5 4 4.5 5 5.5 6 6.5 7 7.5 8
#
# Time format:              Modified Julian Date
# Coordinate system:        GEI (Geocentric Equatorial Inertial) Cartesian in Earth radii
# Data Delimiter:           comma
#
# datetime(mjd),posx(Re),posy(Re),posz(Re),flux,flux,flux,flux,flux,flux,flux,flux,flux,flux,flux,flux,flux,flux,flux,flux,flux,flux,flux,flux,flux(#/cm^2/s/MeV)
53219.02847222,1.31278896,2.82932870,-0.74143207,5.39207500e+08,3.79208375e+08,2.86585531e+08,5.91862969e+07,1.68631719e+07,6.26646533e+06,3.98765796e+06,1.75317603e+06,7.56580261e+05,5.34405701e+05,2.06955246e+05,8.96401596e+04,2.94820080e+04,9.49942303e+03,2.29643464e+03,4.66447234e+02,8.05786699e+01,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.02916667,1.30004065,2.86168446,-0.73058466,5.45955938e+08,3.83928625e+08,2.89041219e+08,6.00825859e+07,1.71372285e+07,6.35794971e+06,4.05648877e+06,1.77565381e+06,7.66980164e+05,5.42362305e+05,2.08690674e+05,9.03504486e+04,2.95741863e+04,9.53094864e+03,2.29587841e+03,4.64007407e+02,7.99367428e+01,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.02986111,1.28707747,2.89356762,-0.71961671,5.52785000e+08,3.88682281e+08,2.91288031e+08,6.10514375e+07,1.74037285e+07,6.46437988e+06,4.09685010e+06,1.81128247e+06,7.79194824e+05,5.48226868e+05,2.09157028e+05,9.08063354e+04,2.96582031e+04,9.54102230e+03,2.29699254e+03,4.62793976e+02,7.86089376e+01,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.03055556,1.27390601,2.92498195,-0.70853199,5.59570812e+08,3.93408312e+08,2.93481625e+08,6.20220664e+07,1.76702344e+07,6.57104688e+06,4.13668213e+06,1.84714526e+06,7.91408447e+05,5.54019958e+05,2.09576965e+05,9.12439117e+04,2.97356892e+04,9.54894447e+03,2.29755855e+03,4.61461157e+02,7.72846267e+01,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.03125000,1.26053177,2.95593122,-0.69733473,5.66472188e+08,3.98206938e+08,2.95608062e+08,6.30258555e+07,1.79454082e+07,6.68158643e+06,4.17635742e+06,1.88468518e+06,8.04003052e+05,5.59829041e+05,2.09864899e+05,9.16425934e+04,2.97957687e+04,9.55006027e+03,2.29637647e+03,4.59671944e+02,7.58381188e+01,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.03194444,1.24696101,2.98641920,-0.68602853,5.73039312e+08,4.02777000e+08,2.97623750e+08,6.39845234e+07,1.82079375e+07,6.78716064e+06,4.21405029e+06,1.92059338e+06,8.16004883e+05,5.65344666e+05,2.10144638e+05,9.20214310e+04,2.98533573e+04,9.55149078e+03,2.29533458e+03,4.58000541e+02,7.45082200e+01,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.03263889,1.23319893,3.01644949,-0.67461718,5.79551312e+08,4.07307219e+08,2.99580594e+08,6.49429414e+07,1.84701641e+07,6.89276855e+06,4.25109814e+06,1.95669226e+06,8.27972717e+05,5.70779053e+05,2.10376862e+05,9.23807755e+04,2.99042625e+04,9.55073738e+03,2.29375434e+03,4.56214249e+02,7.31841251e+01,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.03333333,1.21925132,3.04602571,-0.66310412,5.86171250e+08,4.11902625e+08,3.01464906e+08,6.59344922e+07,1.87408262e+07,7.00225586e+06,4.28791162e+06,1.99447937e+06,8.40318176e+05,5.76215027e+05,2.10476776e+05,9.27002563e+04,2.99374771e+04,9.54319382e+03,2.29041862e+03,4.53977525e+02,7.17465729e+01,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.03402778,1.20512321,3.07515099,-0.65149297,5.92433375e+08,4.16256938e+08,3.03231906e+08,6.68770703e+07,1.89978672e+07,7.10629736e+06,4.32263916e+06,2.03047412e+06,8.52021973e+05,5.81340454e+05,2.10567230e+05,9.29990082e+04,2.99682026e+04,9.53594303e+03,2.28724051e+03,4.51865911e+02,7.04221949e+01,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.03472222,1.19081978,3.10382911,-0.63978701,5.98764250e+08,4.20652406e+08,3.05005094e+08,6.78327188e+07,1.92583789e+07,7.21187109e+06,4.35759277e+06,2.06706860e+06,8.63864990e+05,5.86505005e+05,2.10657639e+05,9.32984543e+04,2.99988842e+04,9.52869034e+03,2.28403592e+03,4.49746549e+02,6.91209510e+01,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.03541667,1.17634606,3.13206335,-0.62798955,6.05027000e+08,4.24999031e+08,3.06714406e+08,6.87868203e+07,1.95180781e+07,7.31726074e+06,4.39182861e+06,2.10378613e+06,8.75654541e+05,5.91569946e+05,2.10701080e+05,9.35775452e+04,3.00227604e+04,9.51927948e+03,2.28029585e+03,4.47520077e+02,6.78275675e+01,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.03611111,1.16170690,3.15985701,-0.61610356,6.10911188e+08,4.29086219e+08,3.08304406e+08,6.96871094e+07,1.97630176e+07,7.41674023e+06,4.42387549e+06,2.13852661e+06,8.86751648e+05,5.96312317e+05,2.10735001e+05,9.38358917e+04,3.00441322e+04,9.51019001e+03,2.27671933e+03,4.45423514e+02,6.66391551e+01,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.03680556,1.14690686,3.18721324,-0.60413250,6.17020250e+08,4.33327062e+08,3.09882250e+08,7.06355547e+07,2.00204258e+07,7.52164697e+06,4.45655811e+06,2.17542578e+06,8.98400269e+05,6.01176270e+05,2.10683441e+05,9.40737228e+04,3.00543747e+04,9.49648094e+03,2.27191854e+03,4.42987144e+02,6.53610229e+01,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.03750000,1.13195050,3.21413533,-0.59207889,6.22886062e+08,4.37392781e+08,3.11408312e+08,7.15438203e+07,2.02671016e+07,7.62207031e+06,4.48799170e+06,2.21074731e+06,9.09540100e+05,6.05843445e+05,2.10669357e+05,9.43116608e+04,3.00689316e+04,9.48524189e+03,2.26779747e+03,4.40782934e+02,6.41995817e+01,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
