# Legacy Model output file: ../../unitTests/Legacy/CRRactive_atEpoch_Intg.CRRESPRO.output_mean_flux.txt
# Irene Software Version:  1.58.001
#
# Model type:               CRRESPRO
# Particle species:         H+
# Flux type:                Integral
# Flux direction:           Omnidirectional
# Environment settings:     Current Epoch; Activity Level: Active
# Energy levels (MeV):       1.5 2.1 2.5 2.9 3.6 4.3 5.7 6.8 8.5 9.7 10.7 13.2 16.9 19.4 26.3 30.9 36.3 41.1 47 55 65.7 81.3
#
# Time format:              Modified Julian Date
# Coordinate system:        GEI (Geocentric Equatorial Inertial) Cartesian in Earth radii
# Data Delimiter:           comma
#
# datetime(mjd),posx(Re),posy(Re),posz(Re),flux,flux,flux,flux,flux,flux,flux,flux,flux,flux,flux,flux,flux,flux,flux,flux,flux,flux,flux,flux,flux,flux(#/cm^2/s)
53219.26111111,1.51853842,2.02068747,-0.92935930,6.71345062e+05,9.77413828e+04,3.56334961e+04,1.08305820e+04,3.00125391e+03,3.00125391e+03,2.02825394e+02,1.21352341e+02,3.38100891e+01,1.15520267e+01,7.33301449e+00,3.94140387e+00,2.50251412e-01,2.50251412e-01,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.26180556,1.51232703,2.06414537,-0.92229596,6.71345062e+05,9.77413828e+04,3.56334961e+04,1.08305820e+04,3.00125391e+03,3.00125391e+03,2.02825394e+02,1.21352341e+02,3.38100891e+01,1.15520267e+01,7.33301449e+00,3.94140387e+00,2.50251412e-01,2.50251412e-01,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.26250000,1.50569861,2.10703415,-0.91497818,5.85086875e+05,8.03773594e+04,2.87397324e+04,8.56818359e+03,2.32874268e+03,2.32874268e+03,1.66468842e+02,1.00297791e+02,2.62712955e+01,8.58682537e+00,5.36457205e+00,2.79923010e+00,5.39048053e-02,5.39048053e-02,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.26319444,1.49866681,2.14935852,-0.90741524,5.85086875e+05,8.03773594e+04,2.87397324e+04,8.56818359e+03,2.32874268e+03,2.32874268e+03,1.66468842e+02,1.00297791e+02,2.62712955e+01,8.58682537e+00,5.36457205e+00,2.79923010e+00,5.39048053e-02,5.39048053e-02,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.26388889,1.49124498,2.19112365,-0.89961593,7.22168312e+05,1.00328148e+05,3.57255859e+04,1.04749209e+04,2.76052734e+03,2.76052734e+03,1.92600662e+02,1.15229576e+02,3.21438828e+01,1.07464142e+01,6.70590782e+00,3.45486641e+00,1.04524404e-01,1.04524404e-01,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.26458333,1.48344566,2.23233425,-0.89158871,6.05606000e+05,8.01498359e+04,2.78448887e+04,7.91609277e+03,2.03729419e+03,2.03729419e+03,1.41848282e+02,8.73369598e+01,2.49282722e+01,7.64328527e+00,4.97776318e+00,2.45801854e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.26527778,1.47528111,2.27299520,-0.88334207,6.05606000e+05,8.01498359e+04,2.78448887e+04,7.91609277e+03,2.03729419e+03,2.03729419e+03,1.41848282e+02,8.73369598e+01,2.49282722e+01,7.64328527e+00,4.97776318e+00,2.45801854e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.26597222,1.46676293,2.31311134,-0.87488354,6.05606000e+05,8.01498359e+04,2.78448887e+04,7.91609277e+03,2.03729419e+03,2.03729419e+03,1.41848282e+02,8.73369598e+01,2.49282722e+01,7.64328527e+00,4.97776318e+00,2.45801854e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.26666667,1.45790228,2.35268756,-0.86622065,5.13576875e+05,6.32470273e+04,2.15482031e+04,6.00845947e+03,1.53620032e+03,1.53620032e+03,1.11151619e+02,6.82455902e+01,1.80117321e+01,5.01304722e+00,3.01861525e+00,1.58277214e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.26736111,1.44870998,2.39172856,-0.85736062,5.13576875e+05,6.32470273e+04,2.15482031e+04,6.00845947e+03,1.53620032e+03,1.53620032e+03,1.11151619e+02,6.82455902e+01,1.80117321e+01,5.01304722e+00,3.01861525e+00,1.58277214e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.26805556,1.43919623,2.43023904,-0.84831021,5.13576875e+05,6.32470273e+04,2.15482031e+04,6.00845947e+03,1.53620032e+03,1.53620032e+03,1.11151619e+02,6.82455902e+01,1.80117321e+01,5.01304722e+00,3.01861525e+00,1.58277214e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.26875000,1.42937123,2.46822373,-0.83907631,5.94363875e+05,7.20659219e+04,2.42751348e+04,6.49177197e+03,1.55444299e+03,1.55444299e+03,1.16452919e+02,7.07261429e+01,1.83139648e+01,5.00459766e+00,3.03982019e+00,1.53677702e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.26944444,1.41924426,2.50568715,-0.82966506,5.94363875e+05,7.20659219e+04,2.42751348e+04,6.49177197e+03,1.55444299e+03,1.55444299e+03,1.16452919e+02,7.07261429e+01,1.83139648e+01,5.00459766e+00,3.03982019e+00,1.53677702e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.27013889,1.40882471,2.54263404,-0.82008272,5.94363875e+05,7.20659219e+04,2.42751348e+04,6.49177197e+03,1.55444299e+03,1.55444299e+03,1.16452919e+02,7.07261429e+01,1.83139648e+01,5.00459766e+00,3.03982019e+00,1.53677702e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.27083333,1.39812139,2.57906878,-0.81033526,5.94363875e+05,7.20659219e+04,2.42751348e+04,6.49177197e+03,1.55444299e+03,1.55444299e+03,1.16452919e+02,7.07261429e+01,1.83139648e+01,5.00459766e+00,3.03982019e+00,1.53677702e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.27152778,1.38714277,2.61499592,-0.80042802,4.89783656e+05,5.67446562e+04,1.89558301e+04,5.06572900e+03,1.26156396e+03,1.26156396e+03,8.93418884e+01,5.62153702e+01,1.35493784e+01,2.89498115e+00,1.84874272e+00,7.88948357e-01,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.27222222,1.37589716,2.65041986,-0.79036681,4.89783656e+05,5.67446562e+04,1.89558301e+04,5.06572900e+03,1.26156396e+03,1.26156396e+03,8.93418884e+01,5.62153702e+01,1.35493784e+01,2.89498115e+00,1.84874272e+00,7.88948357e-01,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.27291667,1.36439258,2.68534468,-0.78015664,4.89783656e+05,5.67446562e+04,1.89558301e+04,5.06572900e+03,1.26156396e+03,1.26156396e+03,8.93418884e+01,5.62153702e+01,1.35493784e+01,2.89498115e+00,1.84874272e+00,7.88948357e-01,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.27361111,1.35263655,2.71977492,-0.76980271,5.16416375e+05,5.80978086e+04,1.90762812e+04,4.97026660e+03,1.17695312e+03,1.17695312e+03,8.53485641e+01,5.41256027e+01,1.38447027e+01,3.36741877e+00,2.18433952e+00,1.06318676e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.27430556,1.34063661,2.75371453,-0.75930986,5.16416375e+05,5.80978086e+04,1.90762812e+04,4.97026660e+03,1.17695312e+03,1.17695312e+03,8.53485641e+01,5.41256027e+01,1.38447027e+01,3.36741877e+00,2.18433952e+00,1.06318676e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.27500000,1.32839999,2.78716788,-0.74868298,5.16416375e+05,5.80978086e+04,1.90762812e+04,4.97026660e+03,1.17695312e+03,1.17695312e+03,8.53485641e+01,5.41256027e+01,1.38447027e+01,3.36741877e+00,2.18433952e+00,1.06318676e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.27569444,1.31593326,2.82013891,-0.73792629,4.17355188e+05,4.55992070e+04,1.48221699e+04,3.81945312e+03,9.36347229e+02,9.36347229e+02,6.68626709e+01,4.13243103e+01,9.31965065e+00,1.87638807e+00,1.15443683e+00,4.89895999e-01,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.27638889,1.30324350,2.85263153,-0.72704451,4.17355188e+05,4.55992070e+04,1.48221699e+04,3.81945312e+03,9.36347229e+02,9.36347229e+02,6.68626709e+01,4.13243103e+01,9.31965065e+00,1.87638807e+00,1.15443683e+00,4.89895999e-01,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.27708333,1.29033683,2.88464983,-0.71604188,4.17355188e+05,4.55992070e+04,1.48221699e+04,3.81945312e+03,9.36347229e+02,9.36347229e+02,6.68626709e+01,4.13243103e+01,9.31965065e+00,1.87638807e+00,1.15443683e+00,4.89895999e-01,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.27777778,1.27721983,2.91619758,-0.70492215,4.17355188e+05,4.55992070e+04,1.48221699e+04,3.81945312e+03,9.36347229e+02,9.36347229e+02,6.68626709e+01,4.13243103e+01,9.31965065e+00,1.87638807e+00,1.15443683e+00,4.89895999e-01,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.27847222,1.26389817,2.94727838,-0.69368973,4.08423938e+05,4.29513945e+04,1.39898555e+04,3.67359131e+03,9.01776001e+02,9.01776001e+02,6.45380630e+01,4.17561646e+01,9.63848591e+00,1.95612741e+00,1.19675541e+00,5.09241819e-01,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.27916667,1.25037811,2.97789631,-0.68234822,4.08423938e+05,4.29513945e+04,1.39898555e+04,3.67359131e+03,9.01776001e+02,9.01776001e+02,6.45380630e+01,4.17561646e+01,9.63848591e+00,1.95612741e+00,1.19675541e+00,5.09241819e-01,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.27986111,1.23666499,3.00805484,-0.67090140,4.08423938e+05,4.29513945e+04,1.39898555e+04,3.67359131e+03,9.01776001e+02,9.01776001e+02,6.45380630e+01,4.17561646e+01,9.63848591e+00,1.95612741e+00,1.19675541e+00,5.09241819e-01,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.28055556,1.22276463,3.03775741,-0.65935287,3.24773438e+05,3.31670898e+04,1.06461445e+04,2.68782642e+03,6.53813293e+02,6.53813293e+02,5.11601715e+01,3.24402122e+01,7.44575071e+00,1.18526590e+00,5.84450603e-01,2.55705804e-01,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.28125000,1.20868204,3.06700779,-0.64770608,3.24773438e+05,3.31670898e+04,1.06461445e+04,2.68782642e+03,6.53813293e+02,6.53813293e+02,5.11601715e+01,3.24402122e+01,7.44575071e+00,1.18526590e+00,5.84450603e-01,2.55705804e-01,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.28194444,1.19442271,3.09580942,-0.63596465,3.24773438e+05,3.31670898e+04,1.06461445e+04,2.68782642e+03,6.53813293e+02,6.53813293e+02,5.11601715e+01,3.24402122e+01,7.44575071e+00,1.18526590e+00,5.84450603e-01,2.55705804e-01,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.28263889,1.17999137,3.12416546,-0.62413156,3.24773438e+05,3.31670898e+04,1.06461445e+04,2.68782642e+03,6.53813293e+02,6.53813293e+02,5.11601715e+01,3.24402122e+01,7.44575071e+00,1.18526590e+00,5.84450603e-01,2.55705804e-01,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.28333333,1.16539302,3.15207951,-0.61221010,2.59813359e+05,2.53491934e+04,8.02063916e+03,1.99580591e+03,5.08566803e+02,5.08566803e+02,4.00278168e+01,2.62867374e+01,5.66070175e+00,7.17258632e-01,4.41121817e-01,1.43651411e-01,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.28402778,1.15063253,3.17955456,-0.60020342,2.59813359e+05,2.53491934e+04,8.02063916e+03,1.99580591e+03,5.08566803e+02,5.08566803e+02,4.00278168e+01,2.62867374e+01,5.66070175e+00,7.17258632e-01,4.41121817e-01,1.43651411e-01,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.28472222,1.13571431,3.20659421,-0.58811448,3.00828781e+05,2.94927285e+04,9.37393652e+03,2.34119629e+03,6.02414551e+02,6.02414551e+02,4.92455254e+01,3.17890663e+01,7.16113997e+00,1.15692520e+00,7.52505183e-01,3.39028388e-01,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.28541667,1.12064305,3.23320112,-0.57594613,3.00828781e+05,2.94927285e+04,9.37393652e+03,2.34119629e+03,6.02414551e+02,6.02414551e+02,4.92455254e+01,3.17890663e+01,7.16113997e+00,1.15692520e+00,7.52505183e-01,3.39028388e-01,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.28611111,1.10542284,3.25937877,-0.56370119,2.38941422e+05,2.28604238e+04,7.26872559e+03,1.86281165e+03,4.79286407e+02,4.79286407e+02,3.87533073e+01,2.58190975e+01,5.28205156e+00,6.27268791e-01,2.31160805e-01,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.28680556,1.09005792,3.28512996,-0.55138263,2.38941422e+05,2.28604238e+04,7.26872559e+03,1.86281165e+03,4.79286407e+02,4.79286407e+02,3.87533073e+01,2.58190975e+01,5.28205156e+00,6.27268791e-01,2.31160805e-01,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.28750000,1.07455252,3.31045784,-0.53899297,2.38941422e+05,2.28604238e+04,7.26872559e+03,1.86281165e+03,4.79286407e+02,4.79286407e+02,3.87533073e+01,2.58190975e+01,5.28205156e+00,6.27268791e-01,2.31160805e-01,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.28819444,1.05891072,3.33536524,-0.52653472,2.38941422e+05,2.28604238e+04,7.26872559e+03,1.86281165e+03,4.79286407e+02,4.79286407e+02,3.87533073e+01,2.58190975e+01,5.28205156e+00,6.27268791e-01,2.31160805e-01,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.28888889,1.04313630,3.35985482,-0.51401070,1.87363656e+05,1.73405723e+04,5.60279785e+03,1.42694153e+03,3.74752075e+02,3.74752075e+02,3.10625076e+01,2.02276173e+01,4.17182875e+00,2.87664026e-01,1.36197612e-01,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.28958333,1.02723302,3.38392971,-0.50142297,1.87363656e+05,1.73405723e+04,5.60279785e+03,1.42694153e+03,3.74752075e+02,3.74752075e+02,3.10625076e+01,2.02276173e+01,4.17182875e+00,2.87664026e-01,1.36197612e-01,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.29027778,1.01120480,3.40759245,-0.48877433,2.21409172e+05,2.05590312e+04,6.68068506e+03,1.72436328e+03,4.48283325e+02,4.48283325e+02,4.13414345e+01,2.82279339e+01,5.58288479e+00,7.98270404e-01,5.46339989e-01,2.05868796e-01,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.29097222,0.99505493,3.43084584,-0.47606683,2.21409172e+05,2.05590312e+04,6.68068506e+03,1.72436328e+03,4.48283325e+02,4.48283325e+02,4.13414345e+01,2.82279339e+01,5.58288479e+00,7.98270404e-01,5.46339989e-01,2.05868796e-01,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.29166667,0.97878704,3.45369240,-0.46330299,1.74459625e+05,1.61033984e+04,5.08495410e+03,1.29918787e+03,3.76144135e+02,3.76144135e+02,3.00550861e+01,2.03688812e+01,4.05539799e+00,3.76786411e-01,2.05408812e-01,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.29236111,0.96240473,3.47613479,-0.45048484,1.74459625e+05,1.61033984e+04,5.08495410e+03,1.29918787e+03,3.76144135e+02,3.76144135e+02,3.00550861e+01,2.03688812e+01,4.05539799e+00,3.76786411e-01,2.05408812e-01,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.29305556,0.94591113,3.49817554,-0.43761458,1.74459625e+05,1.61033984e+04,5.08495410e+03,1.29918787e+03,3.76144135e+02,3.76144135e+02,3.00550861e+01,2.03688812e+01,4.05539799e+00,3.76786411e-01,2.05408812e-01,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.29375000,0.92930955,3.51981715,-0.42469441,1.74459625e+05,1.61033984e+04,5.08495410e+03,1.29918787e+03,3.76144135e+02,3.76144135e+02,3.00550861e+01,2.03688812e+01,4.05539799e+00,3.76786411e-01,2.05408812e-01,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.29444444,0.91260328,3.54106197,-0.41172636,1.38366312e+05,1.23077275e+04,3.91404517e+03,1.01079993e+03,2.67436035e+02,2.67436035e+02,2.63239155e+01,1.75795422e+01,3.83327675e+00,2.60950416e-01,1.44122407e-01,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.29513889,0.89579545,3.56191251,-0.39871249,1.38366312e+05,1.23077275e+04,3.91404517e+03,1.01079993e+03,2.67436035e+02,2.67436035e+02,2.63239155e+01,1.75795422e+01,3.83327675e+00,2.60950416e-01,1.44122407e-01,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.29583333,0.87888891,3.58237098,-0.38565466,1.53546578e+05,1.38605439e+04,4.42975977e+03,1.14950134e+03,3.12333252e+02,3.12333252e+02,3.18301296e+01,2.07651825e+01,4.81557369e+00,5.28610408e-01,3.67217600e-01,1.22656405e-01,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.29652778,0.86188677,3.60243989,-0.37255493,1.53546578e+05,1.38605439e+04,4.42975977e+03,1.14950134e+03,3.12333252e+02,3.12333252e+02,3.18301296e+01,2.07651825e+01,4.81557369e+00,5.28610408e-01,3.67217600e-01,1.22656405e-01,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.29722222,0.84479203,3.62212126,-0.35941502,1.53546578e+05,1.38605439e+04,4.42975977e+03,1.14950134e+03,3.12333252e+02,3.12333252e+02,3.18301296e+01,2.07651825e+01,4.81557369e+00,5.28610408e-01,3.67217600e-01,1.22656405e-01,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.29791667,0.82760736,3.64141732,-0.34623697,1.22719016e+05,1.08841289e+04,3.46032446e+03,8.87198730e+02,2.58416168e+02,2.58416168e+02,2.37131100e+01,1.68907337e+01,3.41788363e+00,1.34067610e-01,9.20148045e-02,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.29861111,0.81033557,3.66033039,-0.33302251,1.22719016e+05,1.08841289e+04,3.46032446e+03,8.87198730e+02,2.58416168e+02,2.58416168e+02,2.37131100e+01,1.68907337e+01,3.41788363e+00,1.34067610e-01,9.20148045e-02,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.29930556,0.79297950,3.67886238,-0.31977336,1.22719016e+05,1.08841289e+04,3.46032446e+03,8.87198730e+02,2.58416168e+02,2.58416168e+02,2.37131100e+01,1.68907337e+01,3.41788363e+00,1.34067610e-01,9.20148045e-02,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.30000000,0.77554181,3.69701548,-0.30649108,1.22719016e+05,1.08841289e+04,3.46032446e+03,8.87198730e+02,2.58416168e+02,2.58416168e+02,2.37131100e+01,1.68907337e+01,3.41788363e+00,1.34067610e-01,9.20148045e-02,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.30069444,0.75802502,3.71479188,-0.29317774,9.75325391e+04,8.43647070e+03,2.63478052e+03,6.99427856e+02,1.95138474e+02,1.95138474e+02,2.05914516e+01,1.39934025e+01,2.71672988e+00,2.18451604e-01,7.63452053e-02,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.30138889,0.74043163,3.73219315,-0.27983473,9.75325391e+04,8.43647070e+03,2.63478052e+03,6.99427856e+02,1.95138474e+02,1.95138474e+02,2.05914516e+01,1.39934025e+01,2.71672988e+00,2.18451604e-01,7.63452053e-02,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.30208333,0.72276431,3.74922165,-0.26646377,9.75325391e+04,8.43647070e+03,2.63478052e+03,6.99427856e+02,1.95138474e+02,1.95138474e+02,2.05914516e+01,1.39934025e+01,2.71672988e+00,2.18451604e-01,7.63452053e-02,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
