# Legacy Model output file: ../../unitTests/Legacy/Ax8max_NatEpochSaa_Intg.AE8.output_mean_flux.txt
# Irene Software Version:  1.58.001
#
# Model type:               AE8
# Particle species:         e-
# Flux type:                Integral
# Flux direction:           Omnidirectional
# Environment settings:     Fixed Epoch; SAA Shifted; Activity Level: Max
# Energy levels (MeV):       0.04 0.07 0.1 0.25 0.5 0.75 1 1.5 2 2.5 3 3.5 4 4.5 5 5.5 6 6.5 7 7.5 8
#
# Time format:              Modified Julian Date
# Coordinate system:        GEI (Geocentric Equatorial Inertial) Cartesian in Earth radii
# Data Delimiter:           comma
#
# datetime(mjd),posx(Re),posy(Re),posz(Re),flux,flux,flux,flux,flux,flux,flux,flux,flux,flux,flux,flux,flux,flux,flux,flux,flux,flux,flux,flux,flux(#/cm^2/s)
53219.02847222,1.31278896,2.82932870,-0.74143207,4.97065391e+07,3.89902695e+07,3.05843262e+07,1.29603164e+07,5.87401074e+06,3.28225586e+06,2.17406812e+06,1.03344641e+06,4.97006439e+05,2.51950226e+05,9.58166580e+04,3.52893906e+04,1.07662973e+04,2.96326208e+03,6.48159683e+02,1.19786799e+02,1.85821410e+01,2.31553777e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.02916667,1.30004065,2.86168446,-0.73058466,5.03147656e+07,3.94647227e+07,3.09544180e+07,1.31565078e+07,5.96290430e+06,3.32979175e+06,2.20545020e+06,1.04619421e+06,5.02960419e+05,2.54666321e+05,9.64697647e+04,3.54746552e+04,1.07886972e+04,2.96543121e+03,6.46090984e+02,1.18809462e+02,1.83294062e+01,2.25703442e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.02986111,1.28707747,2.89356762,-0.71961671,5.09188047e+07,3.99336797e+07,3.13185020e+07,1.33562266e+07,6.04896484e+06,3.37568042e+06,2.23315771e+06,1.06137866e+06,5.08219543e+05,2.56383057e+05,9.67394943e+04,3.55937653e+04,1.08032646e+04,2.96373224e+03,6.44118071e+02,1.17736772e+02,1.79455262e+01,2.18937662e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.03055556,1.27390601,2.92498195,-0.70853199,5.15184961e+07,4.03991602e+07,3.16797344e+07,1.35559258e+07,6.13487256e+06,3.42143506e+06,2.26070923e+06,1.07653992e+06,5.13419189e+05,2.58052948e+05,9.69881516e+04,3.57052803e+04,1.08154182e+04,2.96136904e+03,6.42006218e+02,1.16647571e+02,1.75657310e+01,2.12324969e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.03125000,1.26053177,2.95593122,-0.69733473,5.21261133e+07,4.08703398e+07,3.20450996e+07,1.37616934e+07,6.22310742e+06,3.46826685e+06,2.28871875e+06,1.09211548e+06,5.18626526e+05,2.59647614e+05,9.71796951e+04,3.57972527e+04,1.08201342e+04,2.95658827e+03,6.39272809e+02,1.15408674e+02,1.71563476e+01,2.05327850e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.03194444,1.24696101,2.98641920,-0.68602853,5.27044805e+07,4.13188711e+07,3.23928672e+07,1.39580420e+07,6.30724219e+06,3.51290723e+06,2.31539185e+06,1.10696924e+06,5.23578979e+05,2.61162689e+05,9.73638229e+04,3.58851624e+04,1.08250046e+04,2.95223832e+03,6.36747122e+02,1.14263892e+02,1.67819280e+01,1.98986381e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.03263889,1.23319893,3.01644949,-0.67461718,5.32772148e+07,4.17628828e+07,3.27370059e+07,1.41539912e+07,6.39107568e+06,3.55731787e+06,2.34184839e+06,1.12177258e+06,5.28459229e+05,2.62627747e+05,9.75262299e+04,3.59651985e+04,1.08274422e+04,2.94723153e+03,6.34089708e+02,1.13105007e+02,1.64119937e+01,1.92795601e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.03333333,1.21925132,3.04602571,-0.66310412,5.38571211e+07,4.22119922e+07,3.30848398e+07,1.43559209e+07,6.47716797e+06,3.60277222e+06,2.36873242e+06,1.13698096e+06,5.33339905e+05,2.64013184e+05,9.76311188e+04,3.60254288e+04,1.08224154e+04,2.93982887e+03,6.30821824e+02,1.11803092e+02,1.60150863e+01,1.86267495e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.03402778,1.20512321,3.07515099,-0.65149297,5.44057539e+07,4.26368906e+07,3.34137930e+07,1.45476611e+07,6.55883643e+06,3.64586035e+06,2.39418408e+06,1.15140796e+06,5.37948303e+05,2.65314728e+05,9.77280731e+04,3.60814400e+04,1.08175554e+04,2.93286180e+03,6.27765477e+02,1.10594578e+02,1.56514924e+01,1.80345669e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.03472222,1.19081978,3.10382911,-0.63978701,5.49599102e+07,4.30659766e+07,3.37460195e+07,1.47419287e+07,6.64153564e+06,3.68946729e+06,2.41990649e+06,1.16602051e+06,5.42597168e+05,2.66623291e+05,9.78251190e+04,3.61375427e+04,1.08126993e+04,2.92591286e+03,6.24723256e+02,1.09399073e+02,1.52961491e+01,1.74612121e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.03541667,1.17634606,3.13206335,-0.62798955,5.55072812e+07,4.34896367e+07,3.40739141e+07,1.49354619e+07,6.72376318e+06,3.73275171e+06,2.44535742e+06,1.18055139e+06,5.47163025e+05,2.67877411e+05,9.79003372e+04,3.61855812e+04,1.08054123e+04,2.91832519e+03,6.21556222e+02,1.08192243e+02,1.49455173e+01,1.69021217e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.03611111,1.16170690,3.15985701,-0.61610356,5.60213984e+07,4.38875273e+07,3.43817773e+07,1.51179180e+07,6.80122656e+06,3.77349756e+06,2.46928101e+06,1.19424023e+06,5.51442078e+05,2.69045532e+05,9.79676514e+04,3.62294350e+04,1.07982960e+04,2.91117239e+03,6.18596315e+02,1.07074656e+02,1.46250743e+01,1.63959584e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.03680556,1.14690686,3.18721324,-0.60413250,5.65538750e+07,4.42993750e+07,3.47002266e+07,1.53095107e+07,6.88233252e+06,3.81605371e+06,2.49412817e+06,1.20857996e+06,5.55832092e+05,2.70189972e+05,9.79988403e+04,3.62612686e+04,1.07861624e+04,2.90231752e+03,6.15183651e+02,1.05845816e+02,1.42833972e+01,1.58635469e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.03750000,1.13195050,3.21413533,-0.59207889,5.70648438e+07,4.46945156e+07,3.50058281e+07,1.54930498e+07,6.96005615e+06,3.85683643e+06,2.51795898e+06,1.22231995e+06,5.60053528e+05,2.71307129e+05,9.80440445e+04,3.62970390e+04,1.07766457e+04,2.89455438e+03,6.12116396e+02,1.04728833e+02,1.39740128e+01,1.53848797e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
