# Irene Model output file: ../../unitTests/Legacy/CRRquiet_NatEpoch_Diff.CRRESELE.output_mean_fluence.txt
# Irene Software Version:  1.58.001
#
# Model type:               CRRESELE
# Particle species:         e-
# Flux type:                1PtDiff
# Flux direction:           Omnidirectional
# Environment settings:     Fixed Epoch; unshifted SAA; Ap range: 5-7.5
# Energy levels (MeV):       0.65 0.95 1.6 2 2.35 2.75 3.15 3.75 4.55 5.75
#
# Accumulation mode:        Cumulative
#
# Time format:              Modified Julian Date
# Coordinate system:        GEI (Geocentric Equatorial Inertial) Cartesian in Earth radii
# Data Delimiter:           comma
#
# datetime(mjd),posx(Re),posy(Re),posz(Re),fluence,fluence,fluence,fluence,fluence,fluence,fluence,fluence,fluence,fluence(#/cm^2/MeV)
53219.23333333,1.13671396,-0.19275443,-0.80294105,3.75135298e+09,2.88596373e+09,5.98445277e+08,9.97746257e+07,2.61382554e+07,6.77443535e+06,2.00429238e+06,3.01498290e+05,5.92232700e+04,1.61677799e+04
53219.23402778,1.17239186,-0.12972611,-0.82381985,3.75135298e+09,2.88596373e+09,5.98445277e+08,9.97746257e+07,2.61382554e+07,6.77443535e+06,2.00429238e+06,3.01498290e+05,5.92232700e+04,1.61677799e+04
53219.23472222,1.20588665,-0.06645467,-0.84316204,3.75135298e+09,2.88596373e+09,5.98445277e+08,9.97746257e+07,2.61382554e+07,6.77443535e+06,2.00429238e+06,3.01498290e+05,5.92232700e+04,1.61677799e+04
53219.23541667,1.23728858,-0.00306661,-0.86103874,3.75135298e+09,2.88596373e+09,5.98445277e+08,9.97746257e+07,2.61382554e+07,6.77443535e+06,2.00429238e+06,3.01498290e+05,5.92232700e+04,1.61677799e+04
53219.23611111,1.26668697,0.06032757,-0.87751899,3.75135298e+09,2.88596373e+09,5.98445277e+08,9.97746257e+07,2.61382554e+07,6.77443535e+06,2.00429238e+06,3.01498290e+05,5.92232700e+04,1.61677799e+04
53219.23680556,1.29416970,0.12363150,-0.89267014,3.75135298e+09,2.88596373e+09,5.98445277e+08,9.97746257e+07,2.61382554e+07,6.77443535e+06,2.00429238e+06,3.01498290e+05,5.92232700e+04,1.61677799e+04
53219.23750000,1.31982185,0.18676152,-0.90655716,3.75135298e+09,2.88596373e+09,5.98445277e+08,9.97746257e+07,2.61382554e+07,6.77443535e+06,2.00429238e+06,3.01498290e+05,5.92232700e+04,1.61677799e+04
53219.23819444,1.34372646,0.24964528,-0.91924206,3.75135298e+09,2.88596373e+09,5.98445277e+08,9.97746257e+07,2.61382554e+07,6.77443535e+06,2.00429238e+06,3.01498290e+05,5.92232700e+04,1.61677799e+04
53219.23888889,1.36596277,0.31221968,-0.93078447,3.75135298e+09,2.88596373e+09,5.98445277e+08,9.97746257e+07,2.61382554e+07,6.77443535e+06,2.00429238e+06,3.01498290e+05,5.92232700e+04,1.61677799e+04
53219.23958333,1.38660692,0.37443103,-0.94124058,3.75135298e+09,2.88596373e+09,5.98445277e+08,9.97746257e+07,2.61382554e+07,6.77443535e+06,2.00429238e+06,3.01498290e+05,5.92232700e+04,1.61677799e+04
53219.24027778,1.40573204,0.43623258,-0.95066424,3.75135298e+09,2.88596373e+09,5.98445277e+08,9.97746257e+07,2.61382554e+07,6.77443535e+06,2.00429238e+06,3.01498290e+05,5.92232700e+04,1.61677799e+04
53219.24097222,1.42340721,0.49758491,-0.95910645,3.75135298e+09,2.88596373e+09,5.98445277e+08,9.97746257e+07,2.61382554e+07,6.77443535e+06,2.00429238e+06,3.01498290e+05,5.92232700e+04,1.61677799e+04
53219.24166667,1.43969849,0.55845398,-0.96661508,3.75135298e+09,2.88596373e+09,5.98445277e+08,9.97746257e+07,2.61382554e+07,6.77443535e+06,2.00429238e+06,3.01498290e+05,5.92232700e+04,1.61677799e+04
53219.24236111,1.45466882,0.61881106,-0.97323597,3.75135298e+09,2.88596373e+09,5.98445277e+08,9.97746257e+07,2.61382554e+07,6.77443535e+06,2.00429238e+06,3.01498290e+05,5.92232700e+04,1.61677799e+04
53219.24305556,1.46837723,0.67863197,-0.97901180,3.75135299e+09,2.88597420e+09,5.98445277e+08,9.97746257e+07,2.61383150e+07,6.77472098e+06,2.00456613e+06,3.01539720e+05,5.92492800e+04,1.61873099e+04
53219.24375000,1.48088052,0.73789600,-0.98398324,3.75135301e+09,2.88599669e+09,5.98445277e+08,9.97746257e+07,2.61384741e+07,6.77538794e+06,2.00520519e+06,3.01637280e+05,5.93214000e+04,1.62270299e+04
53219.24444444,1.49223176,0.79658667,-0.98818872,3.75135302e+09,2.88602071e+09,5.98445277e+08,9.97746257e+07,2.61386730e+07,6.77615060e+06,2.00593581e+06,3.01749540e+05,5.94136200e+04,1.62674099e+04
53219.24513889,1.50248164,0.85468954,-0.99166405,3.75135304e+09,2.88605115e+09,5.98446792e+08,9.97746257e+07,2.61389116e+07,6.77700800e+06,2.00675796e+06,3.01909710e+05,5.95605600e+04,1.63173599e+04
53219.24583333,1.51167818,0.91219362,-0.99444359,3.75135306e+09,2.88608695e+09,5.98451430e+08,9.97750098e+07,2.61392577e+07,6.77802971e+06,2.00776230e+06,3.02160690e+05,5.98316700e+04,1.63908899e+04
53219.24652778,1.51986643,0.96908950,-0.99655936,3.75135307e+09,2.88612170e+09,5.98457677e+08,9.97757779e+07,2.61396715e+07,6.77912099e+06,2.00885730e+06,3.02454570e+05,6.01722300e+04,1.64784299e+04
53219.24722222,1.52708956,1.02537010,-0.99804166,3.75135309e+09,2.88615803e+09,5.98464851e+08,9.97766120e+07,2.61403847e+07,6.78030200e+06,2.00999622e+06,3.02817810e+05,6.05791800e+04,1.65831899e+04
53219.24791667,1.53338790,1.08103026,-0.99891920,3.75135311e+09,2.88619647e+09,5.98473963e+08,9.97778886e+07,2.61414229e+07,6.78164141e+06,2.01121752e+06,3.03333960e+05,6.10850100e+04,1.67019299e+04
53219.24861111,1.53880007,1.13606589,-0.99921899,3.75135313e+09,2.88623543e+09,5.98484085e+08,9.97795421e+07,2.61424868e+07,6.78304949e+06,2.01247728e+06,3.03933660e+05,6.16233300e+04,1.68174299e+04
53219.24930556,1.54336263,1.19047432,-0.99896676,3.75135315e+09,2.88628064e+09,5.98494800e+08,9.97818885e+07,2.61436605e+07,6.78444932e+06,2.01377823e+06,3.04606140e+05,6.21511201e+04,1.69340100e+04
53219.25000000,1.54710996,1.24425414,-0.99818637,3.75135318e+09,2.88633208e+09,5.98506109e+08,9.97849281e+07,2.61449441e+07,6.78584090e+06,2.01512037e+06,3.05351400e+05,6.26683800e+04,1.70516699e+04
53219.25069444,1.55007487,1.29740504,-0.99690090,3.75135321e+09,2.88640667e+09,5.98518369e+08,9.97892567e+07,2.61463604e+07,6.78735701e+06,2.01660534e+06,3.06175830e+05,6.31888500e+04,1.71685199e+04
53219.25138889,1.55228842,1.34992717,-0.99513184,3.75135325e+09,2.88650440e+09,5.98531582e+08,9.97948744e+07,2.61479095e+07,6.78899765e+06,2.01823314e+06,3.07079430e+05,6.37125301e+04,1.72845600e+04
53219.25208333,1.55378014,1.40182163,-0.99289977,3.75135330e+09,2.88659142e+09,5.98545879e+08,9.98028688e+07,2.61502203e+07,6.79084886e+06,2.02003947e+06,3.08061330e+05,6.42297900e+04,1.73975699e+04
53219.25277778,1.55457794,1.45309031,-0.99022413,3.75135334e+09,2.88666771e+09,5.98561260e+08,9.98132399e+07,2.61532927e+07,6.79291064e+06,2.02202433e+06,3.09121530e+05,6.47406301e+04,1.75075500e+04
53219.25347222,1.55470853,1.50373540,-0.98712299,3.75135340e+09,2.88675970e+09,5.98582837e+08,9.98260133e+07,2.61578759e+07,6.79545581e+06,2.02428933e+06,3.10306230e+05,6.52510201e+04,1.76203799e+04
53219.25416667,1.55419717,1.55375973,-0.98361408,3.75135347e+09,2.88686739e+09,5.98610611e+08,9.98411891e+07,2.61639696e+07,6.79848437e+06,2.02683447e+06,3.11615430e+05,6.57609601e+04,1.77360600e+04
53219.25486111,1.55306771,1.60316628,-0.97971387,3.75135358e+09,2.88698394e+09,5.98648404e+08,9.98559914e+07,2.61712572e+07,6.80211902e+06,2.02956822e+06,3.12956670e+05,6.62352001e+04,1.78469400e+04
53219.25555556,1.55134339,1.65195881,-0.97543807,3.75135373e+09,2.88710933e+09,5.98696216e+08,9.98704202e+07,2.61797387e+07,6.80635976e+06,2.03249058e+06,3.14329950e+05,6.66737401e+04,1.79530200e+04
53219.25625000,1.54904571,1.70014095,-0.97080173,3.75135388e+09,2.88723472e+09,5.98744029e+08,9.98848489e+07,2.61882201e+07,6.81060050e+06,2.03541294e+06,3.15703230e+05,6.71122801e+04,1.80590999e+04
53219.25694444,1.54619538,1.74771691,-0.96581884,3.75135414e+09,2.88740933e+09,5.98797525e+08,9.99006179e+07,2.61976170e+07,6.81548942e+06,2.03849277e+06,3.17071950e+05,6.75233401e+04,1.81607699e+04
53219.25763889,1.54281250,1.79469064,-0.96050289,3.75135452e+09,2.88763679e+09,5.98857876e+08,9.99181228e+07,2.62081932e+07,6.82118399e+06,2.04183078e+06,3.18483720e+05,6.79224901e+04,1.82627999e+04
53219.25833333,1.53891575,1.84106683,-0.95486706,3.75135508e+09,2.88788687e+09,5.98951568e+08,9.99422195e+07,2.62202269e+07,6.82789664e+06,2.04540684e+06,3.19945830e+05,6.83259901e+04,1.83651299e+04
53219.25902778,1.53452317,1.88684989,-0.94892328,3.75135582e+09,2.88815593e+09,5.99077427e+08,9.99725125e+07,2.62334544e+07,6.83546990e+06,2.04912024e+06,3.21410670e+05,6.87182701e+04,1.84629899e+04
53219.25972222,1.52965187,1.93204451,-0.94268348,3.75135657e+09,2.88842499e+09,5.99203286e+08,1.00002805e+08,2.62466820e+07,6.84304316e+06,2.05283364e+06,3.22875510e+05,6.91105501e+04,1.85608499e+04
53219.26041667,1.52431834,1.97665542,-0.93615849,3.75135796e+09,2.88868866e+09,5.99360318e+08,1.00035032e+08,2.62621581e+07,6.85157588e+06,2.05668618e+06,3.24339450e+05,6.95044501e+04,1.86534299e+04
53219.26111111,1.51853842,2.02068747,-0.92935930,3.75136001e+09,2.88894694e+09,5.99548521e+08,1.00069192e+08,2.62798827e+07,6.86106806e+06,2.06067786e+06,3.25802490e+05,6.98999701e+04,1.87407299e+04
53219.26180556,1.51232703,2.06414537,-0.92229596,3.75136372e+09,2.88926733e+09,5.99774107e+08,1.00114485e+08,2.63013133e+07,6.87151238e+06,2.06487096e+06,3.27264600e+05,7.02936601e+04,1.88233499e+04
53219.26250000,1.50569861,2.10703415,-0.91497818,3.75136915e+09,2.88965476e+09,6.00041060e+08,1.00171907e+08,2.63269334e+07,6.88315055e+06,2.06936802e+06,3.28764240e+05,7.06974001e+04,1.89040799e+04
53219.26319444,1.49866681,2.14935852,-0.90741524,3.75137465e+09,2.89004710e+09,6.00311997e+08,1.00230325e+08,2.63530370e+07,6.89503043e+06,2.07396762e+06,3.30302340e+05,7.11130201e+04,1.89875999e+04
53219.26388889,1.49124498,2.19112365,-0.89961593,3.75138321e+09,2.89053577e+09,6.00625122e+08,1.00297093e+08,2.63822606e+07,6.90776726e+06,2.07888582e+06,3.31831290e+05,7.15311601e+04,1.90665599e+04
53219.26458333,1.48344566,2.23233425,-0.89158871,3.75139484e+09,2.89112077e+09,6.00980435e+08,1.00372210e+08,2.64146044e+07,6.92136104e+06,2.08412262e+06,3.33351090e+05,7.19518201e+04,1.91409599e+04
53219.26527778,1.47528111,2.27299520,-0.88334207,3.75140647e+09,2.89170577e+09,6.01335747e+08,1.00447327e+08,2.64469482e+07,6.93495482e+06,2.08935942e+06,3.34870890e+05,7.23724801e+04,1.92153599e+04
53219.26597222,1.46676293,2.31311134,-0.87488354,3.75142364e+09,2.89226452e+09,6.01736060e+08,1.00529358e+08,2.64817529e+07,6.94909058e+06,2.09498442e+06,3.36364140e+05,7.27961401e+04,1.92863699e+04
53219.26666667,1.45790228,2.35268756,-0.86622065,3.75144634e+09,2.89279702e+09,6.02181372e+08,1.00618304e+08,2.65190185e+07,6.96376832e+06,2.10099762e+06,3.37830840e+05,7.32228001e+04,1.93539899e+04
53219.26736111,1.44870998,2.39172856,-0.85736062,3.75146905e+09,2.89332952e+09,6.02626685e+08,1.00707249e+08,2.65562842e+07,6.97844606e+06,2.10701082e+06,3.39297540e+05,7.36494601e+04,1.94216099e+04
53219.26805556,1.43919623,2.43023904,-0.84831021,3.75150114e+09,2.89403405e+09,6.03145122e+08,1.00816057e+08,2.65972119e+07,6.99411989e+06,2.11359897e+06,3.40794450e+05,7.40964901e+04,1.94889599e+04
53219.26875000,1.42937123,2.46822373,-0.83907631,3.75154263e+09,2.89491062e+09,6.03736685e+08,1.00944729e+08,2.66418018e+07,7.01078981e+06,2.12076207e+06,3.42321570e+05,7.45638901e+04,1.95560399e+04
53219.26944444,1.41924426,2.50568715,-0.82966506,3.75158411e+09,2.89578718e+09,6.04328247e+08,1.01073401e+08,2.66863916e+07,7.02745973e+06,2.12792517e+06,3.43848690e+05,7.50312901e+04,1.96231199e+04
53219.27013889,1.40882471,2.54263404,-0.82008272,3.75164769e+09,2.89669280e+09,6.05013560e+08,1.01216604e+08,2.67338818e+07,7.04446658e+06,2.13539589e+06,3.45346500e+05,7.54970701e+04,1.96875599e+04
53219.27083333,1.39812139,2.57906878,-0.81033526,3.75173335e+09,2.89762749e+09,6.05792622e+08,1.01374339e+08,2.67842725e+07,7.06181036e+06,2.14317423e+06,3.46815000e+05,7.59612301e+04,1.97493599e+04
53219.27152778,1.38714277,2.61499592,-0.80042802,3.75181901e+09,2.89856218e+09,6.06571685e+08,1.01532073e+08,2.68346631e+07,7.07915414e+06,2.15095257e+06,3.48283500e+05,7.64253901e+04,1.98111600e+04
53219.27222222,1.37589716,2.65041986,-0.79036681,3.75193732e+09,2.89954702e+09,6.07415435e+08,1.01708675e+08,2.68888330e+07,7.09684946e+06,2.15893599e+06,3.49715370e+05,7.68875101e+04,1.98710999e+04
53219.27291667,1.36439258,2.68534468,-0.78015664,3.75208989e+09,2.90059421e+09,6.08337935e+08,1.01907659e+08,2.69478662e+07,7.11529184e+06,2.16731490e+06,3.51148170e+05,7.73619902e+04,1.99313400e+04
53219.27361111,1.35263655,2.71977492,-0.76980271,3.75224411e+09,2.90165358e+09,6.09274497e+08,1.02110159e+08,2.70079834e+07,7.13412974e+06,2.17588422e+06,3.52618530e+05,7.78508701e+04,1.99937399e+04
53219.27430556,1.34063661,2.75371453,-0.75930986,3.75245083e+09,2.90278702e+09,6.10322154e+08,1.02326604e+08,2.70716162e+07,7.15334849e+06,2.18452680e+06,3.54053160e+05,7.83324301e+04,2.00542800e+04
53219.27500000,1.32839999,2.78716788,-0.74868298,3.75271005e+09,2.90399452e+09,6.11480904e+08,1.02556995e+08,2.71387647e+07,7.17294809e+06,2.19324264e+06,3.55452060e+05,7.88066701e+04,2.01129600e+04
53219.27569444,1.31593326,2.82013891,-0.73792629,3.75296927e+09,2.90520202e+09,6.12639654e+08,1.02787386e+08,2.72059131e+07,7.19254769e+06,2.20195847e+06,3.56850960e+05,7.92809100e+04,2.01716399e+04
53219.27638889,1.30324350,2.85263153,-0.72704451,3.75330138e+09,2.90661952e+09,6.13776841e+08,1.03024456e+08,2.72770460e+07,7.21260140e+06,2.21069628e+06,3.58215090e+05,7.97384401e+04,2.02294500e+04
53219.27708333,1.29033683,2.88464983,-0.71604188,3.75370638e+09,2.90824702e+09,6.14892466e+08,1.03268206e+08,2.73521631e+07,7.23310922e+06,2.21945604e+06,3.59544450e+05,8.01792600e+04,2.02863899e+04
53219.27777778,1.27721983,2.91619758,-0.70492215,3.75411513e+09,2.90989140e+09,6.16022154e+08,1.03515472e+08,2.74285108e+07,7.25398325e+06,2.22838425e+06,3.60903090e+05,8.06313000e+04,2.03450700e+04
53219.27847222,1.26389817,2.94727838,-0.69368973,3.75452763e+09,2.91155265e+09,6.17165904e+08,1.03766253e+08,2.75060889e+07,7.27522349e+06,2.23748091e+06,3.62291010e+05,8.10945600e+04,2.04054899e+04
53219.27916667,1.25037811,2.97789631,-0.68234822,3.75504138e+09,2.91327671e+09,6.18454966e+08,1.04022659e+08,2.75870655e+07,7.29694712e+06,2.24657025e+06,3.63645060e+05,8.15326500e+04,2.04650100e+04
53219.27986111,1.23666499,3.00805484,-0.67090140,3.75565638e+09,2.91506358e+09,6.19889341e+08,1.04284690e+08,2.76714405e+07,7.31915414e+06,2.25565227e+06,3.64965240e+05,8.19455700e+04,2.05236299e+04
53219.28055556,1.22276463,3.03775741,-0.65935287,3.75627138e+09,2.91685046e+09,6.21323716e+08,1.04546722e+08,2.77558155e+07,7.34136116e+06,2.26473429e+06,3.66285420e+05,8.23584900e+04,2.05822500e+04
53219.28125000,1.20868204,3.06700779,-0.64770608,3.75700403e+09,2.91869640e+09,6.22737466e+08,1.04820706e+08,2.78432374e+07,7.36418342e+06,2.27381630e+06,3.67601040e+05,8.27412000e+04,2.06399699e+04
53219.28194444,1.19442271,3.09580942,-0.63596465,3.75785435e+09,2.92060140e+09,6.24130591e+08,1.05106644e+08,2.79337062e+07,7.38762092e+06,2.28289832e+06,3.68912100e+05,8.30936999e+04,2.06967899e+04
53219.28263889,1.17999137,3.12416546,-0.62413156,3.75870466e+09,2.92250640e+09,6.25523716e+08,1.05392581e+08,2.80241750e+07,7.41105842e+06,2.29198034e+06,3.70223160e+05,8.34462000e+04,2.07536099e+04
53219.28333333,1.16539302,3.15207951,-0.61221010,3.75955497e+09,2.92441140e+09,6.26916841e+08,1.05678519e+08,2.81146437e+07,7.43449592e+06,2.30106236e+06,3.71534220e+05,8.37986999e+04,2.08104299e+04
53219.28402778,1.15063253,3.17955456,-0.60020342,3.76063075e+09,2.92669890e+09,6.28384966e+08,1.05977347e+08,2.82081594e+07,7.45844612e+06,2.31013706e+06,3.72838860e+05,8.41255499e+04,2.08670699e+04
53219.28472222,1.13571431,3.20659421,-0.58811448,3.76194138e+09,2.92939140e+09,6.29944029e+08,1.06292815e+08,2.83060109e+07,7.48326059e+06,2.31934361e+06,3.74159970e+05,8.44329299e+04,2.09248799e+04
53219.28541667,1.12064305,3.23320112,-0.57594613,3.76326138e+09,2.93210640e+09,6.31519029e+08,1.06612034e+08,2.84051516e+07,7.50842663e+06,2.32868933e+06,3.75503970e+05,8.47464900e+04,2.09840400e+04
53219.28611111,1.10542284,3.25937877,-0.56370119,3.76458138e+09,2.93482140e+09,6.33094029e+08,1.06931253e+08,2.85042922e+07,7.53359267e+06,2.33803505e+06,3.76847970e+05,8.50600500e+04,2.10432000e+04
53219.28680556,1.09005792,3.28512996,-0.55138263,3.76624450e+09,2.93772390e+09,6.34701841e+08,1.07262191e+08,2.86057766e+07,7.55966691e+06,2.34735878e+06,3.78212100e+05,8.53488900e+04,2.11021800e+04
53219.28750000,1.07455252,3.31045784,-0.53899297,3.76825075e+09,2.94081390e+09,6.36342466e+08,1.07604847e+08,2.87096048e+07,7.58664932e+06,2.35666052e+06,3.79596360e+05,8.56130100e+04,2.11609800e+04
53219.28819444,1.05891072,3.33536524,-0.52653472,3.77025700e+09,2.94390390e+09,6.37983091e+08,1.07947503e+08,2.88134329e+07,7.61363174e+06,2.36596226e+06,3.80980620e+05,8.58771300e+04,2.12197800e+04
53219.28888889,1.04313630,3.35985482,-0.51401070,3.77226325e+09,2.94699390e+09,6.39623716e+08,1.08290159e+08,2.89172610e+07,7.64061416e+06,2.37526400e+06,3.82364880e+05,8.61412500e+04,2.12785800e+04
53219.28958333,1.02723302,3.38392971,-0.50142297,3.77474575e+09,2.95075140e+09,6.41374966e+08,1.08640784e+08,2.90244290e+07,7.66890029e+06,2.38469027e+06,3.83760150e+05,8.63904900e+04,2.13386400e+04
53219.29027778,1.01120480,3.40759245,-0.48877433,3.77770450e+09,2.95517640e+09,6.43236841e+08,1.08999378e+08,2.91349368e+07,7.69849014e+06,2.39424107e+06,3.85166430e+05,8.66248500e+04,2.13999600e+04
53219.29097222,0.99505493,3.43084584,-0.47606683,3.78066325e+09,2.95960140e+09,6.45098716e+08,1.09357972e+08,2.92454446e+07,7.72807997e+06,2.40379187e+06,3.86572710e+05,8.68592100e+04,2.14612800e+04
53219.29166667,0.97878704,3.45369240,-0.46330299,3.78362200e+09,2.96402640e+09,6.46960591e+08,1.09716566e+08,2.93559525e+07,7.75766982e+06,2.41334267e+06,3.87978990e+05,8.70935700e+04,2.15226000e+04
53219.29236111,0.96240473,3.47613479,-0.45048484,3.78726888e+09,2.96894265e+09,6.48928404e+08,1.10077035e+08,2.94683939e+07,7.78822646e+06,2.42285684e+06,3.89373359e+05,8.73107699e+04,2.15837700e+04
53219.29305556,0.94591113,3.49817554,-0.43761458,3.79160388e+09,2.97435015e+09,6.51002154e+08,1.10439378e+08,2.95827689e+07,7.81974993e+06,2.43233438e+06,3.90755820e+05,8.75108100e+04,2.16447900e+04
53219.29375000,0.92930955,3.51981715,-0.42469441,3.79593888e+09,2.97975765e+09,6.53075904e+08,1.10801722e+08,2.96971439e+07,7.85127338e+06,2.44181192e+06,3.92138280e+05,8.77108500e+04,2.17058099e+04
53219.29444444,0.91260328,3.54106197,-0.41172636,3.80027388e+09,2.98516515e+09,6.55149654e+08,1.11164066e+08,2.98115189e+07,7.88279684e+06,2.45128946e+06,3.93520740e+05,8.79108899e+04,2.17668299e+04
53219.29513889,0.89579545,3.56191251,-0.39871249,3.80460888e+09,2.99057265e+09,6.57223404e+08,1.11526410e+08,2.99258939e+07,7.91432030e+06,2.46076700e+06,3.94903200e+05,8.81109300e+04,2.18278499e+04
53219.29583333,0.87888891,3.58237098,-0.38565466,3.81000138e+09,2.99680515e+09,6.59394654e+08,1.11911253e+08,3.00434329e+07,7.94683985e+06,2.47025918e+06,3.96291150e+05,8.83020299e+04,2.18899499e+04
53219.29652778,0.86188677,3.60243989,-0.37255493,3.81645138e+09,3.00386265e+09,6.61663404e+08,1.12318597e+08,3.01641361e+07,7.98035549e+06,2.47976600e+06,3.97684590e+05,8.84841900e+04,2.19531299e+04
53219.29722222,0.84479203,3.62212126,-0.35941502,3.82290138e+09,3.01092015e+09,6.63932154e+08,1.12725941e+08,3.02848392e+07,8.01387113e+06,2.48927282e+06,3.99078030e+05,8.86663500e+04,2.20163099e+04
53219.29791667,0.82760736,3.64141732,-0.34623697,3.82935138e+09,3.01797765e+09,6.66200904e+08,1.13133285e+08,3.04055424e+07,8.04738677e+06,2.49877964e+06,4.00471470e+05,8.88485100e+04,2.20794899e+04
53219.29861111,0.81033557,3.66033039,-0.33302251,3.83700138e+09,3.02611890e+09,6.68548404e+08,1.13552582e+08,3.05280033e+07,8.08066802e+06,2.50814732e+06,4.01835600e+05,8.90211900e+04,2.21425499e+04
53219.29930556,0.79297950,3.67886238,-0.31977336,3.84585138e+09,3.03534390e+09,6.70974654e+08,1.13983832e+08,3.06522221e+07,8.11371488e+06,2.51737586e+06,4.03170420e+05,8.91843900e+04,2.22054899e+04
53219.30000000,0.77554181,3.69701548,-0.30649108,3.85470138e+09,3.04456890e+09,6.73400904e+08,1.14415082e+08,3.07764409e+07,8.14676174e+06,2.52660440e+06,4.04505240e+05,8.93475900e+04,2.22684299e+04
53219.30069444,0.75802502,3.71479188,-0.29317774,3.86355138e+09,3.05379390e+09,6.75827153e+08,1.14846332e+08,3.09006597e+07,8.17980860e+06,2.53583294e+06,4.05840059e+05,8.95107900e+04,2.23313699e+04
53219.30138889,0.74043163,3.73219315,-0.27983473,3.87240138e+09,3.06301890e+09,6.78253404e+08,1.15277582e+08,3.10248784e+07,8.21285546e+06,2.54506148e+06,4.07174880e+05,8.96739900e+04,2.23943099e+04
53219.30208333,0.72276431,3.74922165,-0.26646377,3.88303638e+09,3.07316640e+09,6.80831529e+08,1.15746332e+08,3.11510894e+07,8.24610740e+06,2.55422408e+06,4.08478589e+05,8.98356900e+04,2.24578199e+04
53219.30277778,0.70502543,3.76587896,-0.25306646,3.89545638e+09,3.08423640e+09,6.83561529e+08,1.16252582e+08,3.12792925e+07,8.27956442e+06,2.56332074e+06,4.09751190e+05,8.99958900e+04,2.25218999e+04
53219.30347222,0.68721748,3.78216725,-0.23964418,3.90787638e+09,3.09530640e+09,6.86291529e+08,1.16758832e+08,3.14074957e+07,8.31302144e+06,2.57241740e+06,4.11023789e+05,9.01560900e+04,2.25859799e+04
53219.30416667,0.66934282,3.79808812,-0.22619883,3.92029638e+09,3.10637640e+09,6.89021529e+08,1.17265082e+08,3.15356988e+07,8.34647846e+06,2.58151406e+06,4.12296390e+05,9.03162900e+04,2.26500599e+04
53219.30486111,0.65140366,3.81364343,-0.21273167,3.93271638e+09,3.11744640e+09,6.91751529e+08,1.17771332e+08,3.16639020e+07,8.37993548e+06,2.59061072e+06,4.13568990e+05,9.04764900e+04,2.27141399e+04
53219.30555556,0.63340234,3.82883507,-0.19924410,3.94749138e+09,3.12973890e+09,6.94625904e+08,1.18285550e+08,3.17931598e+07,8.41327533e+06,2.59958288e+06,4.14822360e+05,9.06333900e+04,2.27778899e+04
53219.30625000,0.61534122,3.84366462,-0.18573769,3.96462138e+09,3.14325390e+09,6.97644654e+08,1.18807738e+08,3.19234723e+07,8.44649798e+06,2.60843054e+06,4.16056500e+05,9.07869900e+04,2.28413099e+04
53219.30694444,0.59722234,3.85813363,-0.17221387,3.98175138e+09,3.15676890e+09,7.00663403e+08,1.19329925e+08,3.20537848e+07,8.47972064e+06,2.61727820e+06,4.17290640e+05,9.09405900e+04,2.29047299e+04
53219.30763889,0.57904790,3.87224400,-0.15867403,3.99888138e+09,3.17028390e+09,7.03682154e+08,1.19852113e+08,3.21840973e+07,8.51294330e+06,2.62612586e+06,4.18524780e+05,9.10941900e+04,2.29681499e+04
53219.30833333,0.56082010,3.88599730,-0.14511960,4.01605638e+09,3.18384390e+09,7.06712153e+08,1.20376644e+08,3.23149957e+07,8.54634173e+06,2.63502479e+06,4.19767170e+05,9.12489300e+04,2.30321399e+04
53219.30902778,0.54254097,3.89939493,-0.13155198,4.03327638e+09,3.19744890e+09,7.09753404e+08,1.20903519e+08,3.24464801e+07,8.57991594e+06,2.64397499e+06,4.21017810e+05,9.14048100e+04,2.30966999e+04
53219.30972222,0.52421271,3.91243863,-0.11797228,4.05315138e+09,3.21263640e+09,7.12886529e+08,1.21434613e+08,3.25785504e+07,8.61340226e+06,2.65280801e+06,4.22246460e+05,9.15574800e+04,2.31609599e+04
53219.31041667,0.50583705,3.92512980,-0.10438191,4.07568138e+09,3.22940640e+09,7.16111529e+08,1.21969925e+08,3.27112067e+07,8.64680072e+06,2.66152385e+06,4.23453120e+05,9.17069400e+04,2.32249199e+04
53219.31111111,0.48741619,3.93746986,-0.09078227,4.09821138e+09,3.24617640e+09,7.19336529e+08,1.22505238e+08,3.28438629e+07,8.68019918e+06,2.67023969e+06,4.24659780e+05,9.18564000e+04,2.32888799e+04
53219.31180556,0.46895200,3.94946054,-0.07717463,4.12074138e+09,3.26294640e+09,7.22561529e+08,1.23040550e+08,3.29765192e+07,8.71359764e+06,2.67895553e+06,4.25866440e+05,9.20058600e+04,2.33528399e+04
53219.31250000,0.45044654,3.96110293,-0.06356008,4.14327138e+09,3.27971640e+09,7.25786529e+08,1.23575863e+08,3.31091755e+07,8.74699610e+06,2.68767137e+06,4.27073100e+05,9.21553200e+04,2.34167999e+04
53219.31319444,0.43190168,3.97239845,-0.04994004,4.16580138e+09,3.29648640e+09,7.29011528e+08,1.24111175e+08,3.32418318e+07,8.78039456e+06,2.69638721e+06,4.28279760e+05,9.23047800e+04,2.34807599e+04
53219.31388889,0.41331915,3.98334866,-0.03631561,4.19155638e+09,3.31531140e+09,7.32427779e+08,1.24656800e+08,3.33749568e+07,8.81370512e+06,2.70501515e+06,4.29439740e+05,9.24524100e+04,2.35452299e+04
