# Irene Model output file: ../../unitTests/Legacy/Ax8min_NatEpochSaa_Intg.AE8.output_mean_fluence.txt
# Irene Software Version:  1.58.001
#
# Model type:               AE8
# Particle species:         e-
# Flux type:                Integral
# Flux direction:           Omnidirectional
# Environment settings:     Fixed Epoch; SAA Shifted; Activity Level: Min
# Energy levels (MeV):       0.04 0.07 0.1 0.25 0.5 0.75 1 1.5 2 2.5 3 3.5 4 4.5 5 5.5 6 6.5 7 7.5 8
#
# Accumulation mode:        Cumulative
#
# Time format:              Modified Julian Date
# Coordinate system:        GEI (Geocentric Equatorial Inertial) Cartesian in Earth radii
# Data Delimiter:           comma
#
# datetime(mjd),posx(Re),posy(Re),posz(Re),fluence,fluence,fluence,fluence,fluence,fluence,fluence,fluence,fluence,fluence,fluence,fluence,fluence,fluence,fluence,fluence,fluence,fluence,fluence,fluence,fluence(#/cm^2)
53219.02847222,1.31278896,2.82932870,-0.74143207,2.23717927e+10,1.59467330e+10,1.13691181e+10,5.63562159e+09,2.62900597e+09,1.59867261e+09,1.16924526e+09,5.65414529e+08,2.94525576e+08,1.46742576e+08,7.69660609e+07,3.86545323e+07,1.64452427e+07,5.61588496e+06,1.47938687e+06,2.99872988e+05,4.88149362e+04,8.01099579e+03,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.02916667,1.30004065,2.86168446,-0.73058466,2.32251591e+10,1.65683331e+10,1.18218974e+10,5.86314801e+09,2.73732085e+09,1.65668540e+09,1.21765210e+09,5.89392287e+08,3.06295796e+08,1.52828745e+08,7.99633913e+07,4.00387913e+07,1.69947044e+07,5.78551374e+06,1.51821439e+06,3.07030877e+05,4.99222827e+04,8.14817296e+03,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.02986111,1.28707747,2.89356762,-0.71961671,2.40909292e+10,1.72003050e+10,1.22832082e+10,6.09511044e+09,2.84785544e+09,1.71625345e+09,1.26698819e+09,6.13802110e+08,3.18269111e+08,1.59021181e+08,8.30008842e+07,4.14373056e+07,1.75477116e+07,5.95544158e+06,1.55692066e+06,3.14127263e+05,5.10105306e+04,8.28156529e+03,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.03055556,1.27390601,2.92498195,-0.70853199,2.49686725e+10,1.78426354e+10,1.27532651e+10,6.33162232e+09,2.96065734e+09,1.77781275e+09,1.31724356e+09,6.38609044e+08,3.30444043e+08,1.65314362e+08,8.60742237e+07,4.28490402e+07,1.81037151e+07,6.12553894e+06,1.59550439e+06,3.21158794e+05,5.20758684e+04,8.41094408e+03,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.03125000,1.26053177,2.95593122,-0.69733473,2.58585195e+10,1.84955242e+10,1.32322968e+10,6.57280957e+09,3.07579390e+09,1.84146879e+09,1.36844147e+09,6.63820607e+08,3.42824739e+08,1.71710191e+08,8.91834993e+07,4.42738561e+07,1.86625524e+07,6.29572673e+06,1.63394276e+06,3.28120481e+05,5.31175307e+04,8.53623992e+03,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.03194444,1.24696101,2.98641920,-0.68602853,2.67603300e+10,1.91589177e+10,1.37203060e+10,6.81867957e+09,3.19327278e+09,1.90726887e+09,1.42058163e+09,6.89434649e+08,3.55410366e+08,1.78208121e+08,9.23280656e+07,4.57113896e+07,1.92240490e+07,6.46594764e+06,1.67222335e+06,3.35010657e+05,5.41356789e+04,8.65753419e+03,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.03263889,1.23319893,3.01644949,-0.67461718,2.76737900e+10,1.98325790e+10,1.42171207e+10,7.06914634e+09,3.31305358e+09,1.97520742e+09,1.47364560e+09,7.15442011e+08,3.68196417e+08,1.84805831e+08,9.55068806e+07,4.71612078e+07,1.97880802e+07,6.63618515e+06,1.71034846e+06,3.41831725e+05,5.51314966e+04,8.77506879e+03,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.03333333,1.21925132,3.04602571,-0.66310412,2.85990131e+10,2.05166980e+10,1.47229657e+10,7.32433474e+09,3.43520365e+09,2.04539674e+09,1.52765617e+09,7.41849810e+08,3.81186873e+08,1.91505125e+08,9.87199745e+07,4.86231450e+07,2.03544768e+07,6.80636000e+06,1.74829581e+06,3.48578967e+05,5.61043089e+04,8.88878771e+03,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.03402778,1.20512321,3.07515099,-0.65149297,2.95358330e+10,2.12111995e+10,1.52378280e+10,7.58424419e+09,3.55972681e+09,2.11788494e+09,1.58261132e+09,7.68655050e+08,3.94380480e+08,1.98305249e+08,1.01966618e+08,5.00968059e+07,2.09230571e+07,6.97641492e+06,1.78605343e+06,3.55250898e+05,5.70543064e+04,8.99877167e+03,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.03472222,1.19081978,3.10382911,-0.63978701,3.04840088e+10,2.19158962e+10,1.57615680e+10,7.84880487e+09,3.68659012e+09,2.19267022e+09,1.63849618e+09,7.95850515e+08,4.07773655e+08,2.05204367e+08,1.05246040e+08,5.15818918e+07,2.14937547e+07,7.14635259e+06,1.82362809e+06,3.61850707e+05,5.79827356e+04,9.10525900e+03,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.03541667,1.17634606,3.13206335,-0.62798955,3.14435697e+10,2.26308564e+10,1.62942788e+10,8.11806938e+09,3.81582285e+09,2.26981657e+09,1.69532005e+09,8.23438768e+08,4.21367893e+08,2.12203126e+08,1.08558198e+08,5.30783227e+07,2.20665133e+07,7.31615411e+06,1.86101648e+06,3.68378447e+05,5.88899856e+04,9.20834901e+03,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.03611111,1.16170690,3.15985701,-0.61610356,3.24141449e+10,2.33557881e+10,1.68357378e+10,8.39192539e+09,3.94737121e+09,2.34930515e+09,1.75305922e+09,8.51408550e+08,4.35157613e+08,2.19298678e+08,1.11901896e+08,5.45856146e+07,2.26411997e+07,7.48580306e+06,1.89822105e+06,3.74836454e+05,5.97771033e+04,9.30824324e+03,0.00000000e+00,0.00000000e+00,0.00000000e+00
