# Legacy Model output file: ../../unitTests/Legacy/Ax8max_NatEpochSaa_Intg.AP8.output_mean_flux.txt
# Irene Software Version:  1.58.001
#
# Model type:               AP8
# Particle species:         H+
# Flux type:                Integral
# Flux direction:           Omnidirectional
# Environment settings:     Fixed Epoch; SAA Shifted; Activity Level: Max
# Energy levels (MeV):       0.1 0.2 0.4 0.6 0.8 1 2 4 6 8 10 15 20 30 50 60 80 100 150 200 250
#
# Time format:              Modified Julian Date
# Coordinate system:        GEI (Geocentric Equatorial Inertial) Cartesian in Earth radii
# Data Delimiter:           comma
#
# datetime(mjd),posx(Re),posy(Re),posz(Re),flux,flux,flux,flux,flux,flux,flux,flux,flux,flux,flux,flux,flux,flux,flux,flux,flux,flux,flux,flux,flux(#/cm^2/s)
53219.02569444,1.36150411,2.69510108,-0.78352791,6.79285360e+07,3.77413160e+07,1.50084320e+07,5.80895700e+06,2.47196650e+06,1.15088350e+06,3.13056426e+04,2.55854645e+02,1.13539858e+01,1.36023498e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.02638889,1.34968075,2.72938677,-0.77320693,6.84495440e+07,3.77337760e+07,1.50915490e+07,5.88789300e+06,2.46713175e+06,1.14420575e+06,3.10219551e+04,2.47665680e+02,1.07443676e+01,1.29707885e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.02708333,1.33761568,2.76318386,-0.76274752,6.85409920e+07,3.75272760e+07,1.50719100e+07,5.91856350e+06,2.44294250e+06,1.13211288e+06,3.03992559e+04,2.36467087e+02,9.96985722e+00,1.21062756e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.02777778,1.32531611,2.79649642,-0.75215438,6.90096960e+07,3.78045200e+07,1.51408090e+07,5.98583050e+06,2.45377300e+06,1.14124338e+06,3.02076426e+04,2.30186752e+02,9.46580696e+00,1.13894987e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.02847222,1.31278896,2.82932870,-0.74143207,6.95118960e+07,3.83621840e+07,1.52104900e+07,6.05017350e+06,2.48766825e+06,1.15180625e+06,3.00577715e+04,2.24064117e+02,9.00872898e+00,1.06161535e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.02916667,1.30004065,2.86168446,-0.73058466,7.05821360e+07,3.92289320e+07,1.53733000e+07,6.14812950e+06,2.54263725e+06,1.17108838e+06,3.01685645e+04,2.19748474e+02,8.75928020e+00,1.04342353e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.02986111,1.28707747,2.89356762,-0.71961671,7.15706400e+07,4.00359720e+07,1.55160310e+07,6.23706850e+06,2.59286975e+06,1.18842075e+06,3.02138457e+04,2.14955276e+02,8.50706100e+00,1.02407205e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.03055556,1.27390601,2.92498195,-0.70853199,7.25151600e+07,4.08087280e+07,1.56469390e+07,6.32123250e+06,2.64051450e+06,1.20481062e+06,3.02196523e+04,2.09895264e+02,8.25834274e+00,1.00408185e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.03125000,1.26053177,2.95593122,-0.69733473,7.33941760e+07,4.15315080e+07,1.57616890e+07,6.39816650e+06,2.68423250e+06,1.21966162e+06,3.01740645e+04,2.04527145e+02,8.01029015e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.03194444,1.24696101,2.98641920,-0.68602853,7.42059200e+07,4.22023960e+07,1.58601880e+07,6.46766650e+06,2.72388800e+06,1.23291825e+06,3.00781738e+04,1.99152283e+02,7.76310396e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
