# Legacy Model output file: ../../unitTests/Legacy/Ax8max_NatEpoch_Intg.AP8.output_mean_flux.txt
# Irene Software Version:  1.58.001
#
# Model type:               AP8
# Particle species:         H+
# Flux type:                Integral
# Flux direction:           Omnidirectional
# Environment settings:     Fixed Epoch; unshifted SAA; Activity Level: Max
# Energy levels (MeV):       0.1 0.2 0.4 0.6 0.8 1 2 4 6 8 10 15 20 30 50 60 80 100 150 200 250
#
# Time format:              Modified Julian Date
# Coordinate system:        GEI (Geocentric Equatorial Inertial) Cartesian in Earth radii
# Data Delimiter:           comma
#
# datetime(mjd),posx(Re),posy(Re),posz(Re),flux,flux,flux,flux,flux,flux,flux,flux,flux,flux,flux,flux,flux,flux,flux,flux,flux,flux,flux,flux,flux(#/cm^2/s)
53219.02847222,1.31278896,2.82932870,-0.74143207,7.11538080e+07,3.93643680e+07,1.55911190e+07,6.23529550e+06,2.58279150e+06,1.19882125e+06,3.14376699e+04,2.36946854e+02,9.59444618e+00,1.13399684e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.02916667,1.30004065,2.86168446,-0.73058466,7.17862800e+07,4.00122840e+07,1.56685490e+07,6.29812850e+06,2.61857525e+06,1.20924100e+06,3.12808359e+04,2.30045013e+02,9.17172432e+00,1.07904994e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.02986111,1.28707747,2.89356762,-0.71961671,7.27172720e+07,4.07898240e+07,1.57933210e+07,6.37913650e+06,2.66524650e+06,1.22445038e+06,3.12372832e+04,2.24030914e+02,8.87074089e+00,1.05619490e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.03055556,1.27390601,2.92498195,-0.70853199,7.36143440e+07,4.15320520e+07,1.59131970e+07,6.45807300e+06,2.71042125e+06,1.23963188e+06,3.12022168e+04,2.18453522e+02,8.60401821e+00,1.03521156e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.03125000,1.26053177,2.95593122,-0.69733473,7.44091520e+07,4.22049000e+07,1.60043990e+07,6.52392450e+06,2.74878525e+06,1.25159300e+06,3.10517051e+04,2.12022369e+02,8.30782795e+00,1.01058030e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.03194444,1.24696101,2.98641920,-0.68602853,7.51334000e+07,4.28225360e+07,1.60786730e+07,6.58188550e+06,2.78276850e+06,1.26184650e+06,3.08500176e+04,2.05922150e+02,8.01484299e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.03263889,1.23319893,3.01644949,-0.67461718,7.58272160e+07,4.34126840e+07,1.61556320e+07,6.63656400e+06,2.81476975e+06,1.27151075e+06,3.06240098e+04,2.00034882e+02,7.73094082e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.03333333,1.21925132,3.04602571,-0.66310412,7.64487520e+07,4.39456320e+07,1.63236470e+07,6.68317950e+06,2.84223200e+06,1.27941325e+06,3.03500312e+04,1.94180191e+02,7.45031071e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.03402778,1.20512321,3.07515099,-0.65149297,7.70560880e+07,4.44564160e+07,1.65942210e+07,6.72994500e+06,2.86931650e+06,1.28776350e+06,3.01045723e+04,1.89094254e+02,7.20237350e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.03472222,1.19081978,3.10382911,-0.63978701,7.76120720e+07,4.49248680e+07,1.68506200e+07,6.77102050e+06,2.89314050e+06,1.29491362e+06,2.98263965e+04,1.84078766e+02,6.95874929e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
