# Legacy Model output file: ../../unitTests/Legacy/Ax8min_NatEpochSaa_Intg.AE8.output_mean_flux.txt
# Irene Software Version:  1.58.001
#
# Model type:               AE8
# Particle species:         e-
# Flux type:                Integral
# Flux direction:           Omnidirectional
# Environment settings:     Fixed Epoch; SAA Shifted; Activity Level: Min
# Energy levels (MeV):       0.04 0.07 0.1 0.25 0.5 0.75 1 1.5 2 2.5 3 3.5 4 4.5 5 5.5 6 6.5 7 7.5 8
#
# Time format:              Modified Julian Date
# Coordinate system:        GEI (Geocentric Equatorial Inertial) Cartesian in Earth radii
# Data Delimiter:           comma
#
# datetime(mjd),posx(Re),posy(Re),posz(Re),flux,flux,flux,flux,flux,flux,flux,flux,flux,flux,flux,flux,flux,flux,flux,flux,flux,flux,flux,flux,flux(#/cm^2/s)
53219.29444444,0.91260328,3.54106197,-0.41172636,1.83199062e+07,1.34775820e+07,9.91519336e+06,4.99558643e+06,2.38699463e+06,1.33741150e+06,1.05935400e+06,5.20376465e+05,2.55694580e+05,1.32012344e+05,6.38767319e+04,2.91990509e+04,1.14036160e+04,3.45657301e+03,7.77231872e+02,1.39865458e+02,2.06583813e+01,2.48041051e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.29513889,0.89579545,3.56191251,-0.39871249,1.84992949e+07,1.36646250e+07,1.00934639e+07,5.09062256e+06,2.43583960e+06,1.39252234e+06,1.07784790e+06,5.27496399e+05,2.59425629e+05,1.33818558e+05,6.42958145e+04,2.92815609e+04,1.13627844e+04,3.42000031e+03,7.63896823e+02,1.36150107e+02,1.97241325e+01,2.33217306e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.29583333,0.87888891,3.58237098,-0.38565466,1.86655137e+07,1.38338652e+07,1.02529199e+07,5.17546826e+06,2.47934912e+06,1.44136792e+06,1.09440942e+06,5.33944580e+05,2.62793304e+05,1.35454376e+05,6.47004623e+04,2.93747501e+04,1.13382215e+04,3.39261460e+03,7.53580332e+02,1.33239225e+02,1.89935993e+01,2.21733586e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.29652778,0.86188677,3.60243989,-0.37255493,1.88290098e+07,1.40020801e+07,1.04125615e+07,5.26054443e+06,2.52306787e+06,1.49159106e+06,1.11097400e+06,5.40349854e+05,2.66144775e+05,1.37079330e+05,6.50930634e+04,2.94615726e+04,1.13111649e+04,3.36469054e+03,7.43235826e+02,1.30361333e+02,1.82860140e+01,2.10765959e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.29722222,0.84479203,3.62212126,-0.35941502,1.89939160e+07,1.41723086e+07,1.05746787e+07,5.34701367e+06,2.56755713e+06,1.54356421e+06,1.12778931e+06,5.46832153e+05,2.69539001e+05,1.38723770e+05,6.54880600e+04,2.95486832e+04,1.12841606e+04,3.33699441e+03,7.33033359e+02,1.27545521e+02,1.76047850e+01,2.00340827e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.29791667,0.82760736,3.64141732,-0.34623697,1.91488906e+07,1.43337129e+07,1.07293486e+07,5.42962500e+06,2.61013892e+06,1.59436450e+06,1.14382007e+06,5.52974792e+05,2.72760803e+05,1.40282089e+05,6.58551407e+04,2.96269741e+04,1.12568007e+04,3.31037498e+03,7.23356783e+02,1.24907248e+02,1.69784669e+01,1.90883665e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.29861111,0.81033557,3.66033039,-0.33302251,1.93165762e+07,1.45079590e+07,1.08963857e+07,5.51887256e+06,2.65616113e+06,1.64991687e+06,1.16113245e+06,5.59607849e+05,2.76239105e+05,1.41964798e+05,6.62546768e+04,2.97145100e+04,1.12299261e+04,3.28312969e+03,7.13427603e+02,1.22209318e+02,1.63459592e+01,1.81441964e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.29930556,0.79297950,3.67886238,-0.31977336,1.94670195e+07,1.46653096e+07,1.10479707e+07,5.59995068e+06,2.69803418e+06,1.70141467e+06,1.17683203e+06,5.65595337e+05,2.79382355e+05,1.43483734e+05,6.66104126e+04,2.97908859e+04,1.12047892e+04,3.25850487e+03,7.04544246e+02,1.19820207e+02,1.57954488e+01,1.73328165e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.30000000,0.77554181,3.69701548,-0.30649108,1.96258770e+07,1.48322959e+07,1.12095508e+07,5.68647021e+06,2.74277686e+06,1.75740979e+06,1.19355859e+06,5.71948730e+05,2.82721771e+05,1.45095520e+05,6.69837112e+04,2.98698196e+04,1.11776333e+04,3.23251319e+03,6.95243359e+02,1.17341742e+02,1.52334999e+01,1.65146147e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.30069444,0.75802502,3.71479188,-0.29317774,1.97860039e+07,1.50012168e+07,1.13735059e+07,5.77432617e+06,2.78826440e+06,1.81524792e+06,1.21052429e+06,5.78373596e+05,2.86100830e+05,1.46725403e+05,6.73591766e+04,2.99489956e+04,1.11505308e+04,3.20672727e+03,6.86066031e+02,1.14914536e+02,1.46915475e+01,1.57350348e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.30138889,0.74043163,3.73219315,-0.27983473,1.99401035e+07,1.51639014e+07,1.15317158e+07,5.85915723e+06,2.83221997e+06,1.87190601e+06,1.22689148e+06,5.84561829e+05,2.89356628e+05,1.48295288e+05,6.77208328e+04,3.00259418e+04,1.11255722e+04,3.18267560e+03,6.77523375e+02,1.12668037e+02,1.41967526e+01,1.50313880e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.30208333,0.72276431,3.74922165,-0.26646377,2.00909043e+07,1.53249160e+07,1.16895078e+07,5.94389600e+06,2.87622437e+06,1.92990027e+06,1.24320166e+06,5.90683960e+05,2.92583557e+05,1.49848373e+05,6.80691986e+04,3.00963745e+04,1.10981817e+04,3.15809488e+03,6.68936491e+02,1.10440589e+02,1.37155391e+01,1.43558462e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.30277778,0.70502543,3.76587896,-0.25306646,2.02399121e+07,1.54827783e+07,1.18437617e+07,6.02671045e+06,2.91920947e+06,1.98686633e+06,1.25915051e+06,5.96687988e+05,2.95745544e+05,1.51371521e+05,6.84185104e+04,3.01712818e+04,1.10754185e+04,3.13591552e+03,6.61108375e+02,1.08407237e+02,1.32796969e+01,1.37496693e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.30347222,0.68721748,3.78216725,-0.23964418,2.03929551e+07,1.56471797e+07,1.20058242e+07,6.11387256e+06,2.96456201e+06,2.04842236e+06,1.27588794e+06,6.02936462e+05,2.99043762e+05,1.52956665e+05,6.87703781e+04,3.02419910e+04,1.10481405e+04,3.11169767e+03,6.52729928e+02,1.06264085e+02,1.28295673e+01,1.31317310e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.30416667,0.66934282,3.79808812,-0.22619883,2.05366270e+07,1.57998936e+07,1.21556797e+07,6.19442139e+06,3.00644385e+06,2.10542114e+06,1.29137109e+06,6.08742798e+05,3.02104279e+05,1.54429657e+05,6.91071243e+04,3.03148613e+04,1.10275383e+04,3.09133053e+03,6.45580769e+02,1.04428574e+02,1.24463188e+01,1.26100692e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.30486111,0.65140366,3.81364343,-0.21273167,2.06843047e+07,1.59590742e+07,1.23133145e+07,6.27930615e+06,3.05069189e+06,2.16708057e+06,1.30764368e+06,6.14792664e+05,3.05300415e+05,1.55964432e+05,6.94462128e+04,3.03834724e+04,1.10024309e+04,3.06892920e+03,6.37882471e+02,1.02482773e+02,1.20480992e+01,1.20747788e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.30555556,0.63340234,3.82883507,-0.19924410,2.08360195e+07,1.61248857e+07,1.24789775e+07,6.36868799e+06,3.09738989e+06,2.23371436e+06,1.32472766e+06,6.21090271e+05,3.08635681e+05,1.57562027e+05,6.97875748e+04,3.04478569e+04,1.09728737e+04,3.04454350e+03,6.29656553e+02,1.00434132e+02,1.16370972e+01,1.15294126e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.30625000,0.61534122,3.84366462,-0.18573769,2.09858516e+07,1.62873760e+07,1.26408184e+07,6.45597461e+06,3.14297681e+06,2.29913330e+06,1.34142041e+06,6.27262878e+05,3.11901245e+05,1.59127960e+05,7.01300888e+04,3.05168018e+04,1.09479036e+04,3.02248120e+03,6.22148156e+02,9.85627994e+01,1.12647656e+01,1.10399944e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.30694444,0.59722234,3.85813363,-0.17221387,2.11319805e+07,1.64477656e+07,1.28018750e+07,6.54297705e+06,3.18851660e+06,2.36593311e+06,1.35801782e+06,6.33353577e+05,3.15130066e+05,1.60673080e+05,7.04583282e+04,3.05790195e+04,1.09205313e+04,2.99990535e+03,6.14590943e+02,9.67045799e+01,1.09018991e+01,1.05688814e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.30763889,0.57904790,3.87224400,-0.15867403,2.12712773e+07,1.66008184e+07,1.29558340e+07,6.62619580e+06,3.23210352e+06,2.43067261e+06,1.37387915e+06,6.39165833e+05,3.18212341e+05,1.62147552e+05,7.07714844e+04,3.06388741e+04,1.08952608e+04,2.97893000e+03,6.07586622e+02,9.49914679e+01,1.05714807e+01,1.01442751e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.30833333,0.56082010,3.88599730,-0.14511960,2.14234883e+07,1.67601719e+07,1.31119189e+07,6.70629688e+06,3.27362866e+06,2.47895703e+06,1.39009033e+06,6.45270081e+05,3.20947113e+05,1.63448456e+05,7.10476303e+04,3.06614227e+04,1.08601952e+04,2.95786762e+03,6.00706279e+02,9.33175758e+01,1.02654314e+01,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.30902778,0.54254097,3.89939493,-0.13155198,2.15838477e+07,1.69189922e+07,1.32623525e+07,6.77624902e+06,3.30919580e+06,2.49601025e+06,1.40591711e+06,6.51441162e+05,3.22877991e+05,1.64347137e+05,7.12177353e+04,3.06031704e+04,1.08023996e+04,2.93481064e+03,5.93622029e+02,9.16328430e+01,9.98545997e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.30972222,0.52421271,3.91243863,-0.11797228,2.17361914e+07,1.70700000e+07,1.34055020e+07,6.84278271e+06,3.34303076e+06,2.51221240e+06,1.42097827e+06,6.57308167e+05,3.24712433e+05,1.65201050e+05,7.13805695e+04,3.05499592e+04,1.07489452e+04,2.91347957e+03,5.87080956e+02,9.00848135e+01,9.73032974e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.31041667,0.50583705,3.92512980,-0.10438191,2.18939883e+07,1.72279160e+07,1.35562676e+07,6.91260986e+06,3.37859473e+06,2.52893066e+06,1.43683630e+06,6.63445801e+05,3.26592438e+05,1.66071991e+05,7.15354462e+04,3.04850540e+04,1.06893349e+04,2.89011645e+03,5.80026448e+02,8.84385407e+01,9.46281850e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.31111111,0.48741619,3.93746986,-0.09078227,2.20485215e+07,1.73816621e+07,1.37026055e+07,6.98048193e+06,3.41314307e+06,2.54534668e+06,1.45222864e+06,6.69420227e+05,3.28447998e+05,1.66934860e+05,7.16989975e+04,3.04320488e+04,1.06364412e+04,2.86911011e+03,5.73635161e+02,8.69444832e+01,9.22098104e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.31180556,0.46895200,3.94946054,-0.07717463,2.22180234e+07,1.75520762e+07,1.38659961e+07,7.05599756e+06,3.45163892e+06,2.56327588e+06,1.46941272e+06,6.76044983e+05,3.30459900e+05,1.67865433e+05,7.18622971e+04,3.03625298e+04,1.05734835e+04,2.84459233e+03,5.66298425e+02,8.52548629e+01,8.95150006e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.31250000,0.45044654,3.96110293,-0.06356008,2.23653652e+07,1.76990352e+07,1.40062783e+07,7.12095312e+06,3.48472583e+06,2.57891504e+06,1.48416626e+06,6.81756226e+05,3.32226532e+05,1.68686874e+05,7.20189285e+04,3.03145962e+04,1.05251141e+04,2.82541800e+03,5.60497642e+02,8.39136094e+01,8.73815734e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.31319444,0.43190168,3.97239845,-0.04994004,2.25086426e+07,1.78432285e+07,1.41448086e+07,7.18490430e+06,3.51733789e+06,2.59407129e+06,1.49873218e+06,6.87361816e+05,3.33928162e+05,1.69474380e+05,7.21596603e+04,3.02599583e+04,1.04746199e+04,2.80574155e+03,5.54631174e+02,8.25748965e+01,8.52798112e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.31388889,0.41331915,3.98334866,-0.03631561,2.26528359e+07,1.79885762e+07,1.42846953e+07,7.24942236e+06,3.55025928e+06,2.60931665e+06,1.51344263e+06,6.93014160e+05,3.35638489e+05,1.70265549e+05,7.23007507e+04,3.02054214e+04,1.04243670e+04,2.78620195e+03,5.48826337e+02,8.12575221e+01,8.32286105e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.31458333,0.39470100,3.99395483,-0.02268803,2.27933711e+07,1.81292539e+07,1.44195361e+07,7.31172559e+06,3.58202124e+06,2.62422534e+06,1.52762146e+06,6.98482117e+05,3.37320526e+05,1.71047455e+05,7.24505386e+04,3.01626034e+04,1.03805780e+04,2.76889062e+03,5.43630302e+02,8.00737068e+01,8.13890249e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.31527778,0.37604894,4.00421804,-0.00905842,2.29393906e+07,1.82769512e+07,1.45621553e+07,7.37739014e+06,3.61554810e+06,2.63964771e+06,1.54261389e+06,7.04226013e+05,3.39048248e+05,1.71845978e+05,7.25921936e+04,3.01082401e+04,1.03307762e+04,2.74960756e+03,5.37940323e+02,7.87962377e+01,7.94313941e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.31597222,0.35736470,4.01413972,0.00457182,2.30765352e+07,1.84157402e+07,1.46962900e+07,7.43911865e+06,3.64707324e+06,2.65413232e+06,1.55671545e+06,7.09623413e+05,3.40671082e+05,1.72596115e+05,7.27261429e+04,3.00587940e+04,1.02850647e+04,2.73191047e+03,5.32727420e+02,7.76307806e+01,7.76582770e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.31666667,0.33865033,4.02372112,0.01820175,2.32145273e+07,1.85556211e+07,1.48316934e+07,7.50137158e+06,3.67887329e+06,2.66869873e+06,1.57094775e+06,7.15062317e+05,3.42301697e+05,1.73349686e+05,7.28604889e+04,3.00094604e+04,1.02395668e+04,2.71432853e+03,5.27565300e+02,7.64825642e+01,7.59247504e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.31736111,0.31990740,4.03296334,0.03183011,2.33480879e+07,1.86923398e+07,1.49649746e+07,7.56245117e+06,3.71011938e+06,2.68274170e+06,1.58495508e+06,7.20381470e+05,3.43863068e+05,1.74067581e+05,7.29786606e+04,2.99534359e+04,1.01919746e+04,2.69625139e+03,5.22335351e+02,7.53343701e+01,7.42132124e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.31805556,0.30113762,4.04186762,0.04545580,2.34776992e+07,1.88239863e+07,1.50927090e+07,7.62110742e+06,3.74010327e+06,2.69642017e+06,1.59838000e+06,7.25501160e+05,3.45393646e+05,1.74774811e+05,7.31055298e+04,2.99090691e+04,1.01506996e+04,2.68032002e+03,5.17679036e+02,7.43078366e+01,7.26852287e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.31875000,0.28234273,4.05043508,0.05907772,2.36127734e+07,1.89626816e+07,1.52283203e+07,7.68315381e+06,3.77186548e+06,2.71060864e+06,1.61263025e+06,7.30898071e+05,3.46969116e+05,1.75498611e+05,7.32240982e+04,2.98532619e+04,1.01035204e+04,2.66247106e+03,5.12547076e+02,7.31922910e+01,7.10467203e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.31944444,0.26352445,4.05866681,0.07269478,2.37439062e+07,1.90962324e+07,1.53583193e+07,7.74275488e+06,3.80235254e+06,2.72443213e+06,1.62629126e+06,7.36094116e+05,3.48513916e+05,1.76211838e+05,7.33514862e+04,2.98090458e+04,1.00626040e+04,2.64673901e+03,5.07977962e+02,7.21949264e+01,6.95839012e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.32013889,0.24468436,4.06656407,0.08630572,2.38703418e+07,1.92263965e+07,1.54859238e+07,7.80105371e+06,3.83221484e+06,2.73771021e+06,1.63969714e+06,7.41158691e+05,3.49986786e+05,1.76888168e+05,7.34624710e+04,2.97581615e+04,1.00195847e+04,2.63051105e+03,5.03336906e+02,7.11951479e+01,6.81358902e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.32083333,0.22582433,4.07412779,0.09990975,2.39975020e+07,1.93574688e+07,1.56146064e+07,7.85979150e+06,3.86231567e+06,2.75105273e+06,1.65321533e+06,7.46258850e+05,3.51466278e+05,1.77567093e+05,7.35736923e+04,2.97074318e+04,9.97676659e+03,2.61437964e+03,4.98737931e+02,7.02092052e+01,6.67180074e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.32152778,0.20694579,4.08135908,0.11350562,2.41253418e+07,1.94894121e+07,1.57443408e+07,7.91897998e+06,3.89265332e+06,2.76446021e+06,1.66684497e+06,7.51395081e+05,3.52951630e+05,1.78248810e+05,7.36851044e+04,2.96567535e+04,9.93412590e+03,2.59835005e+03,4.94181007e+02,6.92368969e+01,6.53296337e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.32222222,0.18805045,4.08825873,0.12709207,2.42435586e+07,1.96115508e+07,1.58645244e+07,7.97377979e+06,3.92074878e+06,2.77685962e+06,1.67946924e+06,7.56148010e+05,3.54325745e+05,1.78879333e+05,7.37888031e+04,2.96109428e+04,9.89538860e+03,2.58378983e+03,4.90049720e+02,6.83587417e+01,6.40835380e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.32291667,0.16913988,4.09482798,0.14066848,2.43623809e+07,1.97344336e+07,1.59856250e+07,8.02895117e+06,3.94904248e+06,2.78931470e+06,1.69218896e+06,7.60931030e+05,3.55704834e+05,1.79512070e+05,7.38925858e+04,2.95652008e+04,9.85679722e+03,2.56930995e+03,4.85952467e+02,6.74917325e+01,6.28612144e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.32361111,0.15021581,4.10106777,0.15423343,2.44817305e+07,1.98580645e+07,1.61076328e+07,8.08450293e+06,3.97753613e+06,2.80182251e+06,1.70500330e+06,7.65742554e+05,3.57089294e+05,1.80146866e+05,7.39964218e+04,2.95195007e+04,9.81836033e+03,2.55491400e+03,4.81890231e+02,6.66357428e+01,6.16622204e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.32430556,0.13127966,4.10697891,0.16778597,2.45857598e+07,1.99670527e+07,1.62160371e+07,8.13367627e+06,4.00280591e+06,2.81266895e+06,1.71638733e+06,7.69987488e+05,3.58279205e+05,1.80689026e+05,7.40759201e+04,2.94720230e+04,9.78154469e+03,2.54137564e+03,4.78128284e+02,6.58534989e+01,6.05796929e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.32500000,0.11233300,4.11256247,0.18132534,2.46957637e+07,2.00811797e+07,1.63288633e+07,8.18500049e+06,4.02914307e+06,2.82419604e+06,1.72823645e+06,7.74429382e+05,3.59554077e+05,1.81273621e+05,7.41721191e+04,2.94312134e+04,9.74705696e+03,2.52847672e+03,4.74502802e+02,6.50950670e+01,5.95295476e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.32569444,0.09337739,4.11781925,0.19485011,2.48007031e+07,2.01914141e+07,1.64387734e+07,8.23478516e+06,4.05473633e+06,2.83512891e+06,1.73977588e+06,7.78722412e+05,3.60752625e+05,1.81819199e+05,7.42518082e+04,2.93838787e+04,9.71050835e+03,2.51507854e+03,4.70798790e+02,6.43309131e+01,5.84844593e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.32638889,0.07441440,4.12275003,0.20835949,2.49116699e+07,2.03068223e+07,1.65531504e+07,8.28673828e+06,4.08141504e+06,2.84674512e+06,1.75178638e+06,7.83214722e+05,3.62036255e+05,1.82407654e+05,7.43482361e+04,2.93432255e+04,9.67627525e+03,2.50231457e+03,4.67229128e+02,6.35900348e+01,5.74706541e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.32708333,0.05544560,4.12735576,0.22185256,2.50175000e+07,2.04182734e+07,1.66645703e+07,8.33714160e+06,4.10734473e+06,2.85776514e+06,1.76348303e+06,7.87556519e+05,3.63243103e+05,1.82956635e+05,7.44281082e+04,2.92959995e+04,9.63999271e+03,2.48905492e+03,4.63581651e+02,6.28435463e+01,5.64617105e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.32777778,0.03647241,4.13163737,0.23532804,2.51131621e+07,2.05191133e+07,1.67654727e+07,8.38276953e+06,4.13081689e+06,2.86772266e+06,1.77407483e+06,7.91484253e+05,3.64332306e+05,1.83452072e+05,7.45000610e+04,2.92536030e+04,9.60745430e+03,2.47718167e+03,4.60323632e+02,6.21792190e+01,5.55688096e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.32847222,0.01749639,4.13559534,0.24878516,2.52091621e+07,2.06204492e+07,1.68670020e+07,8.42864746e+06,4.15442773e+06,2.87771191e+06,1.78473230e+06,7.95431580e+05,3.65425232e+05,1.83949051e+05,7.45720749e+04,2.92112370e+04,9.57502460e+03,2.46536493e+03,4.57088530e+02,6.15218952e+01,5.46900416e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.32916667,-0.00148104,4.13923076,0.26222282,2.53055273e+07,2.07222871e+07,1.69691484e+07,8.47477637e+06,4.17817334e+06,2.88773584e+06,1.79545374e+06,7.99398560e+05,3.66520966e+05,1.84447174e+05,7.46440811e+04,2.91689320e+04,9.54271030e+03,2.45360470e+03,4.53876168e+02,6.08715266e+01,5.38251549e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.32986111,-0.02045831,4.14254410,0.27564022,2.54022637e+07,2.08246309e+07,1.70719121e+07,8.52115820e+06,4.20205518e+06,2.89779785e+06,1.80623962e+06,8.03385376e+05,3.67620026e+05,1.84946838e+05,7.47162323e+04,2.91267185e+04,9.51049900e+03,2.44190073e+03,4.50686097e+02,6.02280423e+01,5.29739633e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.33055556,-0.03943402,4.14553632,0.28903613,2.54993965e+07,2.09274766e+07,1.71752988e+07,8.56779297e+06,4.22607324e+06,2.90789185e+06,1.81709033e+06,8.07392090e+05,3.68722778e+05,1.85447678e+05,7.47884598e+04,2.90845375e+04,9.47839642e+03,2.43025231e+03,4.47518706e+02,5.95913455e+01,5.21362107e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.33125000,-0.05840674,4.14820803,0.30240959,2.55860254e+07,2.10193125e+07,1.72677031e+07,8.60945410e+06,4.24753662e+06,2.91689331e+06,1.82678833e+06,8.10969788e+05,3.69705444e+05,1.85894119e+05,7.48527069e+04,2.90471020e+04,9.44995594e+03,2.41994381e+03,4.44721818e+02,5.90310469e+01,5.14026824e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.33194444,-0.07737491,4.15056002,0.31575998,2.56620742e+07,2.11000098e+07,1.73489844e+07,8.64608594e+06,4.26640479e+06,2.92479492e+06,1.83531848e+06,8.14114563e+05,3.70567810e+05,1.86285599e+05,7.49089355e+04,2.90143681e+04,9.42513847e+03,2.41096115e+03,4.42289025e+02,5.85451238e+01,5.07693179e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.33263889,-0.09633711,4.15259260,0.32908589,2.57434629e+07,2.11878555e+07,1.74384160e+07,8.68617285e+06,4.28710840e+06,2.93318872e+06,1.84470068e+06,8.17538147e+05,3.71471741e+05,1.86692032e+05,7.49564133e+04,2.89705029e+04,9.39474297e+03,2.40019560e+03,4.39425945e+02,5.79816289e+01,5.00437710e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.33333333,-0.11529194,4.15430688,0.34238668,2.58623086e+07,2.12991367e+07,1.75410957e+07,8.73451660e+06,4.31133789e+06,2.94140283e+06,1.85405322e+06,8.20996765e+05,3.72460083e+05,1.86816299e+05,7.49267883e+04,2.89314346e+04,9.36600304e+03,2.38964987e+03,4.36656862e+02,5.74300513e+01,4.93013114e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.33402778,-0.13423782,4.15570301,0.35566110,2.59701523e+07,2.13975586e+07,1.76300859e+07,8.77685352e+06,4.33239746e+06,2.94769751e+06,1.86171301e+06,8.23802246e+05,3.73242798e+05,1.86788406e+05,7.48567352e+04,2.88902969e+04,9.33866787e+03,2.37982082e+03,4.34143782e+02,5.69370613e+01,4.86387126e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.33472222,-0.15317366,4.15678192,0.36890853,2.60842578e+07,2.15012754e+07,1.77234980e+07,8.82137207e+06,4.35453516e+06,2.95466406e+06,1.86982507e+06,8.26802490e+05,3.74110962e+05,1.86802338e+05,7.48034058e+04,2.88556480e+04,9.31350422e+03,2.37056279e+03,4.31742042e+02,5.64610288e+01,4.79958160e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.33541667,-0.17209772,4.15754410,0.38212770,2.61930273e+07,2.16006328e+07,1.78134160e+07,8.86412988e+06,4.37580518e+06,2.96098364e+06,1.87755005e+06,8.29627869e+05,3.74897552e+05,1.86774460e+05,7.47334671e+04,2.88146172e+04,9.28632259e+03,2.36081195e+03,4.29257452e+02,5.59763946e+01,4.73507727e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.33611111,-0.19100876,4.15799017,0.39531784,2.62857656e+07,2.16854668e+07,1.78902695e+07,8.90065332e+06,4.39397949e+06,2.96632031e+06,1.88413757e+06,8.32030640e+05,3.75560883e+05,1.86744720e+05,7.46711349e+04,2.87785721e+04,9.26279449e+03,2.35241175e+03,4.27125394e+02,5.55625372e+01,4.68032807e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.33680556,-0.20990520,4.15812045,0.40847799,2.63954062e+07,2.17857227e+07,1.79810527e+07,8.94380566e+06,4.41544727e+06,2.97266821e+06,1.89192590e+06,8.34874756e+05,3.76350525e+05,1.86717041e+05,7.46013107e+04,2.87376499e+04,9.23577118e+03,2.34273696e+03,4.24667597e+02,5.50856441e+01,4.61742654e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.33750000,-0.22878579,4.15793555,0.42160723,2.64888594e+07,2.18712832e+07,1.80586309e+07,8.98066699e+06,4.43378662e+06,2.97802246e+06,1.89856177e+06,8.37292664e+05,3.77016388e+05,1.86687332e+05,7.45390854e+04,2.87017040e+04,9.21238136e+03,2.33440256e+03,4.22558814e+02,5.46784066e+01,4.56403755e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
